"Step","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_z","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_z","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_z","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_z","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_z","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_z","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_z__MAX"
"148","0.716322124004364","0.716322124004364","0.716322124004364","1.6105036735534668","1.6105036735534668","1.6105036735534668","0.17506378889083862","0.17506378889083862","0.17506378889083862","0.2541654109954834","0.2541654109954834","0.2541654109954834","1.1093305349349976","1.1093305349349976","1.1093305349349976","3.6713457107543945","3.6713457107543945","3.6713457107543945","0.10609136521816254","0.10609136521816254","0.10609136521816254","0.14984729886054993","0.14984729886054993","0.14984729886054993","0.4334510564804077","0.4334510564804077","0.4334510564804077","0.49819377064704895","0.49819377064704895","0.49819377064704895","0.4454955756664276","0.4454955756664276","0.4454955756664276","0.4426494836807251","0.4426494836807251","0.4426494836807251"
"150","0.7425677180290222","0.7425677180290222","0.7425677180290222","1.1725975275039673","1.1725975275039673","1.1725975275039673","0.14273586869239807","0.14273586869239807","0.14273586869239807","0.12001978605985641","0.12001978605985641","0.12001978605985641","1.1767430305480957","1.1767430305480957","1.1767430305480957","3.5098791122436523","3.5098791122436523","3.5098791122436523","0.0423705168068409","0.0423705168068409","0.0423705168068409","0.09159514307975769","0.09159514307975769","0.09159514307975769","0.29734450578689575","0.29734450578689575","0.29734450578689575","0.49144822359085083","0.49144822359085083","0.49144822359085083","0.4460926949977875","0.4460926949977875","0.4460926949977875","0.526310920715332","0.526310920715332","0.526310920715332"
"152","0.5175901055335999","0.5175901055335999","0.5175901055335999","1.1150569915771484","1.1150569915771484","1.1150569915771484","0.33999836444854736","0.33999836444854736","0.33999836444854736","0.20124956965446472","0.20124956965446472","0.20124956965446472","1.046814203262329","1.046814203262329","1.046814203262329","2.6548514366149902","2.6548514366149902","2.6548514366149902","0.3227921426296234","0.3227921426296234","0.3227921426296234","0.32113808393478394","0.32113808393478394","0.32113808393478394","0.6343721151351929","0.6343721151351929","0.6343721151351929","0.6204004287719727","0.6204004287719727","0.6204004287719727","0.7654327154159546","0.7654327154159546","0.7654327154159546","0.6058456897735596","0.6058456897735596","0.6058456897735596"
"154","0.7090261578559875","0.7090261578559875","0.7090261578559875","0.9256125092506409","0.9256125092506409","0.9256125092506409","0.25860822200775146","0.25860822200775146","0.25860822200775146","0.30784380435943604","0.30784380435943604","0.30784380435943604","1.1343529224395752","1.1343529224395752","1.1343529224395752","2.122542381286621","2.122542381286621","2.122542381286621","0.17646339535713196","0.17646339535713196","0.17646339535713196","0.29712313413619995","0.29712313413619995","0.29712313413619995","0.5305047035217285","0.5305047035217285","0.5305047035217285","0.5725427865982056","0.5725427865982056","0.5725427865982056","0.2927454710006714","0.2927454710006714","0.2927454710006714","0.6907755136489868","0.6907755136489868","0.6907755136489868"
"156","0.8955703377723694","0.8955703377723694","0.8955703377723694","1.2934340238571167","1.2934340238571167","1.2934340238571167","0.14116978645324707","0.14116978645324707","0.14116978645324707","0.1285470426082611","0.1285470426082611","0.1285470426082611","1.0110673904418945","1.0110673904418945","1.0110673904418945","1.672331690788269","1.672331690788269","1.672331690788269","0.13993719220161438","0.13993719220161438","0.13993719220161438","0.26784688234329224","0.26784688234329224","0.26784688234329224","0.6047953367233276","0.6047953367233276","0.6047953367233276","0.6133756637573242","0.6133756637573242","0.6133756637573242","0.5094711780548096","0.5094711780548096","0.5094711780548096","0.4575616121292114","0.4575616121292114","0.4575616121292114"
"158","0.6109068393707275","0.6109068393707275","0.6109068393707275","1.0796306133270264","1.0796306133270264","1.0796306133270264","0.5081698894500732","0.5081698894500732","0.5081698894500732","0.28200414776802063","0.28200414776802063","0.28200414776802063","1.192473292350769","1.192473292350769","1.192473292350769","1.5123860836029053","1.5123860836029053","1.5123860836029053","0.35563749074935913","0.35563749074935913","0.35563749074935913","0.3239397406578064","0.3239397406578064","0.3239397406578064","0.5621992349624634","0.5621992349624634","0.5621992349624634","0.42141884565353394","0.42141884565353394","0.42141884565353394","0.53605055809021","0.53605055809021","0.53605055809021","0.7256834506988525","0.7256834506988525","0.7256834506988525"
"160","0.6157431602478027","0.6157431602478027","0.6157431602478027","1.1305453777313232","1.1305453777313232","1.1305453777313232","0.16066402196884155","0.16066402196884155","0.16066402196884155","0.1395280957221985","0.1395280957221985","0.1395280957221985","1.069128394126892","1.069128394126892","1.069128394126892","1.783921480178833","1.783921480178833","1.783921480178833","0.16149792075157166","0.16149792075157166","0.16149792075157166","0.26237455010414124","0.26237455010414124","0.26237455010414124","0.5007151961326599","0.5007151961326599","0.5007151961326599","0.4554937779903412","0.4554937779903412","0.4554937779903412","1.7377269268035889","1.7377269268035889","1.7377269268035889","0.5371192693710327","0.5371192693710327","0.5371192693710327"
"162","1.3115627765655518","1.3115627765655518","1.3115627765655518","1.1576019525527954","1.1576019525527954","1.1576019525527954","0.28570231795310974","0.28570231795310974","0.28570231795310974","0.1231381967663765","0.1231381967663765","0.1231381967663765","1.2904284000396729","1.2904284000396729","1.2904284000396729","1.2874531745910645","1.2874531745910645","1.2874531745910645","0.33381974697113037","0.33381974697113037","0.33381974697113037","0.2726282477378845","0.2726282477378845","0.2726282477378845","0.3685895800590515","0.3685895800590515","0.3685895800590515","0.5149174332618713","0.5149174332618713","0.5149174332618713","0.9217978715896606","0.9217978715896606","0.9217978715896606","0.7299394607543945","0.7299394607543945","0.7299394607543945"
"164","0.8022947311401367","0.8022947311401367","0.8022947311401367","1.033783197402954","1.033783197402954","1.033783197402954","0.3489059805870056","0.3489059805870056","0.3489059805870056","0.13091740012168884","0.13091740012168884","0.13091740012168884","1.0430670976638794","1.0430670976638794","1.0430670976638794","1.580702304840088","1.580702304840088","1.580702304840088","0.3691677749156952","0.3691677749156952","0.3691677749156952","0.35801899433135986","0.35801899433135986","0.35801899433135986","0.45546072721481323","0.45546072721481323","0.45546072721481323","0.5700899362564087","0.5700899362564087","0.5700899362564087","0.5611355900764465","0.5611355900764465","0.5611355900764465","0.7883614301681519","0.7883614301681519","0.7883614301681519"
"166","0.7184505462646484","0.7184505462646484","0.7184505462646484","1.2122483253479004","1.2122483253479004","1.2122483253479004","0.24341732263565063","0.24341732263565063","0.24341732263565063","0.16217151284217834","0.16217151284217834","0.16217151284217834","1.2803819179534912","1.2803819179534912","1.2803819179534912","1.4587773084640503","1.4587773084640503","1.4587773084640503","0.11982356756925583","0.11982356756925583","0.11982356756925583","0.12285028398036957","0.12285028398036957","0.12285028398036957","0.32849907875061035","0.32849907875061035","0.32849907875061035","0.3922429382801056","0.3922429382801056","0.3922429382801056","0.5033496618270874","0.5033496618270874","0.5033496618270874","0.6513604521751404","0.6513604521751404","0.6513604521751404"
"168","0.6322930455207825","0.6322930455207825","0.6322930455207825","0.9956730008125305","0.9956730008125305","0.9956730008125305","0.24127918481826782","0.24127918481826782","0.24127918481826782","0.14969339966773987","0.14969339966773987","0.14969339966773987","1.0993094444274902","1.0993094444274902","1.0993094444274902","1.3490804433822632","1.3490804433822632","1.3490804433822632","0.18777237832546234","0.18777237832546234","0.18777237832546234","0.036083947867155075","0.036083947867155075","0.036083947867155075","0.40965837240219116","0.40965837240219116","0.40965837240219116","0.4258388578891754","0.4258388578891754","0.4258388578891754","0.6031891107559204","0.6031891107559204","0.6031891107559204","0.17484484612941742","0.17484484612941742","0.17484484612941742"
"170","0.8940146565437317","0.8940146565437317","0.8940146565437317","1.4554234743118286","1.4554234743118286","1.4554234743118286","0.31818506121635437","0.31818506121635437","0.31818506121635437","0.14315009117126465","0.14315009117126465","0.14315009117126465","1.6392791271209717","1.6392791271209717","1.6392791271209717","1.0126194953918457","1.0126194953918457","1.0126194953918457","0.0842917263507843","0.0842917263507843","0.0842917263507843","0.04055188596248627","0.04055188596248627","0.04055188596248627","0.4649789333343506","0.4649789333343506","0.4649789333343506","0.5482231378555298","0.5482231378555298","0.5482231378555298","0.5999772548675537","0.5999772548675537","0.5999772548675537","0.5830274820327759","0.5830274820327759","0.5830274820327759"
"172","0.9565560817718506","0.9565560817718506","0.9565560817718506","2.4998793601989746","2.4998793601989746","2.4998793601989746","0.26319271326065063","0.26319271326065063","0.26319271326065063","0.20950692892074585","0.20950692892074585","0.20950692892074585","1.0493154525756836","1.0493154525756836","1.0493154525756836","1.0955215692520142","1.0955215692520142","1.0955215692520142","0.30023330450057983","0.30023330450057983","0.30023330450057983","0.17386770248413086","0.17386770248413086","0.17386770248413086","0.41119635105133057","0.41119635105133057","0.41119635105133057","0.5006418824195862","0.5006418824195862","0.5006418824195862","0.4547034204006195","0.4547034204006195","0.4547034204006195","0.42126181721687317","0.42126181721687317","0.42126181721687317"
"174","0.7428236603736877","0.7428236603736877","0.7428236603736877","2.2328062057495117","2.2328062057495117","2.2328062057495117","0.43755030632019043","0.43755030632019043","0.43755030632019043","0.18886633217334747","0.18886633217334747","0.18886633217334747","0.664134681224823","0.664134681224823","0.664134681224823","0.7017303109169006","0.7017303109169006","0.7017303109169006","0.11226167529821396","0.11226167529821396","0.11226167529821396","0.19042249023914337","0.19042249023914337","0.19042249023914337","0.726812481880188","0.726812481880188","0.726812481880188","0.45441046357154846","0.45441046357154846","0.45441046357154846","1.2109874486923218","1.2109874486923218","1.2109874486923218","0.48297908902168274","0.48297908902168274","0.48297908902168274"
"176","0.9038609266281128","0.9038609266281128","0.9038609266281128","2.3033571243286133","2.3033571243286133","2.3033571243286133","0.18785691261291504","0.18785691261291504","0.18785691261291504","0.06797775626182556","0.06797775626182556","0.06797775626182556","0.8607480525970459","0.8607480525970459","0.8607480525970459","1.211059808731079","1.211059808731079","1.211059808731079","0.11446161568164825","0.11446161568164825","0.11446161568164825","0.17211678624153137","0.17211678624153137","0.17211678624153137","0.5376914739608765","0.5376914739608765","0.5376914739608765","0.47977596521377563","0.47977596521377563","0.47977596521377563","0.23950426280498505","0.23950426280498505","0.23950426280498505","0.41510719060897827","0.41510719060897827","0.41510719060897827"
"178","0.7062530517578125","0.7062530517578125","0.7062530517578125","1.7413380146026611","1.7413380146026611","1.7413380146026611","0.2136479914188385","0.2136479914188385","0.2136479914188385","0.30619364976882935","0.30619364976882935","0.30619364976882935","0.926472008228302","0.926472008228302","0.926472008228302","1.1025538444519043","1.1025538444519043","1.1025538444519043","0.06778988987207413","0.06778988987207413","0.06778988987207413","0.09220640361309052","0.09220640361309052","0.09220640361309052","0.3945449888706207","0.3945449888706207","0.3945449888706207","0.3244952857494354","0.3244952857494354","0.3244952857494354","0.33203935623168945","0.33203935623168945","0.33203935623168945","0.2694858908653259","0.2694858908653259","0.2694858908653259"
"180","0.6185154318809509","0.6185154318809509","0.6185154318809509","1.7924894094467163","1.7924894094467163","1.7924894094467163","0.3854908049106598","0.3854908049106598","0.3854908049106598","0.12891866266727448","0.12891866266727448","0.12891866266727448","0.9656505584716797","0.9656505584716797","0.9656505584716797","0.9412163496017456","0.9412163496017456","0.9412163496017456","0.2693899869918823","0.2693899869918823","0.2693899869918823","0.18459784984588623","0.18459784984588623","0.18459784984588623","0.24235817790031433","0.24235817790031433","0.24235817790031433","0.41691428422927856","0.41691428422927856","0.41691428422927856","1.642232894897461","1.642232894897461","1.642232894897461","0.4609481692314148","0.4609481692314148","0.4609481692314148"
"182","0.7427738308906555","0.7427738308906555","0.7427738308906555","1.57005774974823","1.57005774974823","1.57005774974823","0.21732255816459656","0.21732255816459656","0.21732255816459656","0.04056694731116295","0.04056694731116295","0.04056694731116295","0.8889620900154114","0.8889620900154114","0.8889620900154114","1.1022636890411377","1.1022636890411377","1.1022636890411377","0.09735668450593948","0.09735668450593948","0.09735668450593948","0.14287154376506805","0.14287154376506805","0.14287154376506805","0.47717735171318054","0.47717735171318054","0.47717735171318054","0.5917550325393677","0.5917550325393677","0.5917550325393677","0.43609222769737244","0.43609222769737244","0.43609222769737244","0.34824496507644653","0.34824496507644653","0.34824496507644653"
"184","0.5797116756439209","0.5797116756439209","0.5797116756439209","1.8036900758743286","1.8036900758743286","1.8036900758743286","0.20797903835773468","0.20797903835773468","0.20797903835773468","0.3056230843067169","0.3056230843067169","0.3056230843067169","1.112898588180542","1.112898588180542","1.112898588180542","0.9695104956626892","0.9695104956626892","0.9695104956626892","0.33003202080726624","0.33003202080726624","0.33003202080726624","0.22460968792438507","0.22460968792438507","0.22460968792438507","0.42681339383125305","0.42681339383125305","0.42681339383125305","0.6960906982421875","0.6960906982421875","0.6960906982421875","0.2945350408554077","0.2945350408554077","0.2945350408554077","0.6776207685470581","0.6776207685470581","0.6776207685470581"
"186","0.7519994974136353","0.7519994974136353","0.7519994974136353","1.408706784248352","1.408706784248352","1.408706784248352","0.31627359986305237","0.31627359986305237","0.31627359986305237","0.16824887692928314","0.16824887692928314","0.16824887692928314","0.6942603588104248","0.6942603588104248","0.6942603588104248","0.8088008165359497","0.8088008165359497","0.8088008165359497","0.11893385648727417","0.11893385648727417","0.11893385648727417","0.1349656581878662","0.1349656581878662","0.1349656581878662","0.28213727474212646","0.28213727474212646","0.28213727474212646","0.5233281850814819","0.5233281850814819","0.5233281850814819","0.5286433100700378","0.5286433100700378","0.5286433100700378","0.3552624583244324","0.3552624583244324","0.3552624583244324"
"188","0.7734763026237488","0.7734763026237488","0.7734763026237488","1.5343519449234009","1.5343519449234009","1.5343519449234009","0.17697913944721222","0.17697913944721222","0.17697913944721222","0.08969318121671677","0.08969318121671677","0.08969318121671677","0.6683914661407471","0.6683914661407471","0.6683914661407471","1.0562231540679932","1.0562231540679932","1.0562231540679932","0.1436251550912857","0.1436251550912857","0.1436251550912857","0.24481728672981262","0.24481728672981262","0.24481728672981262","0.2471010684967041","0.2471010684967041","0.2471010684967041","0.4710047245025635","0.4710047245025635","0.4710047245025635","0.6509925723075867","0.6509925723075867","0.6509925723075867","0.38581424951553345","0.38581424951553345","0.38581424951553345"
"190","0.8372358083724976","0.8372358083724976","0.8372358083724976","1.30342698097229","1.30342698097229","1.30342698097229","0.12683779001235962","0.12683779001235962","0.12683779001235962","0.16551044583320618","0.16551044583320618","0.16551044583320618","0.9004676342010498","0.9004676342010498","0.9004676342010498","1.0587682723999023","1.0587682723999023","1.0587682723999023","0.11510217189788818","0.11510217189788818","0.11510217189788818","0.14765280485153198","0.14765280485153198","0.14765280485153198","0.6759010553359985","0.6759010553359985","0.6759010553359985","0.5223571062088013","0.5223571062088013","0.5223571062088013","0.6185654401779175","0.6185654401779175","0.6185654401779175","0.5731124877929688","0.5731124877929688","0.5731124877929688"
"192","1.0320546627044678","1.0320546627044678","1.0320546627044678","1.520742654800415","1.520742654800415","1.520742654800415","0.21284781396389008","0.21284781396389008","0.21284781396389008","0.18739494681358337","0.18739494681358337","0.18739494681358337","0.8670454025268555","0.8670454025268555","0.8670454025268555","1.095185399055481","1.095185399055481","1.095185399055481","0.2003849595785141","0.2003849595785141","0.2003849595785141","0.23583537340164185","0.23583537340164185","0.23583537340164185","0.24843564629554749","0.24843564629554749","0.24843564629554749","0.5217459201812744","0.5217459201812744","0.5217459201812744","0.44988763332366943","0.44988763332366943","0.44988763332366943","0.6039702892303467","0.6039702892303467","0.6039702892303467"
"194","0.6751185655593872","0.6751185655593872","0.6751185655593872","1.1475130319595337","1.1475130319595337","1.1475130319595337","0.16257861256599426","0.16257861256599426","0.16257861256599426","0.05288902670145035","0.05288902670145035","0.05288902670145035","0.887926459312439","0.887926459312439","0.887926459312439","0.9345304369926453","0.9345304369926453","0.9345304369926453","0.22107364237308502","0.22107364237308502","0.22107364237308502","0.10651779919862747","0.10651779919862747","0.10651779919862747","0.530285120010376","0.530285120010376","0.530285120010376","0.48814594745635986","0.48814594745635986","0.48814594745635986","0.8842569589614868","0.8842569589614868","0.8842569589614868","0.22407326102256775","0.22407326102256775","0.22407326102256775"
"196","1.0296733379364014","1.0296733379364014","1.0296733379364014","1.5455620288848877","1.5455620288848877","1.5455620288848877","0.44591057300567627","0.44591057300567627","0.44591057300567627","0.18819557130336761","0.18819557130336761","0.18819557130336761","0.7744799256324768","0.7744799256324768","0.7744799256324768","1.6828285455703735","1.6828285455703735","1.6828285455703735","0.6555577516555786","0.6555577516555786","0.6555577516555786","0.6981662511825562","0.6981662511825562","0.6981662511825562","0.6550264954566956","0.6550264954566956","0.6550264954566956","1.1991117000579834","1.1991117000579834","1.1991117000579834","0.2810285985469818","0.2810285985469818","0.2810285985469818","0.9642713665962219","0.9642713665962219","0.9642713665962219"
"198","0.8137052059173584","0.8137052059173584","0.8137052059173584","2.10099458694458","2.10099458694458","2.10099458694458","0.21146410703659058","0.21146410703659058","0.21146410703659058","0.04000724107027054","0.04000724107027054","0.04000724107027054","1.0627830028533936","1.0627830028533936","1.0627830028533936","0.7245500683784485","0.7245500683784485","0.7245500683784485","0.07930213958024979","0.07930213958024979","0.07930213958024979","0.012345736846327782","0.012345736846327782","0.012345736846327782","0.4128214120864868","0.4128214120864868","0.4128214120864868","0.4075087606906891","0.4075087606906891","0.4075087606906891","0.5388191938400269","0.5388191938400269","0.5388191938400269","0.39928892254829407","0.39928892254829407","0.39928892254829407"
"200","0.7719781398773193","0.7719781398773193","0.7719781398773193","0.8784947991371155","0.8784947991371155","0.8784947991371155","0.10246960818767548","0.10246960818767548","0.10246960818767548","0.05273592472076416","0.05273592472076416","0.05273592472076416","1.1833388805389404","1.1833388805389404","1.1833388805389404","1.0546355247497559","1.0546355247497559","1.0546355247497559","0.053214848041534424","0.053214848041534424","0.053214848041534424","0.0795174241065979","0.0795174241065979","0.0795174241065979","0.4781246781349182","0.4781246781349182","0.4781246781349182","0.5514061450958252","0.5514061450958252","0.5514061450958252","0.7553638219833374","0.7553638219833374","0.7553638219833374","0.6514554023742676","0.6514554023742676","0.6514554023742676"
"202","0.6777510643005371","0.6777510643005371","0.6777510643005371","1.068056344985962","1.068056344985962","1.068056344985962","0.11191059648990631","0.11191059648990631","0.11191059648990631","0.08268678188323975","0.08268678188323975","0.08268678188323975","0.5278686285018921","0.5278686285018921","0.5278686285018921","0.825464129447937","0.825464129447937","0.825464129447937","0.2682969868183136","0.2682969868183136","0.2682969868183136","0.08935857564210892","0.08935857564210892","0.08935857564210892","0.5915144681930542","0.5915144681930542","0.5915144681930542","0.40272077918052673","0.40272077918052673","0.40272077918052673","0.4625243544578552","0.4625243544578552","0.4625243544578552","0.5351387858390808","0.5351387858390808","0.5351387858390808"
"204","0.9327983856201172","0.9327983856201172","0.9327983856201172","1.7582223415374756","1.7582223415374756","1.7582223415374756","0.18733060359954834","0.18733060359954834","0.18733060359954834","0.0689268633723259","0.0689268633723259","0.0689268633723259","1.1569280624389648","1.1569280624389648","1.1569280624389648","1.0267398357391357","1.0267398357391357","1.0267398357391357","0.10306167602539062","0.10306167602539062","0.10306167602539062","0.1992667019367218","0.1992667019367218","0.1992667019367218","0.3496841788291931","0.3496841788291931","0.3496841788291931","0.7946787476539612","0.7946787476539612","0.7946787476539612","0.7958682179450989","0.7958682179450989","0.7958682179450989","0.9221670627593994","0.9221670627593994","0.9221670627593994"
"206","2.697362184524536","2.697362184524536","2.697362184524536","1.3817263841629028","1.3817263841629028","1.3817263841629028","0.41850048303604126","0.41850048303604126","0.41850048303604126","0.13698136806488037","0.13698136806488037","0.13698136806488037","0.5735359191894531","0.5735359191894531","0.5735359191894531","0.7437512874603271","0.7437512874603271","0.7437512874603271","0.3555459678173065","0.3555459678173065","0.3555459678173065","0.11538246273994446","0.11538246273994446","0.11538246273994446","0.5496052503585815","0.5496052503585815","0.5496052503585815","0.377781480550766","0.377781480550766","0.377781480550766","0.684142529964447","0.684142529964447","0.684142529964447","0.4245082437992096","0.4245082437992096","0.4245082437992096"
"208","2.218658447265625","2.218658447265625","2.218658447265625","1.095688819885254","1.095688819885254","1.095688819885254","0.20682425796985626","0.20682425796985626","0.20682425796985626","0.1880073994398117","0.1880073994398117","0.1880073994398117","1.010390043258667","1.010390043258667","1.010390043258667","0.7765246629714966","0.7765246629714966","0.7765246629714966","0.06943017244338989","0.06943017244338989","0.06943017244338989","0.12693941593170166","0.12693941593170166","0.12693941593170166","0.3537180721759796","0.3537180721759796","0.3537180721759796","0.2295774221420288","0.2295774221420288","0.2295774221420288","0.9384329319000244","0.9384329319000244","0.9384329319000244","0.3783843219280243","0.3783843219280243","0.3783843219280243"
"210","1.3497321605682373","1.3497321605682373","1.3497321605682373","1.0832664966583252","1.0832664966583252","1.0832664966583252","0.3009434938430786","0.3009434938430786","0.3009434938430786","0.05072280019521713","0.05072280019521713","0.05072280019521713","1.0572799444198608","1.0572799444198608","1.0572799444198608","0.7807548642158508","0.7807548642158508","0.7807548642158508","0.1711389422416687","0.1711389422416687","0.1711389422416687","0.06518751382827759","0.06518751382827759","0.06518751382827759","0.4628632962703705","0.4628632962703705","0.4628632962703705","0.49046462774276733","0.49046462774276733","0.49046462774276733","0.6906819343566895","0.6906819343566895","0.6906819343566895","0.5197868347167969","0.5197868347167969","0.5197868347167969"
"212","1.4881855249404907","1.4881855249404907","1.4881855249404907","1.892233967781067","1.892233967781067","1.892233967781067","0.14356091618537903","0.14356091618537903","0.14356091618537903","0.33510178327560425","0.33510178327560425","0.33510178327560425","0.9444625377655029","0.9444625377655029","0.9444625377655029","0.767913281917572","0.767913281917572","0.767913281917572","0.010486869141459465","0.010486869141459465","0.010486869141459465","0.202631413936615","0.202631413936615","0.202631413936615","0.3961462676525116","0.3961462676525116","0.3961462676525116","0.33303457498550415","0.33303457498550415","0.33303457498550415","0.33790862560272217","0.33790862560272217","0.33790862560272217","0.5234297513961792","0.5234297513961792","0.5234297513961792"
"214","1.3682934045791626","1.3682934045791626","1.3682934045791626","1.2191858291625977","1.2191858291625977","1.2191858291625977","0.122003935277462","0.122003935277462","0.122003935277462","0.09142917394638062","0.09142917394638062","0.09142917394638062","0.8704133033752441","0.8704133033752441","0.8704133033752441","0.6553603410720825","0.6553603410720825","0.6553603410720825","0.03796934336423874","0.03796934336423874","0.03796934336423874","0.1581719070672989","0.1581719070672989","0.1581719070672989","0.27826014161109924","0.27826014161109924","0.27826014161109924","0.7797979712486267","0.7797979712486267","0.7797979712486267","0.5436670780181885","0.5436670780181885","0.5436670780181885","0.5730488300323486","0.5730488300323486","0.5730488300323486"
"216","1.1580352783203125","1.1580352783203125","1.1580352783203125","0.8430021405220032","0.8430021405220032","0.8430021405220032","0.22030946612358093","0.22030946612358093","0.22030946612358093","0.26439303159713745","0.26439303159713745","0.26439303159713745","1.250354528427124","1.250354528427124","1.250354528427124","0.9092186689376831","0.9092186689376831","0.9092186689376831","0.07117018103599548","0.07117018103599548","0.07117018103599548","0.04042349010705948","0.04042349010705948","0.04042349010705948","0.5936064720153809","0.5936064720153809","0.5936064720153809","0.39963358640670776","0.39963358640670776","0.39963358640670776","0.42738211154937744","0.42738211154937744","0.42738211154937744","0.44409143924713135","0.44409143924713135","0.44409143924713135"
"218","1.3716057538986206","1.3716057538986206","1.3716057538986206","1.0143989324569702","1.0143989324569702","1.0143989324569702","0.3717355728149414","0.3717355728149414","0.3717355728149414","0.13592879474163055","0.13592879474163055","0.13592879474163055","1.15455162525177","1.15455162525177","1.15455162525177","0.7474832534790039","0.7474832534790039","0.7474832534790039","0.146770179271698","0.146770179271698","0.146770179271698","0.20825675129890442","0.20825675129890442","0.20825675129890442","0.48666295409202576","0.48666295409202576","0.48666295409202576","0.4553026258945465","0.4553026258945465","0.4553026258945465","0.46646207571029663","0.46646207571029663","0.46646207571029663","0.3503453731536865","0.3503453731536865","0.3503453731536865"
"220","1.249071478843689","1.249071478843689","1.249071478843689","1.6387860774993896","1.6387860774993896","1.6387860774993896","0.23980379104614258","0.23980379104614258","0.23980379104614258","0.12159935384988785","0.12159935384988785","0.12159935384988785","0.6869114637374878","0.6869114637374878","0.6869114637374878","0.8064754009246826","0.8064754009246826","0.8064754009246826","0.13828377425670624","0.13828377425670624","0.13828377425670624","0.22961564362049103","0.22961564362049103","0.22961564362049103","0.6863251328468323","0.6863251328468323","0.6863251328468323","0.6305071115493774","0.6305071115493774","0.6305071115493774","0.5472263693809509","0.5472263693809509","0.5472263693809509","0.4097481966018677","0.4097481966018677","0.4097481966018677"
"222","1.2214620113372803","1.2214620113372803","1.2214620113372803","1.0944724082946777","1.0944724082946777","1.0944724082946777","0.31403517723083496","0.31403517723083496","0.31403517723083496","0.18333767354488373","0.18333767354488373","0.18333767354488373","0.605207085609436","0.605207085609436","0.605207085609436","0.741149365901947","0.741149365901947","0.741149365901947","0.018633490428328514","0.018633490428328514","0.018633490428328514","0.11889562010765076","0.11889562010765076","0.11889562010765076","0.36127105355262756","0.36127105355262756","0.36127105355262756","0.4215720295906067","0.4215720295906067","0.4215720295906067","0.7509222030639648","0.7509222030639648","0.7509222030639648","0.3354201912879944","0.3354201912879944","0.3354201912879944"
