"Step","VOWELS_VMD_b10_DUAL_bs16 - prior_loss_z","VOWELS_VMD_b10_DUAL_bs16 - prior_loss_z__MIN","VOWELS_VMD_b10_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EMD_b10_DUAL_bs16 - prior_loss_z","VOWELS_EMD_b10_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EMD_b10_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EMD_b0_DUAL_bs16 - prior_loss_z","VOWELS_EMD_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EMD_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_VMD_b0_DUAL_bs16 - prior_loss_z","VOWELS_VMD_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_VMD_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b10_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EWT_b10_DUAL_bs16 - prior_loss_z","VOWELS_EWT_b10_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EWT_b10_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EWT_b0_DUAL_bs16 - prior_loss_z","VOWELS_EWT_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EWT_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EWT_b1_DUAL_bs16 - prior_loss_z","VOWELS_EWT_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EWT_b1_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EMD_b1_DUAL_bs16 - prior_loss_z","VOWELS_EMD_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EMD_b1_DUAL_bs16 - prior_loss_z__MAX","VOWELS_VMD_b1_DUAL_bs16 - prior_loss_z","VOWELS_VMD_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_VMD_b1_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z__MAX"
"96","0.6206445693969727","0.6206445693969727","0.6206445693969727","0.09981095790863037","0.09981095790863037","0.09981095790863037","0","0","0","0","0","0","0.10823085904121399","0.10823085904121399","0.10823085904121399","0.3763146698474884","0.3763146698474884","0.3763146698474884","0","0","0","0","0","0","0.0784078985452652","0.0784078985452652","0.0784078985452652","0.09643346071243286","0.09643346071243286","0.09643346071243286","0.034451112151145935","0.034451112151145935","0.034451112151145935","0.15158429741859436","0.15158429741859436","0.15158429741859436"
"98","0.4185721278190613","0.4185721278190613","0.4185721278190613","0.17473101615905762","0.17473101615905762","0.17473101615905762","0","0","0","0","0","0","0.19029080867767334","0.19029080867767334","0.19029080867767334","0.25506094098091125","0.25506094098091125","0.25506094098091125","0","0","0","0","0","0","0.0448165088891983","0.0448165088891983","0.0448165088891983","0.08564658463001251","0.08564658463001251","0.08564658463001251","0.03287851810455322","0.03287851810455322","0.03287851810455322","0.04736170172691345","0.04736170172691345","0.04736170172691345"
"100","0.15988796949386597","0.15988796949386597","0.15988796949386597","0.7248990535736084","0.7248990535736084","0.7248990535736084","0","0","0","0","0","0","0.15353187918663025","0.15353187918663025","0.15353187918663025","0.3405176103115082","0.3405176103115082","0.3405176103115082","0","0","0","0","0","0","0.045604407787323","0.045604407787323","0.045604407787323","0.06325110793113708","0.06325110793113708","0.06325110793113708","0.025491714477539062","0.025491714477539062","0.025491714477539062","0.03322862088680267","0.03322862088680267","0.03322862088680267"
"102","0.18864572048187256","0.18864572048187256","0.18864572048187256","0.18358081579208374","0.18358081579208374","0.18358081579208374","0","0","0","0","0","0","0.3298826515674591","0.3298826515674591","0.3298826515674591","0.3696464002132416","0.3696464002132416","0.3696464002132416","0","0","0","0","0","0","0.05542650818824768","0.05542650818824768","0.05542650818824768","0.07723577320575714","0.07723577320575714","0.07723577320575714","0.03136754035949707","0.03136754035949707","0.03136754035949707","0.059710144996643066","0.059710144996643066","0.059710144996643066"
"104","0.2757750451564789","0.2757750451564789","0.2757750451564789","0.7105857133865356","0.7105857133865356","0.7105857133865356","0","0","0","0","0","0","0.6662733554840088","0.6662733554840088","0.6662733554840088","0.32626911997795105","0.32626911997795105","0.32626911997795105","0","0","0","0","0","0","0.025433972477912903","0.025433972477912903","0.025433972477912903","0.13583175837993622","0.13583175837993622","0.13583175837993622","0.02681553363800049","0.02681553363800049","0.02681553363800049","0.02638503909111023","0.02638503909111023","0.02638503909111023"
"106","0.1725509762763977","0.1725509762763977","0.1725509762763977","0.401461124420166","0.401461124420166","0.401461124420166","0","0","0","0","0","0","0.19124746322631836","0.19124746322631836","0.19124746322631836","0.37041157484054565","0.37041157484054565","0.37041157484054565","0","0","0","0","0","0","0.025507062673568726","0.025507062673568726","0.025507062673568726","0.17796911299228668","0.17796911299228668","0.17796911299228668","0.035919174551963806","0.035919174551963806","0.035919174551963806","0.06884969770908356","0.06884969770908356","0.06884969770908356"
"108","0.13529881834983826","0.13529881834983826","0.13529881834983826","0.36530420184135437","0.36530420184135437","0.36530420184135437","0","0","0","0","0","0","0.2881087362766266","0.2881087362766266","0.2881087362766266","0.2073131501674652","0.2073131501674652","0.2073131501674652","0","0","0","0","0","0","0.03488674759864807","0.03488674759864807","0.03488674759864807","0.030626505613327026","0.030626505613327026","0.030626505613327026","0.02448543906211853","0.02448543906211853","0.02448543906211853","0.05789928138256073","0.05789928138256073","0.05789928138256073"
"110","0.5517721176147461","0.5517721176147461","0.5517721176147461","0.17646998167037964","0.17646998167037964","0.17646998167037964","0","0","0","0","0","0","0.20271465182304382","0.20271465182304382","0.20271465182304382","0.5006633996963501","0.5006633996963501","0.5006633996963501","0","0","0","0","0","0","0.07513076066970825","0.07513076066970825","0.07513076066970825","0.06765395402908325","0.06765395402908325","0.06765395402908325","0.04852026700973511","0.04852026700973511","0.04852026700973511","0.05872063338756561","0.05872063338756561","0.05872063338756561"
"112","0.1890331506729126","0.1890331506729126","0.1890331506729126","0.2724155783653259","0.2724155783653259","0.2724155783653259","0","0","0","0","0","0","0.22720098495483398","0.22720098495483398","0.22720098495483398","0.17467588186264038","0.17467588186264038","0.17467588186264038","0","0","0","0","0","0","0.03570869565010071","0.03570869565010071","0.03570869565010071","0.08279271423816681","0.08279271423816681","0.08279271423816681","0.01968584954738617","0.01968584954738617","0.01968584954738617","0.15026383101940155","0.15026383101940155","0.15026383101940155"
"114","0.3690175712108612","0.3690175712108612","0.3690175712108612","0.2562224864959717","0.2562224864959717","0.2562224864959717","0","0","0","0","0","0","0.1458577811717987","0.1458577811717987","0.1458577811717987","0.2119295299053192","0.2119295299053192","0.2119295299053192","0","0","0","0","0","0","0.17045721411705017","0.17045721411705017","0.17045721411705017","0.04412561655044556","0.04412561655044556","0.04412561655044556","0.05028367042541504","0.05028367042541504","0.05028367042541504","0.14792107045650482","0.14792107045650482","0.14792107045650482"
"116","0.1322232186794281","0.1322232186794281","0.1322232186794281","0.35536810755729675","0.35536810755729675","0.35536810755729675","0","0","0","0","0","0","0.18993765115737915","0.18993765115737915","0.18993765115737915","0.19565969705581665","0.19565969705581665","0.19565969705581665","0","0","0","0","0","0","0.037219077348709106","0.037219077348709106","0.037219077348709106","0.059603676199913025","0.059603676199913025","0.059603676199913025","0.04210576415061951","0.04210576415061951","0.04210576415061951","0.07340893149375916","0.07340893149375916","0.07340893149375916"
"118","0.1333571970462799","0.1333571970462799","0.1333571970462799","0.10353103280067444","0.10353103280067444","0.10353103280067444","0","0","0","0","0","0","0.414285808801651","0.414285808801651","0.414285808801651","0.3484189510345459","0.3484189510345459","0.3484189510345459","0","0","0","0","0","0","0.054536983370780945","0.054536983370780945","0.054536983370780945","0.044011399149894714","0.044011399149894714","0.044011399149894714","0.08302934467792511","0.08302934467792511","0.08302934467792511","0.06361201405525208","0.06361201405525208","0.06361201405525208"
"120","0.0835716724395752","0.0835716724395752","0.0835716724395752","1.513667345046997","1.513667345046997","1.513667345046997","0","0","0","0","0","0","0.26223212480545044","0.26223212480545044","0.26223212480545044","0.2600133419036865","0.2600133419036865","0.2600133419036865","0","0","0","0","0","0","0.02222217619419098","0.02222217619419098","0.02222217619419098","0.04064984619617462","0.04064984619617462","0.04064984619617462","0.021589770913124084","0.021589770913124084","0.021589770913124084","0.14669373631477356","0.14669373631477356","0.14669373631477356"
"122","0.40064528584480286","0.40064528584480286","0.40064528584480286","0.16237124800682068","0.16237124800682068","0.16237124800682068","0","0","0","0","0","0","1.0665916204452515","1.0665916204452515","1.0665916204452515","0.16407445073127747","0.16407445073127747","0.16407445073127747","0","0","0","0","0","0","0.03686457872390747","0.03686457872390747","0.03686457872390747","0.05844011902809143","0.05844011902809143","0.05844011902809143","0.024953186511993408","0.024953186511993408","0.024953186511993408","0.049973875284194946","0.049973875284194946","0.049973875284194946"
"124","0.3257632255554199","0.3257632255554199","0.3257632255554199","0.2908170223236084","0.2908170223236084","0.2908170223236084","0","0","0","0","0","0","0.39710327982902527","0.39710327982902527","0.39710327982902527","0.3427177667617798","0.3427177667617798","0.3427177667617798","0","0","0","0","0","0","0.11592648923397064","0.11592648923397064","0.11592648923397064","0.25547847151756287","0.25547847151756287","0.25547847151756287","0.019342675805091858","0.019342675805091858","0.019342675805091858","0.03329634666442871","0.03329634666442871","0.03329634666442871"
"126","0.18101930618286133","0.18101930618286133","0.18101930618286133","0.08837729692459106","0.08837729692459106","0.08837729692459106","0","0","0","0","0","0","0.434151291847229","0.434151291847229","0.434151291847229","0.31276121735572815","0.31276121735572815","0.31276121735572815","0","0","0","0","0","0","0.04210241138935089","0.04210241138935089","0.04210241138935089","0.05201004445552826","0.05201004445552826","0.05201004445552826","0.04127874970436096","0.04127874970436096","0.04127874970436096","0.0600375235080719","0.0600375235080719","0.0600375235080719"
"128","0.25888532400131226","0.25888532400131226","0.25888532400131226","0.19242390990257263","0.19242390990257263","0.19242390990257263","0","0","0","0","0","0","0.34740716218948364","0.34740716218948364","0.34740716218948364","0.4496239125728607","0.4496239125728607","0.4496239125728607","0","0","0","0","0","0","0.04692502319812775","0.04692502319812775","0.04692502319812775","0.11143989861011505","0.11143989861011505","0.11143989861011505","0.02894967794418335","0.02894967794418335","0.02894967794418335","0.08914239704608917","0.08914239704608917","0.08914239704608917"
"130","0.2652980387210846","0.2652980387210846","0.2652980387210846","0.17502084374427795","0.17502084374427795","0.17502084374427795","0","0","0","0","0","0","0.22656843066215515","0.22656843066215515","0.22656843066215515","0.35228431224823","0.35228431224823","0.35228431224823","0","0","0","0","0","0","0.02697072923183441","0.02697072923183441","0.02697072923183441","0.08641913533210754","0.08641913533210754","0.08641913533210754","0.02559646964073181","0.02559646964073181","0.02559646964073181","0.08262373507022858","0.08262373507022858","0.08262373507022858"
"132","0.39311572909355164","0.39311572909355164","0.39311572909355164","0.357239693403244","0.357239693403244","0.357239693403244","0","0","0","0","0","0","0.1830071210861206","0.1830071210861206","0.1830071210861206","0.1663394272327423","0.1663394272327423","0.1663394272327423","0","0","0","0","0","0","0.15944823622703552","0.15944823622703552","0.15944823622703552","0.18638476729393005","0.18638476729393005","0.18638476729393005","0.018460676074028015","0.018460676074028015","0.018460676074028015","0.026215985417366028","0.026215985417366028","0.026215985417366028"
"134","0.09153857827186584","0.09153857827186584","0.09153857827186584","0.10076984763145447","0.10076984763145447","0.10076984763145447","0","0","0","0","0","0","0.18311962485313416","0.18311962485313416","0.18311962485313416","0.20593106746673584","0.20593106746673584","0.20593106746673584","0","0","0","0","0","0","0.07781863212585449","0.07781863212585449","0.07781863212585449","0.1332426816225052","0.1332426816225052","0.1332426816225052","0.014880448579788208","0.014880448579788208","0.014880448579788208","0.06322018802165985","0.06322018802165985","0.06322018802165985"
"136","0.11462345719337463","0.11462345719337463","0.11462345719337463","0.8906558156013489","0.8906558156013489","0.8906558156013489","0","0","0","0","0","0","0.3596693277359009","0.3596693277359009","0.3596693277359009","0.35420283675193787","0.35420283675193787","0.35420283675193787","0","0","0","0","0","0","0.14082498848438263","0.14082498848438263","0.14082498848438263","0.06121836602687836","0.06121836602687836","0.06121836602687836","0.013601928949356079","0.013601928949356079","0.013601928949356079","0.025290772318840027","0.025290772318840027","0.025290772318840027"
"138","0.0678621232509613","0.0678621232509613","0.0678621232509613","0.3255695104598999","0.3255695104598999","0.3255695104598999","0","0","0","0","0","0","0.9402267932891846","0.9402267932891846","0.9402267932891846","0.15669167041778564","0.15669167041778564","0.15669167041778564","0","0","0","0","0","0","0.019248202443122864","0.019248202443122864","0.019248202443122864","0.019518136978149414","0.019518136978149414","0.019518136978149414","0.01285448670387268","0.01285448670387268","0.01285448670387268","0.04911676049232483","0.04911676049232483","0.04911676049232483"
"140","0.08074864745140076","0.08074864745140076","0.08074864745140076","0.4767514765262604","0.4767514765262604","0.4767514765262604","0","0","0","0","0","0","0.4204757511615753","0.4204757511615753","0.4204757511615753","0.445827841758728","0.445827841758728","0.445827841758728","0","0","0","0","0","0","0.03688514232635498","0.03688514232635498","0.03688514232635498","0.07503367960453033","0.07503367960453033","0.07503367960453033","0.03126494586467743","0.03126494586467743","0.03126494586467743","0.04638679325580597","0.04638679325580597","0.04638679325580597"
"142","0.5796641111373901","0.5796641111373901","0.5796641111373901","0.2019830048084259","0.2019830048084259","0.2019830048084259","0","0","0","0","0","0","0.5240932106971741","0.5240932106971741","0.5240932106971741","0.24899914860725403","0.24899914860725403","0.24899914860725403","0","0","0","0","0","0","0.045422911643981934","0.045422911643981934","0.045422911643981934","0.15476509928703308","0.15476509928703308","0.15476509928703308","0.016631633043289185","0.016631633043289185","0.016631633043289185","0.05200423300266266","0.05200423300266266","0.05200423300266266"
"144","0.11138021945953369","0.11138021945953369","0.11138021945953369","0.5849570035934448","0.5849570035934448","0.5849570035934448","0","0","0","0","0","0","0.15112534165382385","0.15112534165382385","0.15112534165382385","0.2615496516227722","0.2615496516227722","0.2615496516227722","0","0","0","0","0","0","0.08606664836406708","0.08606664836406708","0.08606664836406708","0.04015609622001648","0.04015609622001648","0.04015609622001648","0.01032799482345581","0.01032799482345581","0.01032799482345581","0.08709117770195007","0.08709117770195007","0.08709117770195007"
"146","0.12877807021141052","0.12877807021141052","0.12877807021141052","0.20636394619941711","0.20636394619941711","0.20636394619941711","0","0","0","0","0","0","0.12856870889663696","0.12856870889663696","0.12856870889663696","0.1859724521636963","0.1859724521636963","0.1859724521636963","0","0","0","0","0","0","0.030652210116386414","0.030652210116386414","0.030652210116386414","0.06132304668426514","0.06132304668426514","0.06132304668426514","0.023315027356147766","0.023315027356147766","0.023315027356147766","0.03244228661060333","0.03244228661060333","0.03244228661060333"
"148","0.16673505306243896","0.16673505306243896","0.16673505306243896","0.682520866394043","0.682520866394043","0.682520866394043","0","0","0","0","0","0","0.13619214296340942","0.13619214296340942","0.13619214296340942","0.16724765300750732","0.16724765300750732","0.16724765300750732","0","0","0","0","0","0","0.06251320242881775","0.06251320242881775","0.06251320242881775","0.1100778579711914","0.1100778579711914","0.1100778579711914","0.04065677523612976","0.04065677523612976","0.04065677523612976","0.022749975323677063","0.022749975323677063","0.022749975323677063"
"150","0.342637300491333","0.342637300491333","0.342637300491333","0.30969157814979553","0.30969157814979553","0.30969157814979553","0","0","0","0","0","0","0.209779292345047","0.209779292345047","0.209779292345047","0.15011504292488098","0.15011504292488098","0.15011504292488098","0","0","0","0","0","0","0.04775896668434143","0.04775896668434143","0.04775896668434143","0.059533342719078064","0.059533342719078064","0.059533342719078064","0.007754787802696228","0.007754787802696228","0.007754787802696228","0.044369474053382874","0.044369474053382874","0.044369474053382874"
"152","0.24825111031532288","0.24825111031532288","0.24825111031532288","0.09365156292915344","0.09365156292915344","0.09365156292915344","0","0","0","0","0","0","0.2465561032295227","0.2465561032295227","0.2465561032295227","0.1690894365310669","0.1690894365310669","0.1690894365310669","0","0","0","0","0","0","0.08540801703929901","0.08540801703929901","0.08540801703929901","0.09495854377746582","0.09495854377746582","0.09495854377746582","0.027201101183891296","0.027201101183891296","0.027201101183891296","0.09572751820087433","0.09572751820087433","0.09572751820087433"
"154","0.2846375107765198","0.2846375107765198","0.2846375107765198","0.1431867480278015","0.1431867480278015","0.1431867480278015","0","0","0","0","0","0","0.299922376871109","0.299922376871109","0.299922376871109","0.17389580607414246","0.17389580607414246","0.17389580607414246","0","0","0","0","0","0","0.04502058029174805","0.04502058029174805","0.04502058029174805","0.02693861722946167","0.02693861722946167","0.02693861722946167","0.031870901584625244","0.031870901584625244","0.031870901584625244","0.12660041451454163","0.12660041451454163","0.12660041451454163"
"156","0.10907426476478577","0.10907426476478577","0.10907426476478577","0.3675997257232666","0.3675997257232666","0.3675997257232666","0","0","0","0","0","0","0.21551325917243958","0.21551325917243958","0.21551325917243958","0.7151596546173096","0.7151596546173096","0.7151596546173096","0","0","0","0","0","0","0.04758283495903015","0.04758283495903015","0.04758283495903015","0.06289973855018616","0.06289973855018616","0.06289973855018616","0.08819498121738434","0.08819498121738434","0.08819498121738434","0.03336206078529358","0.03336206078529358","0.03336206078529358"
"158","0.33425167202949524","0.33425167202949524","0.33425167202949524","0.23814663290977478","0.23814663290977478","0.23814663290977478","0","0","0","0","0","0","0.38948655128479004","0.38948655128479004","0.38948655128479004","0.25400668382644653","0.25400668382644653","0.25400668382644653","0","0","0","0","0","0","0.018981993198394775","0.018981993198394775","0.018981993198394775","0.10027192533016205","0.10027192533016205","0.10027192533016205","0.03726296126842499","0.03726296126842499","0.03726296126842499","0.07049828767776489","0.07049828767776489","0.07049828767776489"
"160","0.13645365834236145","0.13645365834236145","0.13645365834236145","0.23147016763687134","0.23147016763687134","0.23147016763687134","0","0","0","0","0","0","0.24222508072853088","0.24222508072853088","0.24222508072853088","0.22288113832473755","0.22288113832473755","0.22288113832473755","0","0","0","0","0","0","0.023773983120918274","0.023773983120918274","0.023773983120918274","0.032899677753448486","0.032899677753448486","0.032899677753448486","0.015258342027664185","0.015258342027664185","0.015258342027664185","0.06367288529872894","0.06367288529872894","0.06367288529872894"
"162","0.3880329430103302","0.3880329430103302","0.3880329430103302","0.32598674297332764","0.32598674297332764","0.32598674297332764","0","0","0","0","0","0","0.3299996256828308","0.3299996256828308","0.3299996256828308","0.2478569746017456","0.2478569746017456","0.2478569746017456","0","0","0","0","0","0","0.024212747812271118","0.024212747812271118","0.024212747812271118","0.16637399792671204","0.16637399792671204","0.16637399792671204","0.04347473382949829","0.04347473382949829","0.04347473382949829","0.06078742444515228","0.06078742444515228","0.06078742444515228"
"164","0.4522494971752167","0.4522494971752167","0.4522494971752167","0.13183876872062683","0.13183876872062683","0.13183876872062683","0","0","0","0","0","0","0.18594935536384583","0.18594935536384583","0.18594935536384583","0.17619580030441284","0.17619580030441284","0.17619580030441284","0","0","0","0","0","0","0.02438955008983612","0.02438955008983612","0.02438955008983612","0.036590322852134705","0.036590322852134705","0.036590322852134705","0.009189024567604065","0.009189024567604065","0.009189024567604065","0.036894455552101135","0.036894455552101135","0.036894455552101135"
"166","0.2408348023891449","0.2408348023891449","0.2408348023891449","0.7056422233581543","0.7056422233581543","0.7056422233581543","0","0","0","0","0","0","0.18267259001731873","0.18267259001731873","0.18267259001731873","0.3244951367378235","0.3244951367378235","0.3244951367378235","0","0","0","0","0","0","0.016641318798065186","0.016641318798065186","0.016641318798065186","0.09921014308929443","0.09921014308929443","0.09921014308929443","0.014659762382507324","0.014659762382507324","0.014659762382507324","0.03744244575500488","0.03744244575500488","0.03744244575500488"
"168","0.1827329397201538","0.1827329397201538","0.1827329397201538","0.39869174361228943","0.39869174361228943","0.39869174361228943","0","0","0","0","0","0","0.2172715961933136","0.2172715961933136","0.2172715961933136","0.37440359592437744","0.37440359592437744","0.37440359592437744","0","0","0","0","0","0","0.03817133605480194","0.03817133605480194","0.03817133605480194","0.0834818184375763","0.0834818184375763","0.0834818184375763","0.011170506477355957","0.011170506477355957","0.011170506477355957","0.04113800823688507","0.04113800823688507","0.04113800823688507"
"170","0.16150400042533875","0.16150400042533875","0.16150400042533875","0.3760486841201782","0.3760486841201782","0.3760486841201782","0","0","0","0","0","0","0.5977236032485962","0.5977236032485962","0.5977236032485962","0.20653009414672852","0.20653009414672852","0.20653009414672852","0","0","0","0","0","0","0.021185725927352905","0.021185725927352905","0.021185725927352905","0.10677501559257507","0.10677501559257507","0.10677501559257507","0.021286755800247192","0.021286755800247192","0.021286755800247192","0.04856117069721222","0.04856117069721222","0.04856117069721222"
"172","0.2786293625831604","0.2786293625831604","0.2786293625831604","0.23158490657806396","0.23158490657806396","0.23158490657806396","0","0","0","0","0","0","0.09463876485824585","0.09463876485824585","0.09463876485824585","0.267791748046875","0.267791748046875","0.267791748046875","0","0","0","0","0","0","0.055586397647857666","0.055586397647857666","0.055586397647857666","0.1603677123785019","0.1603677123785019","0.1603677123785019","0.009636804461479187","0.009636804461479187","0.009636804461479187","0.03229483962059021","0.03229483962059021","0.03229483962059021"
"174","0.15251338481903076","0.15251338481903076","0.15251338481903076","45.35315704345703","45.35315704345703","45.35315704345703","0","0","0","0","0","0","0.3189399838447571","0.3189399838447571","0.3189399838447571","0.3063470125198364","0.3063470125198364","0.3063470125198364","0","0","0","0","0","0","0.06569407880306244","0.06569407880306244","0.06569407880306244","0.033889636397361755","0.033889636397361755","0.033889636397361755","0.008799657225608826","0.008799657225608826","0.008799657225608826","0.0610264390707016","0.0610264390707016","0.0610264390707016"
"176","0.16289129853248596","0.16289129853248596","0.16289129853248596","0.5366511344909668","0.5366511344909668","0.5366511344909668","0","0","0","0","0","0","0.28345659375190735","0.28345659375190735","0.28345659375190735","0.23420751094818115","0.23420751094818115","0.23420751094818115","0","0","0","0","0","0","0.04805706441402435","0.04805706441402435","0.04805706441402435","0.10003678500652313","0.10003678500652313","0.10003678500652313","0.037256404757499695","0.037256404757499695","0.037256404757499695","0.06151124835014343","0.06151124835014343","0.06151124835014343"
"178","0.337740033864975","0.337740033864975","0.337740033864975","0.10512098670005798","0.10512098670005798","0.10512098670005798","0","0","0","0","0","0","0.3820456564426422","0.3820456564426422","0.3820456564426422","0.3245711326599121","0.3245711326599121","0.3245711326599121","0","0","0","0","0","0","0.03223739564418793","0.03223739564418793","0.03223739564418793","0.03548808395862579","0.03548808395862579","0.03548808395862579","0.010664612054824829","0.010664612054824829","0.010664612054824829","0.03516145050525665","0.03516145050525665","0.03516145050525665"
"180","0.08168816566467285","0.08168816566467285","0.08168816566467285","0.09459927678108215","0.09459927678108215","0.09459927678108215","0","0","0","0","0","0","0.40076524019241333","0.40076524019241333","0.40076524019241333","0.20317286252975464","0.20317286252975464","0.20317286252975464","0","0","0","0","0","0","0.04865124821662903","0.04865124821662903","0.04865124821662903","0.017622634768486023","0.017622634768486023","0.017622634768486023","0.006560087203979492","0.006560087203979492","0.006560087203979492","0.05677312612533569","0.05677312612533569","0.05677312612533569"
"182","0.2314239740371704","0.2314239740371704","0.2314239740371704","0.12816041707992554","0.12816041707992554","0.12816041707992554","0","0","0","0","0","0","0.1607075333595276","0.1607075333595276","0.1607075333595276","0.13615116477012634","0.13615116477012634","0.13615116477012634","0","0","0","0","0","0","0.07740676403045654","0.07740676403045654","0.07740676403045654","0.06300881505012512","0.06300881505012512","0.06300881505012512","0.012172460556030273","0.012172460556030273","0.012172460556030273","0.02634085714817047","0.02634085714817047","0.02634085714817047"
"184","0.11646747589111328","0.11646747589111328","0.11646747589111328","0.8258707523345947","0.8258707523345947","0.8258707523345947","0","0","0","0","0","0","0.24738982319831848","0.24738982319831848","0.24738982319831848","0.16576498746871948","0.16576498746871948","0.16576498746871948","0","0","0","0","0","0","0.11172980070114136","0.11172980070114136","0.11172980070114136","0.059575289487838745","0.059575289487838745","0.059575289487838745","0.010524913668632507","0.010524913668632507","0.010524913668632507","0.05950331687927246","0.05950331687927246","0.05950331687927246"
"186","0.13853013515472412","0.13853013515472412","0.13853013515472412","0.10473877191543579","0.10473877191543579","0.10473877191543579","0","0","0","0","0","0","0.2756260335445404","0.2756260335445404","0.2756260335445404","0.2557523548603058","0.2557523548603058","0.2557523548603058","0","0","0","0","0","0","0.031332820653915405","0.031332820653915405","0.031332820653915405","0.19626252353191376","0.19626252353191376","0.19626252353191376","0.008500367403030396","0.008500367403030396","0.008500367403030396","0.032090842723846436","0.032090842723846436","0.032090842723846436"
"188","0.17946064472198486","0.17946064472198486","0.17946064472198486","0.2916604280471802","0.2916604280471802","0.2916604280471802","0","0","0","0","0","0","0.2445131540298462","0.2445131540298462","0.2445131540298462","0.39938539266586304","0.39938539266586304","0.39938539266586304","0","0","0","0","0","0","0.09757712483406067","0.09757712483406067","0.09757712483406067","0.22300802171230316","0.22300802171230316","0.22300802171230316","0.007030293345451355","0.007030293345451355","0.007030293345451355","0.06988503038883209","0.06988503038883209","0.06988503038883209"
"190","0.15133768320083618","0.15133768320083618","0.15133768320083618","0.395415723323822","0.395415723323822","0.395415723323822","0","0","0","0","0","0","0.1562349498271942","0.1562349498271942","0.1562349498271942","0.40227919816970825","0.40227919816970825","0.40227919816970825","0","0","0","0","0","0","0.116228386759758","0.116228386759758","0.116228386759758","0.1266413927078247","0.1266413927078247","0.1266413927078247","0.03535933792591095","0.03535933792591095","0.03535933792591095","0.042741745710372925","0.042741745710372925","0.042741745710372925"
"192","0.19601881504058838","0.19601881504058838","0.19601881504058838","0.1508958637714386","0.1508958637714386","0.1508958637714386","0","0","0","0","0","0","0.15423670411109924","0.15423670411109924","0.15423670411109924","0.34057125449180603","0.34057125449180603","0.34057125449180603","0","0","0","0","0","0","0.014666691422462463","0.014666691422462463","0.014666691422462463","0.03263942897319794","0.03263942897319794","0.03263942897319794","0.011027157306671143","0.011027157306671143","0.011027157306671143","0.027280151844024658","0.027280151844024658","0.027280151844024658"
"194","0.1545354723930359","0.1545354723930359","0.1545354723930359","0.1668676733970642","0.1668676733970642","0.1668676733970642","0","0","0","0","0","0","0.1470416784286499","0.1470416784286499","0.1470416784286499","0.628139853477478","0.628139853477478","0.628139853477478","0","0","0","0","0","0","0.06457395851612091","0.06457395851612091","0.06457395851612091","0.17052702605724335","0.17052702605724335","0.17052702605724335","0.011460483074188232","0.011460483074188232","0.011460483074188232","0.07172226905822754","0.07172226905822754","0.07172226905822754"
"196","0.12165233492851257","0.12165233492851257","0.12165233492851257","0.3967270255088806","0.3967270255088806","0.3967270255088806","0","0","0","0","0","0","0.10619759559631348","0.10619759559631348","0.10619759559631348","0.31877830624580383","0.31877830624580383","0.31877830624580383","0","0","0","0","0","0","0.04721209406852722","0.04721209406852722","0.04721209406852722","0.05214780569076538","0.05214780569076538","0.05214780569076538","0.009231045842170715","0.009231045842170715","0.009231045842170715","0.04640154540538788","0.04640154540538788","0.04640154540538788"
"198","0.1088075339794159","0.1088075339794159","0.1088075339794159","0.07245317101478577","0.07245317101478577","0.07245317101478577","0","0","0","0","0","0","0.13873353600502014","0.13873353600502014","0.13873353600502014","0.28839111328125","0.28839111328125","0.28839111328125","0","0","0","0","0","0","0.051880404353141785","0.051880404353141785","0.051880404353141785","0.055666565895080566","0.055666565895080566","0.055666565895080566","0.007189363241195679","0.007189363241195679","0.007189363241195679","0.030864626169204712","0.030864626169204712","0.030864626169204712"
