"Step","VOWELS_VMD_b10_DUAL_bs16 - decomposition_loss_s","VOWELS_VMD_b10_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_VMD_b10_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_EMD_b10_DUAL_bs16 - decomposition_loss_s","VOWELS_EMD_b10_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_EMD_b10_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_EMD_b0_DUAL_bs16 - decomposition_loss_s","VOWELS_EMD_b0_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_EMD_b0_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_VMD_b0_DUAL_bs16 - decomposition_loss_s","VOWELS_VMD_b0_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_VMD_b0_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_s","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_EWT_b10_DUAL_bs16 - decomposition_loss_s","VOWELS_EWT_b10_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_EWT_b10_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_EWT_b0_DUAL_bs16 - decomposition_loss_s","VOWELS_EWT_b0_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_EWT_b0_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_s","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_EWT_b1_DUAL_bs16 - decomposition_loss_s","VOWELS_EWT_b1_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_EWT_b1_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_EMD_b1_DUAL_bs16 - decomposition_loss_s","VOWELS_EMD_b1_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_EMD_b1_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_VMD_b1_DUAL_bs16 - decomposition_loss_s","VOWELS_VMD_b1_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_VMD_b1_DUAL_bs16 - decomposition_loss_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_s","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_s__MAX"
"150","1.2921842336654663","1.2921842336654663","1.2921842336654663","1.3686399459838867","1.3686399459838867","1.3686399459838867","0.7498412132263184","0.7498412132263184","0.7498412132263184","0.7504410743713379","0.7504410743713379","0.7504410743713379","1.5916138887405396","1.5916138887405396","1.5916138887405396","1.3176828622817993","1.3176828622817993","1.3176828622817993","0.7515338659286499","0.7515338659286499","0.7515338659286499","0.7828028202056885","0.7828028202056885","0.7828028202056885","0.8973619937896729","0.8973619937896729","0.8973619937896729","0.8802610635757446","0.8802610635757446","0.8802610635757446","0.8002127408981323","0.8002127408981323","0.8002127408981323","0.8059545159339905","0.8059545159339905","0.8059545159339905"
"152","1.259960651397705","1.259960651397705","1.259960651397705","1.294311761856079","1.294311761856079","1.294311761856079","0.7498456835746765","0.7498456835746765","0.7498456835746765","0.7506318092346191","0.7506318092346191","0.7506318092346191","1.4357954263687134","1.4357954263687134","1.4357954263687134","1.3133914470672607","1.3133914470672607","1.3133914470672607","0.7510179281234741","0.7510179281234741","0.7510179281234741","0.7720728516578674","0.7720728516578674","0.7720728516578674","0.7915371060371399","0.7915371060371399","0.7915371060371399","0.8145375847816467","0.8145375847816467","0.8145375847816467","0.790455162525177","0.790455162525177","0.790455162525177","0.7979501485824585","0.7979501485824585","0.7979501485824585"
"154","1.3209731578826904","1.3209731578826904","1.3209731578826904","1.3023457527160645","1.3023457527160645","1.3023457527160645","0.749828040599823","0.749828040599823","0.749828040599823","0.750612735748291","0.750612735748291","0.750612735748291","1.4882888793945312","1.4882888793945312","1.4882888793945312","1.3101460933685303","1.3101460933685303","1.3101460933685303","0.7512860298156738","0.7512860298156738","0.7512860298156738","0.7643328905105591","0.7643328905105591","0.7643328905105591","0.7774158716201782","0.7774158716201782","0.7774158716201782","0.8869962096214294","0.8869962096214294","0.8869962096214294","0.81685870885849","0.81685870885849","0.81685870885849","0.8539515137672424","0.8539515137672424","0.8539515137672424"
"156","1.3057752847671509","1.3057752847671509","1.3057752847671509","1.2890089750289917","1.2890089750289917","1.2890089750289917","0.7498199939727783","0.7498199939727783","0.7498199939727783","0.7508437037467957","0.7508437037467957","0.7508437037467957","1.4747865200042725","1.4747865200042725","1.4747865200042725","1.3051902055740356","1.3051902055740356","1.3051902055740356","0.7513728737831116","0.7513728737831116","0.7513728737831116","0.7735064029693604","0.7735064029693604","0.7735064029693604","0.7974733710289001","0.7974733710289001","0.7974733710289001","0.7909615635871887","0.7909615635871887","0.7909615635871887","0.8046181797981262","0.8046181797981262","0.8046181797981262","0.8913372159004211","0.8913372159004211","0.8913372159004211"
"158","1.2886747121810913","1.2886747121810913","1.2886747121810913","1.2866253852844238","1.2866253852844238","1.2866253852844238","0.749865710735321","0.749865710735321","0.749865710735321","0.750453770160675","0.750453770160675","0.750453770160675","1.570905327796936","1.570905327796936","1.570905327796936","1.2960574626922607","1.2960574626922607","1.2960574626922607","0.757040798664093","0.757040798664093","0.757040798664093","0.7766556739807129","0.7766556739807129","0.7766556739807129","0.7829797267913818","0.7829797267913818","0.7829797267913818","0.8507194519042969","0.8507194519042969","0.8507194519042969","0.7915406823158264","0.7915406823158264","0.7915406823158264","0.9608640074729919","0.9608640074729919","0.9608640074729919"
"160","1.2917373180389404","1.2917373180389404","1.2917373180389404","1.2845251560211182","1.2845251560211182","1.2845251560211182","0.7499340772628784","0.7499340772628784","0.7499340772628784","0.7507897019386292","0.7507897019386292","0.7507897019386292","1.4241065979003906","1.4241065979003906","1.4241065979003906","1.2949845790863037","1.2949845790863037","1.2949845790863037","0.8006596565246582","0.8006596565246582","0.8006596565246582","0.757408857345581","0.757408857345581","0.757408857345581","0.7799025177955627","0.7799025177955627","0.7799025177955627","0.8508045077323914","0.8508045077323914","0.8508045077323914","0.8081095218658447","0.8081095218658447","0.8081095218658447","0.8103439807891846","0.8103439807891846","0.8103439807891846"
"162","1.2362029552459717","1.2362029552459717","1.2362029552459717","1.275002121925354","1.275002121925354","1.275002121925354","0.7498332858085632","0.7498332858085632","0.7498332858085632","0.7504390478134155","0.7504390478134155","0.7504390478134155","1.4026472568511963","1.4026472568511963","1.4026472568511963","1.3095242977142334","1.3095242977142334","1.3095242977142334","0.7516220808029175","0.7516220808029175","0.7516220808029175","0.7688328623771667","0.7688328623771667","0.7688328623771667","0.7979564666748047","0.7979564666748047","0.7979564666748047","0.8993072509765625","0.8993072509765625","0.8993072509765625","0.7834331393241882","0.7834331393241882","0.7834331393241882","0.8082975745201111","0.8082975745201111","0.8082975745201111"
"164","1.3756897449493408","1.3756897449493408","1.3756897449493408","1.2870285511016846","1.2870285511016846","1.2870285511016846","0.7498487234115601","0.7498487234115601","0.7498487234115601","0.7515089511871338","0.7515089511871338","0.7515089511871338","1.3914716243743896","1.3914716243743896","1.3914716243743896","1.2785086631774902","1.2785086631774902","1.2785086631774902","0.7570514678955078","0.7570514678955078","0.7570514678955078","0.7598499655723572","0.7598499655723572","0.7598499655723572","0.7783834934234619","0.7783834934234619","0.7783834934234619","0.8749048709869385","0.8749048709869385","0.8749048709869385","0.8518426418304443","0.8518426418304443","0.8518426418304443","0.8483375310897827","0.8483375310897827","0.8483375310897827"
"166","1.2364659309387207","1.2364659309387207","1.2364659309387207","1.293859839439392","1.293859839439392","1.293859839439392","0.7499111294746399","0.7499111294746399","0.7499111294746399","0.7504563331604004","0.7504563331604004","0.7504563331604004","1.3945995569229126","1.3945995569229126","1.3945995569229126","1.2640361785888672","1.2640361785888672","1.2640361785888672","0.7515944242477417","0.7515944242477417","0.7515944242477417","0.7608093619346619","0.7608093619346619","0.7608093619346619","0.7735366821289062","0.7735366821289062","0.7735366821289062","0.7951889038085938","0.7951889038085938","0.7951889038085938","0.7883068323135376","0.7883068323135376","0.7883068323135376","0.8128119111061096","0.8128119111061096","0.8128119111061096"
"168","1.2602866888046265","1.2602866888046265","1.2602866888046265","1.2759774923324585","1.2759774923324585","1.2759774923324585","0.7498631477355957","0.7498631477355957","0.7498631477355957","0.7508672475814819","0.7508672475814819","0.7508672475814819","1.3759487867355347","1.3759487867355347","1.3759487867355347","1.2657132148742676","1.2657132148742676","1.2657132148742676","0.7513238191604614","0.7513238191604614","0.7513238191604614","0.7666138410568237","0.7666138410568237","0.7666138410568237","0.7724106311798096","0.7724106311798096","0.7724106311798096","0.8199902772903442","0.8199902772903442","0.8199902772903442","0.7841145396232605","0.7841145396232605","0.7841145396232605","0.7866127490997314","0.7866127490997314","0.7866127490997314"
"170","1.2189797163009644","1.2189797163009644","1.2189797163009644","1.2612112760543823","1.2612112760543823","1.2612112760543823","0.7498665452003479","0.7498665452003479","0.7498665452003479","0.7506258487701416","0.7506258487701416","0.7506258487701416","1.3590970039367676","1.3590970039367676","1.3590970039367676","1.2633757591247559","1.2633757591247559","1.2633757591247559","0.7591434717178345","0.7591434717178345","0.7591434717178345","0.7551447749137878","0.7551447749137878","0.7551447749137878","0.7721444964408875","0.7721444964408875","0.7721444964408875","0.8548837900161743","0.8548837900161743","0.8548837900161743","0.7829015851020813","0.7829015851020813","0.7829015851020813","0.7852476239204407","0.7852476239204407","0.7852476239204407"
"172","1.2587180137634277","1.2587180137634277","1.2587180137634277","1.2674190998077393","1.2674190998077393","1.2674190998077393","0.7498108744621277","0.7498108744621277","0.7498108744621277","0.7503402233123779","0.7503402233123779","0.7503402233123779","1.3864173889160156","1.3864173889160156","1.3864173889160156","1.258711814880371","1.258711814880371","1.258711814880371","0.7866173982620239","0.7866173982620239","0.7866173982620239","0.7594765424728394","0.7594765424728394","0.7594765424728394","0.7749673128128052","0.7749673128128052","0.7749673128128052","0.8108262419700623","0.8108262419700623","0.8108262419700623","0.7957592606544495","0.7957592606544495","0.7957592606544495","0.8424674868583679","0.8424674868583679","0.8424674868583679"
"174","1.231438159942627","1.231438159942627","1.231438159942627","1.2571756839752197","1.2571756839752197","1.2571756839752197","0.7498636841773987","0.7498636841773987","0.7498636841773987","0.7507181167602539","0.7507181167602539","0.7507181167602539","1.381757140159607","1.381757140159607","1.381757140159607","1.272304892539978","1.272304892539978","1.272304892539978","0.7506786584854126","0.7506786584854126","0.7506786584854126","0.7555763721466064","0.7555763721466064","0.7555763721466064","0.7802718877792358","0.7802718877792358","0.7802718877792358","0.869499146938324","0.869499146938324","0.869499146938324","0.782360851764679","0.782360851764679","0.782360851764679","0.7983619570732117","0.7983619570732117","0.7983619570732117"
"176","1.2522345781326294","1.2522345781326294","1.2522345781326294","1.2587605714797974","1.2587605714797974","1.2587605714797974","0.7498281002044678","0.7498281002044678","0.7498281002044678","0.7508106231689453","0.7508106231689453","0.7508106231689453","1.4266659021377563","1.4266659021377563","1.4266659021377563","1.2394107580184937","1.2394107580184937","1.2394107580184937","0.7517675757408142","0.7517675757408142","0.7517675757408142","0.7736954689025879","0.7736954689025879","0.7736954689025879","0.7717396020889282","0.7717396020889282","0.7717396020889282","0.8541337251663208","0.8541337251663208","0.8541337251663208","0.7930976748466492","0.7930976748466492","0.7930976748466492","0.8715618848800659","0.8715618848800659","0.8715618848800659"
"178","1.2518048286437988","1.2518048286437988","1.2518048286437988","1.269753098487854","1.269753098487854","1.269753098487854","0.7498355507850647","0.7498355507850647","0.7498355507850647","0.7503442168235779","0.7503442168235779","0.7503442168235779","1.3643134832382202","1.3643134832382202","1.3643134832382202","1.2401946783065796","1.2401946783065796","1.2401946783065796","0.7558868527412415","0.7558868527412415","0.7558868527412415","0.7730584144592285","0.7730584144592285","0.7730584144592285","0.774207592010498","0.774207592010498","0.774207592010498","0.7762970924377441","0.7762970924377441","0.7762970924377441","0.7831854224205017","0.7831854224205017","0.7831854224205017","0.8489046096801758","0.8489046096801758","0.8489046096801758"
"180","1.238995909690857","1.238995909690857","1.238995909690857","1.2456918954849243","1.2456918954849243","1.2456918954849243","0.7498299479484558","0.7498299479484558","0.7498299479484558","0.7505326271057129","0.7505326271057129","0.7505326271057129","1.3741744756698608","1.3741744756698608","1.3741744756698608","1.2653567790985107","1.2653567790985107","1.2653567790985107","0.7540653944015503","0.7540653944015503","0.7540653944015503","0.7651476860046387","0.7651476860046387","0.7651476860046387","0.7794529795646667","0.7794529795646667","0.7794529795646667","0.850864052772522","0.850864052772522","0.850864052772522","0.7830978631973267","0.7830978631973267","0.7830978631973267","0.832544207572937","0.832544207572937","0.832544207572937"
"182","1.214770793914795","1.214770793914795","1.214770793914795","1.2461917400360107","1.2461917400360107","1.2461917400360107","0.7499340772628784","0.7499340772628784","0.7499340772628784","0.7504633069038391","0.7504633069038391","0.7504633069038391","1.4773250818252563","1.4773250818252563","1.4773250818252563","1.2175339460372925","1.2175339460372925","1.2175339460372925","0.7511237859725952","0.7511237859725952","0.7511237859725952","0.7684061527252197","0.7684061527252197","0.7684061527252197","0.7721584439277649","0.7721584439277649","0.7721584439277649","0.8431981801986694","0.8431981801986694","0.8431981801986694","0.7768220901489258","0.7768220901489258","0.7768220901489258","0.7896767258644104","0.7896767258644104","0.7896767258644104"
"184","1.2077339887619019","1.2077339887619019","1.2077339887619019","1.254034399986267","1.254034399986267","1.254034399986267","0.7498672008514404","0.7498672008514404","0.7498672008514404","0.7503241300582886","0.7503241300582886","0.7503241300582886","1.4458662271499634","1.4458662271499634","1.4458662271499634","1.2141635417938232","1.2141635417938232","1.2141635417938232","0.7505632638931274","0.7505632638931274","0.7505632638931274","0.7854710817337036","0.7854710817337036","0.7854710817337036","0.769410252571106","0.769410252571106","0.769410252571106","0.8284747004508972","0.8284747004508972","0.8284747004508972","0.7755122184753418","0.7755122184753418","0.7755122184753418","0.9378460049629211","0.9378460049629211","0.9378460049629211"
"186","1.236053705215454","1.236053705215454","1.236053705215454","1.2373336553573608","1.2373336553573608","1.2373336553573608","0.7498732805252075","0.7498732805252075","0.7498732805252075","0.7503884434700012","0.7503884434700012","0.7503884434700012","1.4338823556900024","1.4338823556900024","1.4338823556900024","1.2121925354003906","1.2121925354003906","1.2121925354003906","0.7614696621894836","0.7614696621894836","0.7614696621894836","0.764226496219635","0.764226496219635","0.764226496219635","0.7679409980773926","0.7679409980773926","0.7679409980773926","0.830696165561676","0.830696165561676","0.830696165561676","0.7806181311607361","0.7806181311607361","0.7806181311607361","0.8480622172355652","0.8480622172355652","0.8480622172355652"
"188","1.2168519496917725","1.2168519496917725","1.2168519496917725","1.2329890727996826","1.2329890727996826","1.2329890727996826","0.7498905062675476","0.7498905062675476","0.7498905062675476","0.7503518462181091","0.7503518462181091","0.7503518462181091","1.3625420331954956","1.3625420331954956","1.3625420331954956","1.2122939825057983","1.2122939825057983","1.2122939825057983","0.7511617541313171","0.7511617541313171","0.7511617541313171","0.7644143104553223","0.7644143104553223","0.7644143104553223","0.768290638923645","0.768290638923645","0.768290638923645","0.8350375890731812","0.8350375890731812","0.8350375890731812","0.7827413082122803","0.7827413082122803","0.7827413082122803","0.816076934337616","0.816076934337616","0.816076934337616"
"190","1.1851067543029785","1.1851067543029785","1.1851067543029785","1.236498475074768","1.236498475074768","1.236498475074768","0.7498303651809692","0.7498303651809692","0.7498303651809692","0.7501721978187561","0.7501721978187561","0.7501721978187561","1.4491097927093506","1.4491097927093506","1.4491097927093506","1.1981017589569092","1.1981017589569092","1.1981017589569092","0.7510396838188171","0.7510396838188171","0.7510396838188171","0.7703959941864014","0.7703959941864014","0.7703959941864014","0.768983006477356","0.768983006477356","0.768983006477356","0.8429791927337646","0.8429791927337646","0.8429791927337646","0.7732661962509155","0.7732661962509155","0.7732661962509155","0.8718191385269165","0.8718191385269165","0.8718191385269165"
"192","1.2313512563705444","1.2313512563705444","1.2313512563705444","1.2247411012649536","1.2247411012649536","1.2247411012649536","0.7498134970664978","0.7498134970664978","0.7498134970664978","0.752598762512207","0.752598762512207","0.752598762512207","1.4127010107040405","1.4127010107040405","1.4127010107040405","1.1928679943084717","1.1928679943084717","1.1928679943084717","0.7507727742195129","0.7507727742195129","0.7507727742195129","0.7869065403938293","0.7869065403938293","0.7869065403938293","0.7674147486686707","0.7674147486686707","0.7674147486686707","0.8216695785522461","0.8216695785522461","0.8216695785522461","0.8022089004516602","0.8022089004516602","0.8022089004516602","0.9198076128959656","0.9198076128959656","0.9198076128959656"
"194","1.2216132879257202","1.2216132879257202","1.2216132879257202","1.2233659029006958","1.2233659029006958","1.2233659029006958","0.7498515844345093","0.7498515844345093","0.7498515844345093","0.7505968809127808","0.7505968809127808","0.7505968809127808","1.3477486371994019","1.3477486371994019","1.3477486371994019","1.243800163269043","1.243800163269043","1.243800163269043","0.7507492303848267","0.7507492303848267","0.7507492303848267","0.764238178730011","0.764238178730011","0.764238178730011","0.7676836252212524","0.7676836252212524","0.7676836252212524","0.8008542060852051","0.8008542060852051","0.8008542060852051","0.7827219367027283","0.7827219367027283","0.7827219367027283","0.9401061534881592","0.9401061534881592","0.9401061534881592"
"196","1.245993733406067","1.245993733406067","1.245993733406067","1.2183003425598145","1.2183003425598145","1.2183003425598145","0.7498680949211121","0.7498680949211121","0.7498680949211121","0.7505486011505127","0.7505486011505127","0.7505486011505127","1.4266351461410522","1.4266351461410522","1.4266351461410522","1.1900417804718018","1.1900417804718018","1.1900417804718018","0.750389814376831","0.750389814376831","0.750389814376831","0.779853343963623","0.779853343963623","0.779853343963623","0.7655065655708313","0.7655065655708313","0.7655065655708313","0.8201907873153687","0.8201907873153687","0.8201907873153687","0.7855017781257629","0.7855017781257629","0.7855017781257629","0.9229764342308044","0.9229764342308044","0.9229764342308044"
"198","1.2496228218078613","1.2496228218078613","1.2496228218078613","1.226305365562439","1.226305365562439","1.226305365562439","0.7498791217803955","0.7498791217803955","0.7498791217803955","0.7507859468460083","0.7507859468460083","0.7507859468460083","1.3799203634262085","1.3799203634262085","1.3799203634262085","1.1940665245056152","1.1940665245056152","1.1940665245056152","0.7505943775177002","0.7505943775177002","0.7505943775177002","0.7985072731971741","0.7985072731971741","0.7985072731971741","0.7716617584228516","0.7716617584228516","0.7716617584228516","0.8439911603927612","0.8439911603927612","0.8439911603927612","0.7912339568138123","0.7912339568138123","0.7912339568138123","0.9892909526824951","0.9892909526824951","0.9892909526824951"
"200","1.1893131732940674","1.1893131732940674","1.1893131732940674","1.2168223857879639","1.2168223857879639","1.2168223857879639","0.7498009204864502","0.7498009204864502","0.7498009204864502","0.7503272891044617","0.7503272891044617","0.7503272891044617","1.369076132774353","1.369076132774353","1.369076132774353","1.179229736328125","1.179229736328125","1.179229736328125","0.7526757717132568","0.7526757717132568","0.7526757717132568","0.7681424617767334","0.7681424617767334","0.7681424617767334","0.7649338245391846","0.7649338245391846","0.7649338245391846","0.7963374257087708","0.7963374257087708","0.7963374257087708","0.7745044231414795","0.7745044231414795","0.7745044231414795","0.8458017110824585","0.8458017110824585","0.8458017110824585"
"202","1.1708650588989258","1.1708650588989258","1.1708650588989258","1.2037250995635986","1.2037250995635986","1.2037250995635986","0.7498739361763","0.7498739361763","0.7498739361763","0.7504140138626099","0.7504140138626099","0.7504140138626099","1.3344484567642212","1.3344484567642212","1.3344484567642212","1.1792477369308472","1.1792477369308472","1.1792477369308472","0.7577648758888245","0.7577648758888245","0.7577648758888245","0.7579290866851807","0.7579290866851807","0.7579290866851807","0.7662531137466431","0.7662531137466431","0.7662531137466431","0.8220345973968506","0.8220345973968506","0.8220345973968506","0.7707120180130005","0.7707120180130005","0.7707120180130005","0.7879848480224609","0.7879848480224609","0.7879848480224609"
"204","1.1796265840530396","1.1796265840530396","1.1796265840530396","1.1984338760375977","1.1984338760375977","1.1984338760375977","0.7497745752334595","0.7497745752334595","0.7497745752334595","0.7502685785293579","0.7502685785293579","0.7502685785293579","1.3646519184112549","1.3646519184112549","1.3646519184112549","1.1710972785949707","1.1710972785949707","1.1710972785949707","0.7509952783584595","0.7509952783584595","0.7509952783584595","0.7690169811248779","0.7690169811248779","0.7690169811248779","0.7660460472106934","0.7660460472106934","0.7660460472106934","0.9528617858886719","0.9528617858886719","0.9528617858886719","0.7731295824050903","0.7731295824050903","0.7731295824050903","0.8270974159240723","0.8270974159240723","0.8270974159240723"
"206","1.1989842653274536","1.1989842653274536","1.1989842653274536","1.1959623098373413","1.1959623098373413","1.1959623098373413","0.7498798370361328","0.7498798370361328","0.7498798370361328","0.7504383325576782","0.7504383325576782","0.7504383325576782","1.3169257640838623","1.3169257640838623","1.3169257640838623","1.1594492197036743","1.1594492197036743","1.1594492197036743","0.7506715059280396","0.7506715059280396","0.7506715059280396","0.7651301026344299","0.7651301026344299","0.7651301026344299","0.7647788524627686","0.7647788524627686","0.7647788524627686","0.7797574996948242","0.7797574996948242","0.7797574996948242","0.7813748121261597","0.7813748121261597","0.7813748121261597","0.8145613074302673","0.8145613074302673","0.8145613074302673"
"208","1.1619784832000732","1.1619784832000732","1.1619784832000732","1.1969701051712036","1.1969701051712036","1.1969701051712036","0.7498245239257812","0.7498245239257812","0.7498245239257812","0.7504148483276367","0.7504148483276367","0.7504148483276367","1.456626057624817","1.456626057624817","1.456626057624817","1.1858638525009155","1.1858638525009155","1.1858638525009155","0.7511985301971436","0.7511985301971436","0.7511985301971436","0.7887057065963745","0.7887057065963745","0.7887057065963745","0.7658833265304565","0.7658833265304565","0.7658833265304565","0.8191769123077393","0.8191769123077393","0.8191769123077393","0.7688257694244385","0.7688257694244385","0.7688257694244385","0.7883289456367493","0.7883289456367493","0.7883289456367493"
"210","1.1770378351211548","1.1770378351211548","1.1770378351211548","1.1877840757369995","1.1877840757369995","1.1877840757369995","0.7497913837432861","0.7497913837432861","0.7497913837432861","0.7504545450210571","0.7504545450210571","0.7504545450210571","1.3555114269256592","1.3555114269256592","1.3555114269256592","1.1479473114013672","1.1479473114013672","1.1479473114013672","0.7510716319084167","0.7510716319084167","0.7510716319084167","0.7712693810462952","0.7712693810462952","0.7712693810462952","0.7644373178482056","0.7644373178482056","0.7644373178482056","0.8131378889083862","0.8131378889083862","0.8131378889083862","0.7736568450927734","0.7736568450927734","0.7736568450927734","0.7735989689826965","0.7735989689826965","0.7735989689826965"
"212","1.2699522972106934","1.2699522972106934","1.2699522972106934","1.181575894355774","1.181575894355774","1.181575894355774","0.7498022317886353","0.7498022317886353","0.7498022317886353","0.7503016591072083","0.7503016591072083","0.7503016591072083","1.3945168256759644","1.3945168256759644","1.3945168256759644","1.1539825201034546","1.1539825201034546","1.1539825201034546","0.7510854601860046","0.7510854601860046","0.7510854601860046","0.7876337766647339","0.7876337766647339","0.7876337766647339","0.7652586102485657","0.7652586102485657","0.7652586102485657","0.8151095509529114","0.8151095509529114","0.8151095509529114","0.7892918586730957","0.7892918586730957","0.7892918586730957","0.9655382037162781","0.9655382037162781","0.9655382037162781"
"214","1.1911990642547607","1.1911990642547607","1.1911990642547607","1.1833267211914062","1.1833267211914062","1.1833267211914062","0.7498424053192139","0.7498424053192139","0.7498424053192139","0.7502963542938232","0.7502963542938232","0.7502963542938232","1.3225951194763184","1.3225951194763184","1.3225951194763184","1.1401697397232056","1.1401697397232056","1.1401697397232056","0.7510222792625427","0.7510222792625427","0.7510222792625427","0.7592496871948242","0.7592496871948242","0.7592496871948242","0.7638117074966431","0.7638117074966431","0.7638117074966431","0.7737358212471008","0.7737358212471008","0.7737358212471008","0.7732025384902954","0.7732025384902954","0.7732025384902954","0.7965617179870605","0.7965617179870605","0.7965617179870605"
"216","1.1883090734481812","1.1883090734481812","1.1883090734481812","1.172189474105835","1.172189474105835","1.172189474105835","0.7499186992645264","0.7499186992645264","0.7499186992645264","0.7502381801605225","0.7502381801605225","0.7502381801605225","1.2980930805206299","1.2980930805206299","1.2980930805206299","1.1528494358062744","1.1528494358062744","1.1528494358062744","0.7603878974914551","0.7603878974914551","0.7603878974914551","0.781578540802002","0.781578540802002","0.781578540802002","0.7640355229377747","0.7640355229377747","0.7640355229377747","0.8203024864196777","0.8203024864196777","0.8203024864196777","0.7728413939476013","0.7728413939476013","0.7728413939476013","0.867799699306488","0.867799699306488","0.867799699306488"
"218","1.1571717262268066","1.1571717262268066","1.1571717262268066","1.1715278625488281","1.1715278625488281","1.1715278625488281","0.7497906684875488","0.7497906684875488","0.7497906684875488","0.7503114938735962","0.7503114938735962","0.7503114938735962","1.282814383506775","1.282814383506775","1.282814383506775","1.1224949359893799","1.1224949359893799","1.1224949359893799","0.7612049579620361","0.7612049579620361","0.7612049579620361","0.7684909701347351","0.7684909701347351","0.7684909701347351","0.7658246159553528","0.7658246159553528","0.7658246159553528","0.7806488871574402","0.7806488871574402","0.7806488871574402","0.7702634334564209","0.7702634334564209","0.7702634334564209","0.8313355445861816","0.8313355445861816","0.8313355445861816"
"220","1.157853603363037","1.157853603363037","1.157853603363037","1.1724216938018799","1.1724216938018799","1.1724216938018799","0.7498296499252319","0.7498296499252319","0.7498296499252319","0.7503957152366638","0.7503957152366638","0.7503957152366638","1.2755379676818848","1.2755379676818848","1.2755379676818848","1.1382519006729126","1.1382519006729126","1.1382519006729126","0.7511240839958191","0.7511240839958191","0.7511240839958191","0.7589941024780273","0.7589941024780273","0.7589941024780273","0.7646082043647766","0.7646082043647766","0.7646082043647766","0.7746622562408447","0.7746622562408447","0.7746622562408447","0.7696866989135742","0.7696866989135742","0.7696866989135742","0.7709851861000061","0.7709851861000061","0.7709851861000061"
"222","1.1479591131210327","1.1479591131210327","1.1479591131210327","1.160776138305664","1.160776138305664","1.160776138305664","0.7498443126678467","0.7498443126678467","0.7498443126678467","0.7503513693809509","0.7503513693809509","0.7503513693809509","1.319298505783081","1.319298505783081","1.319298505783081","1.1022191047668457","1.1022191047668457","1.1022191047668457","0.7507166266441345","0.7507166266441345","0.7507166266441345","0.7759647369384766","0.7759647369384766","0.7759647369384766","0.7632219195365906","0.7632219195365906","0.7632219195365906","0.8213829398155212","0.8213829398155212","0.8213829398155212","0.7735604643821716","0.7735604643821716","0.7735604643821716","0.8806818723678589","0.8806818723678589","0.8806818723678589"
"224","1.1453444957733154","1.1453444957733154","1.1453444957733154","1.1530510187149048","1.1530510187149048","1.1530510187149048","0.7498868703842163","0.7498868703842163","0.7498868703842163","0.7501839995384216","0.7501839995384216","0.7501839995384216","1.2731817960739136","1.2731817960739136","1.2731817960739136","1.0979434251785278","1.0979434251785278","1.0979434251785278","0.7508600950241089","0.7508600950241089","0.7508600950241089","0.7551456093788147","0.7551456093788147","0.7551456093788147","0.7619661092758179","0.7619661092758179","0.7619661092758179","0.8477041125297546","0.8477041125297546","0.8477041125297546","0.7673208117485046","0.7673208117485046","0.7673208117485046","0.7746521234512329","0.7746521234512329","0.7746521234512329"
"226","1.1489704847335815","1.1489704847335815","1.1489704847335815","1.1489523649215698","1.1489523649215698","1.1489523649215698","0.7498193979263306","0.7498193979263306","0.7498193979263306","0.7502783536911011","0.7502783536911011","0.7502783536911011","1.386306643486023","1.386306643486023","1.386306643486023","1.0898799896240234","1.0898799896240234","1.0898799896240234","0.750688910484314","0.750688910484314","0.750688910484314","0.774552047252655","0.774552047252655","0.774552047252655","0.7618119716644287","0.7618119716644287","0.7618119716644287","0.9371296763420105","0.9371296763420105","0.9371296763420105","0.7695920467376709","0.7695920467376709","0.7695920467376709","0.8115113973617554","0.8115113973617554","0.8115113973617554"
