"Step","VOWELS_VMD_b10_DUAL_bs16 - decomposition_loss_z","VOWELS_VMD_b10_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_VMD_b10_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_EMD_b10_DUAL_bs16 - decomposition_loss_z","VOWELS_EMD_b10_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_EMD_b10_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_EMD_b0_DUAL_bs16 - decomposition_loss_z","VOWELS_EMD_b0_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_EMD_b0_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_VMD_b0_DUAL_bs16 - decomposition_loss_z","VOWELS_VMD_b0_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_VMD_b0_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_EWT_b10_DUAL_bs16 - decomposition_loss_z","VOWELS_EWT_b10_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_EWT_b10_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_EWT_b0_DUAL_bs16 - decomposition_loss_z","VOWELS_EWT_b0_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_EWT_b0_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_EWT_b1_DUAL_bs16 - decomposition_loss_z","VOWELS_EWT_b1_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_EWT_b1_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_EMD_b1_DUAL_bs16 - decomposition_loss_z","VOWELS_EMD_b1_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_EMD_b1_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_VMD_b1_DUAL_bs16 - decomposition_loss_z","VOWELS_VMD_b1_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_VMD_b1_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_z__MAX"
"148","0.8250107169151306","0.8250107169151306","0.8250107169151306","0.9679960608482361","0.9679960608482361","0.9679960608482361","0.5840914845466614","0.5840914845466614","0.5840914845466614","0.5324977040290833","0.5324977040290833","0.5324977040290833","0.8750751614570618","0.8750751614570618","0.8750751614570618","1.7553379535675049","1.7553379535675049","1.7553379535675049","0.5053604245185852","0.5053604245185852","0.5053604245185852","0.5541176795959473","0.5541176795959473","0.5541176795959473","0.6791601181030273","0.6791601181030273","0.6791601181030273","0.6821857690811157","0.6821857690811157","0.6821857690811157","0.750958263874054","0.750958263874054","0.750958263874054","0.7148697376251221","0.7148697376251221","0.7148697376251221"
"150","0.7799978852272034","0.7799978852272034","0.7799978852272034","0.9088965058326721","0.9088965058326721","0.9088965058326721","0.5885665416717529","0.5885665416717529","0.5885665416717529","0.5166209936141968","0.5166209936141968","0.5166209936141968","0.9031323194503784","0.9031323194503784","0.9031323194503784","1.6580798625946045","1.6580798625946045","1.6580798625946045","0.5104682445526123","0.5104682445526123","0.5104682445526123","0.504889726638794","0.504889726638794","0.504889726638794","0.6553235650062561","0.6553235650062561","0.6553235650062561","0.6879104375839233","0.6879104375839233","0.6879104375839233","0.6985366344451904","0.6985366344451904","0.6985366344451904","0.6780821084976196","0.6780821084976196","0.6780821084976196"
"152","0.7729235887527466","0.7729235887527466","0.7729235887527466","0.9721089601516724","0.9721089601516724","0.9721089601516724","0.5886790752410889","0.5886790752410889","0.5886790752410889","0.5252041220664978","0.5252041220664978","0.5252041220664978","0.89026939868927","0.89026939868927","0.89026939868927","1.4974826574325562","1.4974826574325562","1.4974826574325562","0.5420721769332886","0.5420721769332886","0.5420721769332886","0.571086585521698","0.571086585521698","0.571086585521698","0.712326169013977","0.712326169013977","0.712326169013977","0.7333886027336121","0.7333886027336121","0.7333886027336121","0.7512519359588623","0.7512519359588623","0.7512519359588623","0.730052649974823","0.730052649974823","0.730052649974823"
"154","0.8000240325927734","0.8000240325927734","0.8000240325927734","0.8631298542022705","0.8631298542022705","0.8631298542022705","0.5776742696762085","0.5776742696762085","0.5776742696762085","0.5235724449157715","0.5235724449157715","0.5235724449157715","0.9177864193916321","0.9177864193916321","0.9177864193916321","1.1730773448944092","1.1730773448944092","1.1730773448944092","0.5279509425163269","0.5279509425163269","0.5279509425163269","0.5611246228218079","0.5611246228218079","0.5611246228218079","0.6923904418945312","0.6923904418945312","0.6923904418945312","0.7188580632209778","0.7188580632209778","0.7188580632209778","0.7791353464126587","0.7791353464126587","0.7791353464126587","0.7423198223114014","0.7423198223114014","0.7423198223114014"
"156","0.8182660937309265","0.8182660937309265","0.8182660937309265","0.9023298025131226","0.9023298025131226","0.9023298025131226","0.5850565433502197","0.5850565433502197","0.5850565433502197","0.49732381105422974","0.49732381105422974","0.49732381105422974","0.8614482283592224","0.8614482283592224","0.8614482283592224","1.0421395301818848","1.0421395301818848","1.0421395301818848","0.5346693396568298","0.5346693396568298","0.5346693396568298","0.570124626159668","0.570124626159668","0.570124626159668","0.7017767429351807","0.7017767429351807","0.7017767429351807","0.7338473796844482","0.7338473796844482","0.7338473796844482","0.7188007235527039","0.7188007235527039","0.7188007235527039","0.737555980682373","0.737555980682373","0.737555980682373"
"158","0.799348771572113","0.799348771572113","0.799348771572113","0.9117404222488403","0.9117404222488403","0.9117404222488403","0.6072176694869995","0.6072176694869995","0.6072176694869995","0.5345054864883423","0.5345054864883423","0.5345054864883423","0.8888092041015625","0.8888092041015625","0.8888092041015625","1.0082988739013672","1.0082988739013672","1.0082988739013672","0.5685932040214539","0.5685932040214539","0.5685932040214539","0.564491331577301","0.564491331577301","0.564491331577301","0.7169331908226013","0.7169331908226013","0.7169331908226013","0.7267136573791504","0.7267136573791504","0.7267136573791504","0.7460156679153442","0.7460156679153442","0.7460156679153442","0.7326952815055847","0.7326952815055847","0.7326952815055847"
"160","0.8048302531242371","0.8048302531242371","0.8048302531242371","0.8885350227355957","0.8885350227355957","0.8885350227355957","0.6114845871925354","0.6114845871925354","0.6114845871925354","0.5182370543479919","0.5182370543479919","0.5182370543479919","0.8801535367965698","0.8801535367965698","0.8801535367965698","1.0453318357467651","1.0453318357467651","1.0453318357467651","0.5379006266593933","0.5379006266593933","0.5379006266593933","0.5567032098770142","0.5567032098770142","0.5567032098770142","0.6802853941917419","0.6802853941917419","0.6802853941917419","0.7163712382316589","0.7163712382316589","0.7163712382316589","0.9139924645423889","0.9139924645423889","0.9139924645423889","0.7328591346740723","0.7328591346740723","0.7328591346740723"
"162","0.8684298992156982","0.8684298992156982","0.8684298992156982","0.9100053310394287","0.9100053310394287","0.9100053310394287","0.5860775709152222","0.5860775709152222","0.5860775709152222","0.5164125561714172","0.5164125561714172","0.5164125561714172","0.8887797594070435","0.8887797594070435","0.8887797594070435","0.9539744853973389","0.9539744853973389","0.9539744853973389","0.5681167840957642","0.5681167840957642","0.5681167840957642","0.554311215877533","0.554311215877533","0.554311215877533","0.7024607062339783","0.7024607062339783","0.7024607062339783","0.711291491985321","0.711291491985321","0.711291491985321","0.8050386905670166","0.8050386905670166","0.8050386905670166","0.7540574073791504","0.7540574073791504","0.7540574073791504"
"164","0.8045345544815063","0.8045345544815063","0.8045345544815063","0.9070371985435486","0.9070371985435486","0.9070371985435486","0.5993220806121826","0.5993220806121826","0.5993220806121826","0.5204778909683228","0.5204778909683228","0.5204778909683228","0.8640873432159424","0.8640873432159424","0.8640873432159424","0.9816426634788513","0.9816426634788513","0.9816426634788513","0.5581684112548828","0.5581684112548828","0.5581684112548828","0.5738444328308105","0.5738444328308105","0.5738444328308105","0.729987382888794","0.729987382888794","0.729987382888794","0.7337461113929749","0.7337461113929749","0.7337461113929749","0.7533227205276489","0.7533227205276489","0.7533227205276489","0.7623778581619263","0.7623778581619263","0.7623778581619263"
"166","0.7961817383766174","0.7961817383766174","0.7961817383766174","0.8905380368232727","0.8905380368232727","0.8905380368232727","0.5840333700180054","0.5840333700180054","0.5840333700180054","0.5240964889526367","0.5240964889526367","0.5240964889526367","0.9114596843719482","0.9114596843719482","0.9114596843719482","0.967289924621582","0.967289924621582","0.967289924621582","0.5360476970672607","0.5360476970672607","0.5360476970672607","0.5501810908317566","0.5501810908317566","0.5501810908317566","0.6878902912139893","0.6878902912139893","0.6878902912139893","0.6774707436561584","0.6774707436561584","0.6774707436561584","0.7534791827201843","0.7534791827201843","0.7534791827201843","0.758643627166748","0.758643627166748","0.758643627166748"
"168","0.778020977973938","0.778020977973938","0.778020977973938","0.8570289611816406","0.8570289611816406","0.8570289611816406","0.5762671232223511","0.5762671232223511","0.5762671232223511","0.5169470310211182","0.5169470310211182","0.5169470310211182","0.8672139048576355","0.8672139048576355","0.8672139048576355","0.909509539604187","0.909509539604187","0.909509539604187","0.5066772103309631","0.5066772103309631","0.5066772103309631","0.5212382078170776","0.5212382078170776","0.5212382078170776","0.6523861885070801","0.6523861885070801","0.6523861885070801","0.6572807431221008","0.6572807431221008","0.6572807431221008","0.7558395266532898","0.7558395266532898","0.7558395266532898","0.6888518333435059","0.6888518333435059","0.6888518333435059"
"170","0.8331491351127625","0.8331491351127625","0.8331491351127625","0.9106321334838867","0.9106321334838867","0.9106321334838867","0.5812183022499084","0.5812183022499084","0.5812183022499084","0.5187864303588867","0.5187864303588867","0.5187864303588867","0.9502730369567871","0.9502730369567871","0.9502730369567871","0.8687580823898315","0.8687580823898315","0.8687580823898315","0.5211690664291382","0.5211690664291382","0.5211690664291382","0.5108200311660767","0.5108200311660767","0.5108200311660767","0.6680551767349243","0.6680551767349243","0.6680551767349243","0.6875171065330505","0.6875171065330505","0.6875171065330505","0.7336758375167847","0.7336758375167847","0.7336758375167847","0.7091822028160095","0.7091822028160095","0.7091822028160095"
"172","0.8168478608131409","0.8168478608131409","0.8168478608131409","1.124515414237976","1.124515414237976","1.124515414237976","0.5704414248466492","0.5704414248466492","0.5704414248466492","0.5458389520645142","0.5458389520645142","0.5458389520645142","0.8743517398834229","0.8743517398834229","0.8743517398834229","0.8620352149009705","0.8620352149009705","0.8620352149009705","0.5598737597465515","0.5598737597465515","0.5598737597465515","0.555812418460846","0.555812418460846","0.555812418460846","0.7146393656730652","0.7146393656730652","0.7146393656730652","0.7179415225982666","0.7179415225982666","0.7179415225982666","0.7257429361343384","0.7257429361343384","0.7257429361343384","0.7146957516670227","0.7146957516670227","0.7146957516670227"
"174","0.8065797686576843","0.8065797686576843","0.8065797686576843","1.1167457103729248","1.1167457103729248","1.1167457103729248","0.6044420599937439","0.6044420599937439","0.6044420599937439","0.5161968469619751","0.5161968469619751","0.5161968469619751","0.8877612352371216","0.8877612352371216","0.8877612352371216","0.7912498712539673","0.7912498712539673","0.7912498712539673","0.5239615440368652","0.5239615440368652","0.5239615440368652","0.5475621223449707","0.5475621223449707","0.5475621223449707","0.7198973894119263","0.7198973894119263","0.7198973894119263","0.6743977069854736","0.6743977069854736","0.6743977069854736","0.8184812068939209","0.8184812068939209","0.8184812068939209","0.6808550357818604","0.6808550357818604","0.6808550357818604"
"176","0.8839901685714722","0.8839901685714722","0.8839901685714722","1.2824270725250244","1.2824270725250244","1.2824270725250244","0.5878065824508667","0.5878065824508667","0.5878065824508667","0.524049699306488","0.524049699306488","0.524049699306488","0.8438147902488708","0.8438147902488708","0.8438147902488708","0.8740870952606201","0.8740870952606201","0.8740870952606201","0.5525261759757996","0.5525261759757996","0.5525261759757996","0.5442945957183838","0.5442945957183838","0.5442945957183838","0.7366064786911011","0.7366064786911011","0.7366064786911011","0.7047134637832642","0.7047134637832642","0.7047134637832642","0.897228479385376","0.897228479385376","0.897228479385376","0.736500084400177","0.736500084400177","0.736500084400177"
"178","0.779462993144989","0.779462993144989","0.779462993144989","1.2006624937057495","1.2006624937057495","1.2006624937057495","0.5668089389801025","0.5668089389801025","0.5668089389801025","0.5373611450195312","0.5373611450195312","0.5373611450195312","0.8500279188156128","0.8500279188156128","0.8500279188156128","0.8822505474090576","0.8822505474090576","0.8822505474090576","0.5151114463806152","0.5151114463806152","0.5151114463806152","0.5430154800415039","0.5430154800415039","0.5430154800415039","0.6765258312225342","0.6765258312225342","0.6765258312225342","0.6656179428100586","0.6656179428100586","0.6656179428100586","0.7768787145614624","0.7768787145614624","0.7768787145614624","0.694507896900177","0.694507896900177","0.694507896900177"
"180","0.7869348526000977","0.7869348526000977","0.7869348526000977","1.1759682893753052","1.1759682893753052","1.1759682893753052","0.577228307723999","0.577228307723999","0.577228307723999","0.521399974822998","0.521399974822998","0.521399974822998","0.8790786266326904","0.8790786266326904","0.8790786266326904","0.8279577493667603","0.8279577493667603","0.8279577493667603","0.510486900806427","0.510486900806427","0.510486900806427","0.531991720199585","0.531991720199585","0.531991720199585","0.6267993450164795","0.6267993450164795","0.6267993450164795","0.6670429110527039","0.6670429110527039","0.6670429110527039","0.8917595744132996","0.8917595744132996","0.8917595744132996","0.6708457469940186","0.6708457469940186","0.6708457469940186"
"182","0.8236427307128906","0.8236427307128906","0.8236427307128906","1.1284164190292358","1.1284164190292358","1.1284164190292358","0.585985004901886","0.585985004901886","0.585985004901886","0.5446685552597046","0.5446685552597046","0.5446685552597046","0.8755186796188354","0.8755186796188354","0.8755186796188354","0.8511642813682556","0.8511642813682556","0.8511642813682556","0.5168635845184326","0.5168635845184326","0.5168635845184326","0.5394387245178223","0.5394387245178223","0.5394387245178223","0.7017030715942383","0.7017030715942383","0.7017030715942383","0.6747025847434998","0.6747025847434998","0.6747025847434998","0.7535929083824158","0.7535929083824158","0.7535929083824158","0.6777142882347107","0.6777142882347107","0.6777142882347107"
"184","0.8199489116668701","0.8199489116668701","0.8199489116668701","3.24198055267334","3.24198055267334","3.24198055267334","0.57999187707901","0.57999187707901","0.57999187707901","0.5344980359077454","0.5344980359077454","0.5344980359077454","0.9001059532165527","0.9001059532165527","0.9001059532165527","0.8718073964118958","0.8718073964118958","0.8718073964118958","0.5593219995498657","0.5593219995498657","0.5593219995498657","0.5508663654327393","0.5508663654327393","0.5508663654327393","0.6945233941078186","0.6945233941078186","0.6945233941078186","0.7047275900840759","0.7047275900840759","0.7047275900840759","0.860563337802887","0.860563337802887","0.860563337802887","0.729739785194397","0.729739785194397","0.729739785194397"
"186","0.8056842088699341","0.8056842088699341","0.8056842088699341","1.0344898700714111","1.0344898700714111","1.0344898700714111","0.5906952023506165","0.5906952023506165","0.5906952023506165","0.5097519159317017","0.5097519159317017","0.5097519159317017","0.8113381266593933","0.8113381266593933","0.8113381266593933","0.8158168196678162","0.8158168196678162","0.8158168196678162","0.5083901286125183","0.5083901286125183","0.5083901286125183","0.5384153127670288","0.5384153127670288","0.5384153127670288","0.6805646419525146","0.6805646419525146","0.6805646419525146","0.6708966493606567","0.6708966493606567","0.6708966493606567","0.7725332379341125","0.7725332379341125","0.7725332379341125","0.6774699091911316","0.6774699091911316","0.6774699091911316"
"188","0.8110440969467163","0.8110440969467163","0.8110440969467163","1.0305267572402954","1.0305267572402954","1.0305267572402954","0.5636209845542908","0.5636209845542908","0.5636209845542908","0.5120468139648438","0.5120468139648438","0.5120468139648438","0.8162832856178284","0.8162832856178284","0.8162832856178284","0.8375259637832642","0.8375259637832642","0.8375259637832642","0.5048038959503174","0.5048038959503174","0.5048038959503174","0.5444268584251404","0.5444268584251404","0.5444268584251404","0.6495463252067566","0.6495463252067566","0.6495463252067566","0.6475682854652405","0.6475682854652405","0.6475682854652405","0.7450530529022217","0.7450530529022217","0.7450530529022217","0.710046648979187","0.710046648979187","0.710046648979187"
"190","0.8114489316940308","0.8114489316940308","0.8114489316940308","1.003976583480835","1.003976583480835","1.003976583480835","0.5871743559837341","0.5871743559837341","0.5871743559837341","0.5145882368087769","0.5145882368087769","0.5145882368087769","0.8372728824615479","0.8372728824615479","0.8372728824615479","0.8322263956069946","0.8322263956069946","0.8322263956069946","0.5152753591537476","0.5152753591537476","0.5152753591537476","0.5671661496162415","0.5671661496162415","0.5671661496162415","0.6896671056747437","0.6896671056747437","0.6896671056747437","0.6646369099617004","0.6646369099617004","0.6646369099617004","0.7383188605308533","0.7383188605308533","0.7383188605308533","0.6945916414260864","0.6945916414260864","0.6945916414260864"
"192","0.8363313674926758","0.8363313674926758","0.8363313674926758","0.9780867099761963","0.9780867099761963","0.9780867099761963","0.5827305316925049","0.5827305316925049","0.5827305316925049","0.5048944354057312","0.5048944354057312","0.5048944354057312","0.8488790988922119","0.8488790988922119","0.8488790988922119","0.8544292449951172","0.8544292449951172","0.8544292449951172","0.5312649607658386","0.5312649607658386","0.5312649607658386","0.5630340576171875","0.5630340576171875","0.5630340576171875","0.6798661947250366","0.6798661947250366","0.6798661947250366","0.6872066259384155","0.6872066259384155","0.6872066259384155","0.7430456876754761","0.7430456876754761","0.7430456876754761","0.7248964309692383","0.7248964309692383","0.7248964309692383"
"194","0.7908495664596558","0.7908495664596558","0.7908495664596558","0.9073982834815979","0.9073982834815979","0.9073982834815979","0.591568112373352","0.591568112373352","0.591568112373352","0.5125735998153687","0.5125735998153687","0.5125735998153687","0.8360158801078796","0.8360158801078796","0.8360158801078796","0.8191933035850525","0.8191933035850525","0.8191933035850525","0.5153816938400269","0.5153816938400269","0.5153816938400269","0.5112795829772949","0.5112795829772949","0.5112795829772949","0.6892002820968628","0.6892002820968628","0.6892002820968628","0.655859112739563","0.655859112739563","0.655859112739563","0.7807527780532837","0.7807527780532837","0.7807527780532837","0.6363110542297363","0.6363110542297363","0.6363110542297363"
"196","0.8396429419517517","0.8396429419517517","0.8396429419517517","0.9663881063461304","0.9663881063461304","0.9663881063461304","0.6082309484481812","0.6082309484481812","0.6082309484481812","0.5420097708702087","0.5420097708702087","0.5420097708702087","0.875334620475769","0.875334620475769","0.875334620475769","0.9668864011764526","0.9668864011764526","0.9668864011764526","0.6443440914154053","0.6443440914154053","0.6443440914154053","0.6421492099761963","0.6421492099761963","0.6421492099761963","0.8905346393585205","0.8905346393585205","0.8905346393585205","0.8354326486587524","0.8354326486587524","0.8354326486587524","0.8025277256965637","0.8025277256965637","0.8025277256965637","0.8572943806648254","0.8572943806648254","0.8572943806648254"
"198","0.8074498176574707","0.8074498176574707","0.8074498176574707","1.0320004224777222","1.0320004224777222","1.0320004224777222","0.5830898880958557","0.5830898880958557","0.5830898880958557","0.5313534736633301","0.5313534736633301","0.5313534736633301","0.8885698318481445","0.8885698318481445","0.8885698318481445","0.766303539276123","0.766303539276123","0.766303539276123","0.5077727437019348","0.5077727437019348","0.5077727437019348","0.5331833362579346","0.5331833362579346","0.5331833362579346","0.6426745057106018","0.6426745057106018","0.6426745057106018","0.6422675848007202","0.6422675848007202","0.6422675848007202","0.7635705471038818","0.7635705471038818","0.7635705471038818","0.6670740246772766","0.6670740246772766","0.6670740246772766"
"200","0.8476560115814209","0.8476560115814209","0.8476560115814209","0.8467825651168823","0.8467825651168823","0.8467825651168823","0.5795975923538208","0.5795975923538208","0.5795975923538208","0.5044242143630981","0.5044242143630981","0.5044242143630981","0.8757370710372925","0.8757370710372925","0.8757370710372925","0.8193506598472595","0.8193506598472595","0.8193506598472595","0.49098968505859375","0.49098968505859375","0.49098968505859375","0.5294895172119141","0.5294895172119141","0.5294895172119141","0.6668444871902466","0.6668444871902466","0.6668444871902466","0.6590496301651001","0.6590496301651001","0.6590496301651001","0.7639535069465637","0.7639535069465637","0.7639535069465637","0.7019017338752747","0.7019017338752747","0.7019017338752747"
"202","0.8038313388824463","0.8038313388824463","0.8038313388824463","0.8590359687805176","0.8590359687805176","0.8590359687805176","0.5598866939544678","0.5598866939544678","0.5598866939544678","0.5218414068222046","0.5218414068222046","0.5218414068222046","0.8956820964813232","0.8956820964813232","0.8956820964813232","0.8048797845840454","0.8048797845840454","0.8048797845840454","0.5723575353622437","0.5723575353622437","0.5723575353622437","0.5593670606613159","0.5593670606613159","0.5593670606613159","0.7178086042404175","0.7178086042404175","0.7178086042404175","0.6875694394111633","0.6875694394111633","0.6875694394111633","0.7820976376533508","0.7820976376533508","0.7820976376533508","0.6985684633255005","0.6985684633255005","0.6985684633255005"
"204","0.8188037872314453","0.8188037872314453","0.8188037872314453","1.1022217273712158","1.1022217273712158","1.1022217273712158","0.5793987512588501","0.5793987512588501","0.5793987512588501","0.516137421131134","0.516137421131134","0.516137421131134","0.8754431009292603","0.8754431009292603","0.8754431009292603","0.8508093953132629","0.8508093953132629","0.8508093953132629","0.514247715473175","0.514247715473175","0.514247715473175","0.5456732511520386","0.5456732511520386","0.5456732511520386","0.6776271462440491","0.6776271462440491","0.6776271462440491","0.6948696970939636","0.6948696970939636","0.6948696970939636","0.7918282747268677","0.7918282747268677","0.7918282747268677","0.7325749397277832","0.7325749397277832","0.7325749397277832"
"206","1.4538060426712036","1.4538060426712036","1.4538060426712036","1.001664638519287","1.001664638519287","1.001664638519287","0.5711793899536133","0.5711793899536133","0.5711793899536133","0.5105275511741638","0.5105275511741638","0.5105275511741638","0.8377869129180908","0.8377869129180908","0.8377869129180908","0.8202259540557861","0.8202259540557861","0.8202259540557861","0.5450148582458496","0.5450148582458496","0.5450148582458496","0.5239531993865967","0.5239531993865967","0.5239531993865967","0.6871052980422974","0.6871052980422974","0.6871052980422974","0.65765780210495","0.65765780210495","0.65765780210495","0.763925313949585","0.763925313949585","0.763925313949585","0.6632084250450134","0.6632084250450134","0.6632084250450134"
"208","1.2937300205230713","1.2937300205230713","1.2937300205230713","0.9520283937454224","0.9520283937454224","0.9520283937454224","0.5539931058883667","0.5539931058883667","0.5539931058883667","0.5056121349334717","0.5056121349334717","0.5056121349334717","0.8674042224884033","0.8674042224884033","0.8674042224884033","0.8766219615936279","0.8766219615936279","0.8766219615936279","0.4964262545108795","0.4964262545108795","0.4964262545108795","0.5181195735931396","0.5181195735931396","0.5181195735931396","0.6527280211448669","0.6527280211448669","0.6527280211448669","0.643788754940033","0.643788754940033","0.643788754940033","0.8101352453231812","0.8101352453231812","0.8101352453231812","0.6980233192443848","0.6980233192443848","0.6980233192443848"
"210","0.9783303737640381","0.9783303737640381","0.9783303737640381","0.9251613616943359","0.9251613616943359","0.9251613616943359","0.5788321495056152","0.5788321495056152","0.5788321495056152","0.5438735485076904","0.5438735485076904","0.5438735485076904","0.8713913559913635","0.8713913559913635","0.8713913559913635","0.8359390497207642","0.8359390497207642","0.8359390497207642","0.544103741645813","0.544103741645813","0.544103741645813","0.5616771578788757","0.5616771578788757","0.5616771578788757","0.7045224905014038","0.7045224905014038","0.7045224905014038","0.7311949729919434","0.7311949729919434","0.7311949729919434","0.7488691806793213","0.7488691806793213","0.7488691806793213","0.7142665982246399","0.7142665982246399","0.7142665982246399"
"212","0.9390758275985718","0.9390758275985718","0.9390758275985718","0.9937756061553955","0.9937756061553955","0.9937756061553955","0.5763108730316162","0.5763108730316162","0.5763108730316162","0.531626284122467","0.531626284122467","0.531626284122467","0.8546919822692871","0.8546919822692871","0.8546919822692871","0.8278865814208984","0.8278865814208984","0.8278865814208984","0.5282393097877502","0.5282393097877502","0.5282393097877502","0.5548697710037231","0.5548697710037231","0.5548697710037231","0.6596040725708008","0.6596040725708008","0.6596040725708008","0.6491564512252808","0.6491564512252808","0.6491564512252808","0.7463720440864563","0.7463720440864563","0.7463720440864563","0.713627815246582","0.713627815246582","0.713627815246582"
"214","0.94664466381073","0.94664466381073","0.94664466381073","0.8658048510551453","0.8658048510551453","0.8658048510551453","0.565219521522522","0.565219521522522","0.565219521522522","0.5177515745162964","0.5177515745162964","0.5177515745162964","0.8346562385559082","0.8346562385559082","0.8346562385559082","0.8458563089370728","0.8458563089370728","0.8458563089370728","0.49531084299087524","0.49531084299087524","0.49531084299087524","0.5282856225967407","0.5282856225967407","0.5282856225967407","0.6584250330924988","0.6584250330924988","0.6584250330924988","0.7233613729476929","0.7233613729476929","0.7233613729476929","0.7380414605140686","0.7380414605140686","0.7380414605140686","0.695068895816803","0.695068895816803","0.695068895816803"
"216","0.9347428679466248","0.9347428679466248","0.9347428679466248","0.8546865582466125","0.8546865582466125","0.8546865582466125","0.5548786520957947","0.5548786520957947","0.5548786520957947","0.5268620848655701","0.5268620848655701","0.5268620848655701","0.8987307548522949","0.8987307548522949","0.8987307548522949","0.7921357750892639","0.7921357750892639","0.7921357750892639","0.5236878395080566","0.5236878395080566","0.5236878395080566","0.5135464072227478","0.5135464072227478","0.5135464072227478","0.7001145482063293","0.7001145482063293","0.7001145482063293","0.6665371060371399","0.6665371060371399","0.6665371060371399","0.7221721410751343","0.7221721410751343","0.7221721410751343","0.6731812357902527","0.6731812357902527","0.6731812357902527"
"218","0.9172003269195557","0.9172003269195557","0.9172003269195557","0.8611315488815308","0.8611315488815308","0.8611315488815308","0.5651669502258301","0.5651669502258301","0.5651669502258301","0.5188429355621338","0.5188429355621338","0.5188429355621338","0.8957989811897278","0.8957989811897278","0.8957989811897278","0.8447555303573608","0.8447555303573608","0.8447555303573608","0.5002304315567017","0.5002304315567017","0.5002304315567017","0.5374308824539185","0.5374308824539185","0.5374308824539185","0.6743848323822021","0.6743848323822021","0.6743848323822021","0.6387563943862915","0.6387563943862915","0.6387563943862915","0.7168340086936951","0.7168340086936951","0.7168340086936951","0.6912961602210999","0.6912961602210999","0.6912961602210999"
"220","0.8951543569564819","0.8951543569564819","0.8951543569564819","0.9421724081039429","0.9421724081039429","0.9421724081039429","0.5673421621322632","0.5673421621322632","0.5673421621322632","0.5184468030929565","0.5184468030929565","0.5184468030929565","0.8511651754379272","0.8511651754379272","0.8511651754379272","0.8069884777069092","0.8069884777069092","0.8069884777069092","0.5079646110534668","0.5079646110534668","0.5079646110534668","0.5367569327354431","0.5367569327354431","0.5367569327354431","0.6931633949279785","0.6931633949279785","0.6931633949279785","0.7118522524833679","0.7118522524833679","0.7118522524833679","0.7275821566581726","0.7275821566581726","0.7275821566581726","0.7111867070198059","0.7111867070198059","0.7111867070198059"
"222","0.8934746980667114","0.8934746980667114","0.8934746980667114","0.8458476662635803","0.8458476662635803","0.8458476662635803","0.5698493719100952","0.5698493719100952","0.5698493719100952","0.5168429017066956","0.5168429017066956","0.5168429017066956","0.8176845908164978","0.8176845908164978","0.8176845908164978","0.7872353792190552","0.7872353792190552","0.7872353792190552","0.4928501546382904","0.4928501546382904","0.4928501546382904","0.5360013246536255","0.5360013246536255","0.5360013246536255","0.6329832673072815","0.6329832673072815","0.6329832673072815","0.6421890258789062","0.6421890258789062","0.6421890258789062","0.7334251403808594","0.7334251403808594","0.7334251403808594","0.6580551266670227","0.6580551266670227","0.6580551266670227"
"224","0.8793231844902039","0.8793231844902039","0.8793231844902039","0.8299978971481323","0.8299978971481323","0.8299978971481323","0.5561618804931641","0.5561618804931641","0.5561618804931641","0.5204245448112488","0.5204245448112488","0.5204245448112488","0.8459553718566895","0.8459553718566895","0.8459553718566895","0.7589367032051086","0.7589367032051086","0.7589367032051086","0.49147331714630127","0.49147331714630127","0.49147331714630127","0.5094625949859619","0.5094625949859619","0.5094625949859619","0.6494719982147217","0.6494719982147217","0.6494719982147217","0.6271212100982666","0.6271212100982666","0.6271212100982666","0.7471911311149597","0.7471911311149597","0.7471911311149597","0.6600730419158936","0.6600730419158936","0.6600730419158936"
