"Step","VOWELS_VMD_b10_DUAL_bs16 - divergence_negative_s","VOWELS_VMD_b10_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_VMD_b10_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_EMD_b10_DUAL_bs16 - divergence_negative_s","VOWELS_EMD_b10_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_EMD_b10_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_EMD_b0_DUAL_bs16 - divergence_negative_s","VOWELS_EMD_b0_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_EMD_b0_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_VMD_b0_DUAL_bs16 - divergence_negative_s","VOWELS_VMD_b0_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_VMD_b0_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - divergence_negative_s","VOWELS_FILTER_b10_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_EWT_b10_DUAL_bs16 - divergence_negative_s","VOWELS_EWT_b10_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_EWT_b10_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_EWT_b0_DUAL_bs16 - divergence_negative_s","VOWELS_EWT_b0_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_EWT_b0_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - divergence_negative_s","VOWELS_FILTER_b0_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_EWT_b1_DUAL_bs16 - divergence_negative_s","VOWELS_EWT_b1_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_EWT_b1_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_EMD_b1_DUAL_bs16 - divergence_negative_s","VOWELS_EMD_b1_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_EMD_b1_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_VMD_b1_DUAL_bs16 - divergence_negative_s","VOWELS_VMD_b1_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_VMD_b1_DUAL_bs16 - divergence_negative_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - divergence_negative_s","VOWELS_FILTER_b1_DUAL_bs16 - divergence_negative_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - divergence_negative_s__MAX"
"146","0.3821399211883545","0.3821399211883545","0.3821399211883545","0.3625571131706238","0.3625571131706238","0.3625571131706238","0.6924993395805359","0.6924993395805359","0.6924993395805359","0.6921734809875488","0.6921734809875488","0.6921734809875488","0.33144411444664","0.33144411444664","0.33144411444664","0.363914430141449","0.363914430141449","0.363914430141449","0.6918989419937134","0.6918989419937134","0.6918989419937134","0.6870512962341309","0.6870512962341309","0.6870512962341309","0.6439909934997559","0.6439909934997559","0.6439909934997559","0.6238218545913696","0.6238218545913696","0.6238218545913696","0.6270074844360352","0.6270074844360352","0.6270074844360352","0.6225928068161011","0.6225928068161011","0.6225928068161011"
"148","0.38274675607681274","0.38274675607681274","0.38274675607681274","0.36988914012908936","0.36988914012908936","0.36988914012908936","0.692459762096405","0.692459762096405","0.692459762096405","0.6919440031051636","0.6919440031051636","0.6919440031051636","0.3204787075519562","0.3204787075519562","0.3204787075519562","0.36378106474876404","0.36378106474876404","0.36378106474876404","0.689439058303833","0.689439058303833","0.689439058303833","0.6801344752311707","0.6801344752311707","0.6801344752311707","0.6230295896530151","0.6230295896530151","0.6230295896530151","0.6282069683074951","0.6282069683074951","0.6282069683074951","0.6258765459060669","0.6258765459060669","0.6258765459060669","0.5997797846794128","0.5997797846794128","0.5997797846794128"
"150","0.3784153461456299","0.3784153461456299","0.3784153461456299","0.3528682589530945","0.3528682589530945","0.3528682589530945","0.692520022392273","0.692520022392273","0.692520022392273","0.6920304298400879","0.6920304298400879","0.6920304298400879","0.31231093406677246","0.31231093406677246","0.31231093406677246","0.365276038646698","0.365276038646698","0.365276038646698","0.6923131346702576","0.6923131346702576","0.6923131346702576","0.6858983039855957","0.6858983039855957","0.6858983039855957","0.6294950246810913","0.6294950246810913","0.6294950246810913","0.6195467710494995","0.6195467710494995","0.6195467710494995","0.6310397386550903","0.6310397386550903","0.6310397386550903","0.6233011484146118","0.6233011484146118","0.6233011484146118"
"152","0.3899521231651306","0.3899521231651306","0.3899521231651306","0.37062549591064453","0.37062549591064453","0.37062549591064453","0.6925097703933716","0.6925097703933716","0.6925097703933716","0.6923996210098267","0.6923996210098267","0.6923996210098267","0.3447219133377075","0.3447219133377075","0.3447219133377075","0.3693154752254486","0.3693154752254486","0.3693154752254486","0.6916475296020508","0.6916475296020508","0.6916475296020508","0.6836945414543152","0.6836945414543152","0.6836945414543152","0.6418752670288086","0.6418752670288086","0.6418752670288086","0.6279908418655396","0.6279908418655396","0.6279908418655396","0.6360936164855957","0.6360936164855957","0.6360936164855957","0.6305491924285889","0.6305491924285889","0.6305491924285889"
"154","0.37176018953323364","0.37176018953323364","0.37176018953323364","0.36754196882247925","0.36754196882247925","0.36754196882247925","0.6925591826438904","0.6925591826438904","0.6925591826438904","0.691858172416687","0.691858172416687","0.691858172416687","0.33387768268585205","0.33387768268585205","0.33387768268585205","0.36934417486190796","0.36934417486190796","0.36934417486190796","0.6920828819274902","0.6920828819274902","0.6920828819274902","0.6858815550804138","0.6858815550804138","0.6858815550804138","0.6513392925262451","0.6513392925262451","0.6513392925262451","0.6314817667007446","0.6314817667007446","0.6314817667007446","0.6177292466163635","0.6177292466163635","0.6177292466163635","0.5987040400505066","0.5987040400505066","0.5987040400505066"
"156","0.380851149559021","0.380851149559021","0.380851149559021","0.3726789951324463","0.3726789951324463","0.3726789951324463","0.6926069259643555","0.6926069259643555","0.6926069259643555","0.6911009550094604","0.6911009550094604","0.6911009550094604","0.33008021116256714","0.33008021116256714","0.33008021116256714","0.3751530647277832","0.3751530647277832","0.3751530647277832","0.6915011405944824","0.6915011405944824","0.6915011405944824","0.6856979131698608","0.6856979131698608","0.6856979131698608","0.6403442025184631","0.6403442025184631","0.6403442025184631","0.6464473009109497","0.6464473009109497","0.6464473009109497","0.6277041435241699","0.6277041435241699","0.6277041435241699","0.5985937118530273","0.5985937118530273","0.5985937118530273"
"158","0.38548120856285095","0.38548120856285095","0.38548120856285095","0.37400031089782715","0.37400031089782715","0.37400031089782715","0.6925301551818848","0.6925301551818848","0.6925301551818848","0.6922287344932556","0.6922287344932556","0.6922287344932556","0.32658106088638306","0.32658106088638306","0.32658106088638306","0.3724825382232666","0.3724825382232666","0.3724825382232666","0.6876993179321289","0.6876993179321289","0.6876993179321289","0.6790558695793152","0.6790558695793152","0.6790558695793152","0.6463115215301514","0.6463115215301514","0.6463115215301514","0.6230124831199646","0.6230124831199646","0.6230124831199646","0.6361612677574158","0.6361612677574158","0.6361612677574158","0.6000276803970337","0.6000276803970337","0.6000276803970337"
"160","0.3849547803401947","0.3849547803401947","0.3849547803401947","0.37519630789756775","0.37519630789756775","0.37519630789756775","0.6925172209739685","0.6925172209739685","0.6925172209739685","0.6922032237052917","0.6922032237052917","0.6922032237052917","0.3422677516937256","0.3422677516937256","0.3422677516937256","0.37731802463531494","0.37731802463531494","0.37731802463531494","0.6727231740951538","0.6727231740951538","0.6727231740951538","0.6894197463989258","0.6894197463989258","0.6894197463989258","0.6512247323989868","0.6512247323989868","0.6512247323989868","0.6171886920928955","0.6171886920928955","0.6171886920928955","0.6260690689086914","0.6260690689086914","0.6260690689086914","0.6281678676605225","0.6281678676605225","0.6281678676605225"
"162","0.3975590169429779","0.3975590169429779","0.3975590169429779","0.37768715620040894","0.37768715620040894","0.37768715620040894","0.6925954222679138","0.6925954222679138","0.6925954222679138","0.6924381256103516","0.6924381256103516","0.6924381256103516","0.34800827503204346","0.34800827503204346","0.34800827503204346","0.3810822367668152","0.3810822367668152","0.3810822367668152","0.6917365789413452","0.6917365789413452","0.6917365789413452","0.6870644092559814","0.6870644092559814","0.6870644092559814","0.6433458924293518","0.6433458924293518","0.6433458924293518","0.6075008511543274","0.6075008511543274","0.6075008511543274","0.6426152586936951","0.6426152586936951","0.6426152586936951","0.6343817114830017","0.6343817114830017","0.6343817114830017"
"164","0.391345351934433","0.391345351934433","0.391345351934433","0.37305042147636414","0.37305042147636414","0.37305042147636414","0.6924936175346375","0.6924936175346375","0.6924936175346375","0.6905059218406677","0.6905059218406677","0.6905059218406677","0.34942007064819336","0.34942007064819336","0.34942007064819336","0.3806716799736023","0.3806716799736023","0.3806716799736023","0.686447024345398","0.686447024345398","0.686447024345398","0.6887749433517456","0.6887749433517456","0.6887749433517456","0.649980902671814","0.649980902671814","0.649980902671814","0.6128084063529968","0.6128084063529968","0.6128084063529968","0.6255874037742615","0.6255874037742615","0.6255874037742615","0.6219273805618286","0.6219273805618286","0.6219273805618286"
"166","0.39978811144828796","0.39978811144828796","0.39978811144828796","0.37108683586120605","0.37108683586120605","0.37108683586120605","0.6924785375595093","0.6924785375595093","0.6924785375595093","0.6923910975456238","0.6923910975456238","0.6923910975456238","0.3564305305480957","0.3564305305480957","0.3564305305480957","0.38914212584495544","0.38914212584495544","0.38914212584495544","0.6915690302848816","0.6915690302848816","0.6915690302848816","0.6896549463272095","0.6896549463272095","0.6896549463272095","0.6570422053337097","0.6570422053337097","0.6570422053337097","0.6430267095565796","0.6430267095565796","0.6430267095565796","0.6413227915763855","0.6413227915763855","0.6413227915763855","0.6299201250076294","0.6299201250076294","0.6299201250076294"
"168","0.40649399161338806","0.40649399161338806","0.40649399161338806","0.3770924210548401","0.3770924210548401","0.3770924210548401","0.6924645304679871","0.6924645304679871","0.6924645304679871","0.6923888921737671","0.6923888921737671","0.6923888921737671","0.3497319221496582","0.3497319221496582","0.3497319221496582","0.38544580340385437","0.38544580340385437","0.38544580340385437","0.691789984703064","0.691789984703064","0.691789984703064","0.6876732707023621","0.6876732707023621","0.6876732707023621","0.6577391028404236","0.6577391028404236","0.6577391028404236","0.6330578923225403","0.6330578923225403","0.6330578923225403","0.643598198890686","0.643598198890686","0.643598198890686","0.6423593163490295","0.6423593163490295","0.6423593163490295"
"170","0.40344566106796265","0.40344566106796265","0.40344566106796265","0.3837573528289795","0.3837573528289795","0.3837573528289795","0.6926016211509705","0.6926016211509705","0.6926016211509705","0.6924391984939575","0.6924391984939575","0.6924391984939575","0.3574194610118866","0.3574194610118866","0.3574194610118866","0.3870888650417328","0.3870888650417328","0.3870888650417328","0.6885592341423035","0.6885592341423035","0.6885592341423035","0.6900651454925537","0.6900651454925537","0.6900651454925537","0.6582567095756531","0.6582567095756531","0.6582567095756531","0.6397542953491211","0.6397542953491211","0.6397542953491211","0.6466068029403687","0.6466068029403687","0.6466068029403687","0.6450499296188354","0.6450499296188354","0.6450499296188354"
"172","0.3961726427078247","0.3961726427078247","0.3961726427078247","0.38232988119125366","0.38232988119125366","0.38232988119125366","0.6926431059837341","0.6926431059837341","0.6926431059837341","0.6923372745513916","0.6923372745513916","0.6923372745513916","0.36040565371513367","0.36040565371513367","0.36040565371513367","0.38882821798324585","0.38882821798324585","0.38882821798324585","0.6777116060256958","0.6777116060256958","0.6777116060256958","0.6891239881515503","0.6891239881515503","0.6891239881515503","0.6561410427093506","0.6561410427093506","0.6561410427093506","0.6449781656265259","0.6449781656265259","0.6449781656265259","0.6351829171180725","0.6351829171180725","0.6351829171180725","0.6317876577377319","0.6317876577377319","0.6317876577377319"
"174","0.4030182361602783","0.4030182361602783","0.4030182361602783","0.3845917880535126","0.3845917880535126","0.3845917880535126","0.6925036311149597","0.6925036311149597","0.6925036311149597","0.6914679408073425","0.6914679408073425","0.6914679408073425","0.3604907691478729","0.3604907691478729","0.3604907691478729","0.3982689082622528","0.3982689082622528","0.3982689082622528","0.6922487020492554","0.6922487020492554","0.6922487020492554","0.6902875900268555","0.6902875900268555","0.6902875900268555","0.6532877683639526","0.6532877683639526","0.6532877683639526","0.6415553092956543","0.6415553092956543","0.6415553092956543","0.6437866687774658","0.6437866687774658","0.6437866687774658","0.6397173404693604","0.6397173404693604","0.6397173404693604"
"176","0.4018312394618988","0.4018312394618988","0.4018312394618988","0.38383886218070984","0.38383886218070984","0.38383886218070984","0.692581057548523","0.692581057548523","0.692581057548523","0.6909769773483276","0.6909769773483276","0.6909769773483276","0.3506898880004883","0.3506898880004883","0.3506898880004883","0.39755186438560486","0.39755186438560486","0.39755186438560486","0.6915706992149353","0.6915706992149353","0.6915706992149353","0.6851602792739868","0.6851602792739868","0.6851602792739868","0.658456563949585","0.658456563949585","0.658456563949585","0.645343542098999","0.645343542098999","0.645343542098999","0.6363966464996338","0.6363966464996338","0.6363966464996338","0.6079109311103821","0.6079109311103821","0.6079109311103821"
"178","0.3938913345336914","0.3938913345336914","0.3938913345336914","0.379119873046875","0.379119873046875","0.379119873046875","0.692636251449585","0.692636251449585","0.692636251449585","0.691961944103241","0.691961944103241","0.691961944103241","0.36797064542770386","0.36797064542770386","0.36797064542770386","0.39983174204826355","0.39983174204826355","0.39983174204826355","0.6877965331077576","0.6877965331077576","0.6877965331077576","0.6861768960952759","0.6861768960952759","0.6861768960952759","0.6591086387634277","0.6591086387634277","0.6591086387634277","0.6587525010108948","0.6587525010108948","0.6587525010108948","0.644619882106781","0.644619882106781","0.644619882106781","0.6206871271133423","0.6206871271133423","0.6206871271133423"
"180","0.4001171588897705","0.4001171588897705","0.4001171588897705","0.3894542455673218","0.3894542455673218","0.3894542455673218","0.6925546526908875","0.6925546526908875","0.6925546526908875","0.6921452283859253","0.6921452283859253","0.6921452283859253","0.3641303777694702","0.3641303777694702","0.3641303777694702","0.3967371881008148","0.3967371881008148","0.3967371881008148","0.6872420310974121","0.6872420310974121","0.6872420310974121","0.6887442469596863","0.6887442469596863","0.6887442469596863","0.6516015529632568","0.6516015529632568","0.6516015529632568","0.6213876605033875","0.6213876605033875","0.6213876605033875","0.6439892649650574","0.6439892649650574","0.6439892649650574","0.6295738220214844","0.6295738220214844","0.6295738220214844"
"182","0.41149792075157166","0.41149792075157166","0.41149792075157166","0.38919031620025635","0.38919031620025635","0.38919031620025635","0.6925109624862671","0.6925109624862671","0.6925109624862671","0.6923588514328003","0.6923588514328003","0.6923588514328003","0.3490090072154999","0.3490090072154999","0.3490090072154999","0.4041476845741272","0.4041476845741272","0.4041476845741272","0.6917767524719238","0.6917767524719238","0.6917767524719238","0.6868427991867065","0.6868427991867065","0.6868427991867065","0.6604924201965332","0.6604924201965332","0.6604924201965332","0.6293424367904663","0.6293424367904663","0.6293424367904663","0.6515963673591614","0.6515963673591614","0.6515963673591614","0.6398172378540039","0.6398172378540039","0.6398172378540039"
"184","0.4134332537651062","0.4134332537651062","0.4134332537651062","0.3864262104034424","0.3864262104034424","0.3864262104034424","0.6926174163818359","0.6926174163818359","0.6926174163818359","0.6924042701721191","0.6924042701721191","0.6924042701721191","0.35500368475914","0.35500368475914","0.35500368475914","0.4046214520931244","0.4046214520931244","0.4046214520931244","0.6922491788864136","0.6922491788864136","0.6922491788864136","0.6779178977012634","0.6779178977012634","0.6779178977012634","0.6629851460456848","0.6629851460456848","0.6629851460456848","0.6366147994995117","0.6366147994995117","0.6366147994995117","0.6541815996170044","0.6541815996170044","0.6541815996170044","0.6041659116744995","0.6041659116744995","0.6041659116744995"
"186","0.4034232497215271","0.4034232497215271","0.4034232497215271","0.3933422565460205","0.3933422565460205","0.3933422565460205","0.6925394535064697","0.6925394535064697","0.6925394535064697","0.6922852396965027","0.6922852396965027","0.6922852396965027","0.3610817790031433","0.3610817790031433","0.3610817790031433","0.40383657813072205","0.40383657813072205","0.40383657813072205","0.6851934194564819","0.6851934194564819","0.6851934194564819","0.6865816116333008","0.6865816116333008","0.6865816116333008","0.6630748510360718","0.6630748510360718","0.6630748510360718","0.647230863571167","0.647230863571167","0.647230863571167","0.6502465605735779","0.6502465605735779","0.6502465605735779","0.621345579624176","0.621345579624176","0.621345579624176"
"188","0.4087859094142914","0.4087859094142914","0.4087859094142914","0.3956986665725708","0.3956986665725708","0.3956986665725708","0.6924134492874146","0.6924134492874146","0.6924134492874146","0.6921113729476929","0.6921113729476929","0.6921113729476929","0.36352643370628357","0.36352643370628357","0.36352643370628357","0.41375061869621277","0.41375061869621277","0.41375061869621277","0.6923662424087524","0.6923662424087524","0.6923662424087524","0.6904878616333008","0.6904878616333008","0.6904878616333008","0.6640316843986511","0.6640316843986511","0.6640316843986511","0.6362303495407104","0.6362303495407104","0.6362303495407104","0.6472049951553345","0.6472049951553345","0.6472049951553345","0.6390251517295837","0.6390251517295837","0.6390251517295837"
"190","0.42556700110435486","0.42556700110435486","0.42556700110435486","0.3931869864463806","0.3931869864463806","0.3931869864463806","0.692569375038147","0.692569375038147","0.692569375038147","0.6926836371421814","0.6926836371421814","0.6926836371421814","0.37206947803497314","0.37206947803497314","0.37206947803497314","0.4141100347042084","0.4141100347042084","0.4141100347042084","0.6919955611228943","0.6919955611228943","0.6919955611228943","0.6847068071365356","0.6847068071365356","0.6847068071365356","0.6641483902931213","0.6641483902931213","0.6641483902931213","0.623370349407196","0.623370349407196","0.623370349407196","0.6583597660064697","0.6583597660064697","0.6583597660064697","0.6211673617362976","0.6211673617362976","0.6211673617362976"
"192","0.4056819677352905","0.4056819677352905","0.4056819677352905","0.39806705713272095","0.39806705713272095","0.39806705713272095","0.6926085948944092","0.6926085948944092","0.6926085948944092","0.6882071495056152","0.6882071495056152","0.6882071495056152","0.3564804792404175","0.3564804792404175","0.3564804792404175","0.4146909713745117","0.4146909713745117","0.4146909713745117","0.6923680305480957","0.6923680305480957","0.6923680305480957","0.6833216547966003","0.6833216547966003","0.6833216547966003","0.6656679511070251","0.6656679511070251","0.6656679511070251","0.6431746482849121","0.6431746482849121","0.6431746482849121","0.6344730854034424","0.6344730854034424","0.6344730854034424","0.5972594618797302","0.5972594618797302","0.5972594618797302"
"194","0.4133654534816742","0.4133654534816742","0.4133654534816742","0.3993793725967407","0.3993793725967407","0.3993793725967407","0.6926486492156982","0.6926486492156982","0.6926486492156982","0.6916561126708984","0.6916561126708984","0.6916561126708984","0.37422245740890503","0.37422245740890503","0.37422245740890503","0.41344350576400757","0.41344350576400757","0.41344350576400757","0.6924794912338257","0.6924794912338257","0.6924794912338257","0.6910644769668579","0.6910644769668579","0.6910644769668579","0.664228081703186","0.664228081703186","0.664228081703186","0.6471433639526367","0.6471433639526367","0.6471433639526367","0.6483654379844666","0.6483654379844666","0.6483654379844666","0.644631564617157","0.644631564617157","0.644631564617157"
"196","0.40363991260528564","0.40363991260528564","0.40363991260528564","0.40173205733299255","0.40173205733299255","0.40173205733299255","0.6924883127212524","0.6924883127212524","0.6924883127212524","0.6917753219604492","0.6917753219604492","0.6917753219604492","0.3524237871170044","0.3524237871170044","0.3524237871170044","0.41665348410606384","0.41665348410606384","0.41665348410606384","0.6922620534896851","0.6922620534896851","0.6922620534896851","0.6780206561088562","0.6780206561088562","0.6780206561088562","0.6666644215583801","0.6666644215583801","0.6666644215583801","0.656684398651123","0.656684398651123","0.656684398651123","0.6434586048126221","0.6434586048126221","0.6434586048126221","0.6034812927246094","0.6034812927246094","0.6034812927246094"
"198","0.40892553329467773","0.40892553329467773","0.40892553329467773","0.39696401357650757","0.39696401357650757","0.39696401357650757","0.6925344467163086","0.6925344467163086","0.6925344467163086","0.6910573244094849","0.6910573244094849","0.6910573244094849","0.36613425612449646","0.36613425612449646","0.36613425612449646","0.4146730601787567","0.4146730601787567","0.4146730601787567","0.6925045847892761","0.6925045847892761","0.6925045847892761","0.6778694987297058","0.6778694987297058","0.6778694987297058","0.6621260643005371","0.6621260643005371","0.6621260643005371","0.6258256435394287","0.6258256435394287","0.6258256435394287","0.6386168003082275","0.6386168003082275","0.6386168003082275","0.5743482112884521","0.5743482112884521","0.5743482112884521"
"200","0.4219628572463989","0.4219628572463989","0.4219628572463989","0.4009607434272766","0.4009607434272766","0.4009607434272766","0.6925814151763916","0.6925814151763916","0.6925814151763916","0.6923944354057312","0.6923944354057312","0.6923944354057312","0.38684770464897156","0.38684770464897156","0.38684770464897156","0.4203624725341797","0.4203624725341797","0.4203624725341797","0.6919779777526855","0.6919779777526855","0.6919779777526855","0.6827131509780884","0.6827131509780884","0.6827131509780884","0.6667553186416626","0.6667553186416626","0.6667553186416626","0.6485402584075928","0.6485402584075928","0.6485402584075928","0.6554960012435913","0.6554960012435913","0.6554960012435913","0.6376774311065674","0.6376774311065674","0.6376774311065674"
"202","0.4316980838775635","0.4316980838775635","0.4316980838775635","0.4072348475456238","0.4072348475456238","0.4072348475456238","0.6926664710044861","0.6926664710044861","0.6926664710044861","0.6924370527267456","0.6924370527267456","0.6924370527267456","0.3842430114746094","0.3842430114746094","0.3842430114746094","0.4233800172805786","0.4233800172805786","0.4233800172805786","0.688212513923645","0.688212513923645","0.688212513923645","0.6904539465904236","0.6904539465904236","0.6904539465904236","0.6661832332611084","0.6661832332611084","0.6661832332611084","0.6447206735610962","0.6447206735610962","0.6447206735610962","0.6596753001213074","0.6596753001213074","0.6596753001213074","0.6502088904380798","0.6502088904380798","0.6502088904380798"
"204","0.4320409893989563","0.4320409893989563","0.4320409893989563","0.409416526556015","0.409416526556015","0.409416526556015","0.6926263570785522","0.6926263570785522","0.6926263570785522","0.6924326419830322","0.6924326419830322","0.6924326419830322","0.3753458857536316","0.3753458857536316","0.3753458857536316","0.424713671207428","0.424713671207428","0.424713671207428","0.6910115480422974","0.6910115480422974","0.6910115480422974","0.6851770281791687","0.6851770281791687","0.6851770281791687","0.6666876673698425","0.6666876673698425","0.6666876673698425","0.6206669807434082","0.6206669807434082","0.6206669807434082","0.6579457521438599","0.6579457521438599","0.6579457521438599","0.6287176609039307","0.6287176609039307","0.6287176609039307"
"206","0.41897568106651306","0.41897568106651306","0.41897568106651306","0.4106716513633728","0.4106716513633728","0.4106716513633728","0.6926345229148865","0.6926345229148865","0.6926345229148865","0.691918134689331","0.691918134689331","0.691918134689331","0.3731261193752289","0.3731261193752289","0.3731261193752289","0.42996081709861755","0.42996081709861755","0.42996081709861755","0.692509651184082","0.692509651184082","0.692509651184082","0.6882595419883728","0.6882595419883728","0.6882595419883728","0.6694488525390625","0.6694488525390625","0.6694488525390625","0.6559700965881348","0.6559700965881348","0.6559700965881348","0.6488102674484253","0.6488102674484253","0.6488102674484253","0.638558030128479","0.638558030128479","0.638558030128479"
"208","0.43944525718688965","0.43944525718688965","0.43944525718688965","0.40992945432662964","0.40992945432662964","0.40992945432662964","0.6926220655441284","0.6926220655441284","0.6926220655441284","0.6926268339157104","0.6926268339157104","0.6926268339157104","0.34982356429100037","0.34982356429100037","0.34982356429100037","0.4271700084209442","0.4271700084209442","0.4271700084209442","0.6907787322998047","0.6907787322998047","0.6907787322998047","0.6848001480102539","0.6848001480102539","0.6848001480102539","0.6665600538253784","0.6665600538253784","0.6665600538253784","0.6429542303085327","0.6429542303085327","0.6429542303085327","0.6631066203117371","0.6631066203117371","0.6631066203117371","0.6488610506057739","0.6488610506057739","0.6488610506057739"
"210","0.4336842894554138","0.4336842894554138","0.4336842894554138","0.413768470287323","0.413768470287323","0.413768470287323","0.6926133036613464","0.6926133036613464","0.6926133036613464","0.6925632953643799","0.6925632953643799","0.6925632953643799","0.3746283948421478","0.3746283948421478","0.3746283948421478","0.4377692639827728","0.4377692639827728","0.4377692639827728","0.692217230796814","0.692217230796814","0.692217230796814","0.6870543360710144","0.6870543360710144","0.6870543360710144","0.6707779765129089","0.6707779765129089","0.6707779765129089","0.6459927558898926","0.6459927558898926","0.6459927558898926","0.6559085845947266","0.6559085845947266","0.6559085845947266","0.6615065336227417","0.6615065336227417","0.6615065336227417"
"212","0.4287273585796356","0.4287273585796356","0.4287273585796356","0.4161340594291687","0.4161340594291687","0.4161340594291687","0.6926718950271606","0.6926718950271606","0.6926718950271606","0.6922428607940674","0.6922428607940674","0.6922428607940674","0.38975900411605835","0.38975900411605835","0.38975900411605835","0.4339243173599243","0.4339243173599243","0.4339243173599243","0.6913136839866638","0.6913136839866638","0.6913136839866638","0.6782717704772949","0.6782717704772949","0.6782717704772949","0.6675096750259399","0.6675096750259399","0.6675096750259399","0.6564459800720215","0.6564459800720215","0.6564459800720215","0.6516937613487244","0.6516937613487244","0.6516937613487244","0.625645101070404","0.625645101070404","0.625645101070404"
"214","0.4266018271446228","0.4266018271446228","0.4266018271446228","0.41658923029899597","0.41658923029899597","0.41658923029899597","0.6926464438438416","0.6926464438438416","0.6926464438438416","0.6924454569816589","0.6924454569816589","0.6924454569816589","0.37539780139923096","0.37539780139923096","0.37539780139923096","0.43880996108055115","0.43880996108055115","0.43880996108055115","0.6921833753585815","0.6921833753585815","0.6921833753585815","0.6909179091453552","0.6909179091453552","0.6909179091453552","0.6710976362228394","0.6710976362228394","0.6710976362228394","0.662151038646698","0.662151038646698","0.662151038646698","0.6575554609298706","0.6575554609298706","0.6575554609298706","0.6476972103118896","0.6476972103118896","0.6476972103118896"
"216","0.4398954510688782","0.4398954510688782","0.4398954510688782","0.42068538069725037","0.42068538069725037","0.42068538069725037","0.692654013633728","0.692654013633728","0.692654013633728","0.6923017501831055","0.6923017501831055","0.6923017501831055","0.38115596771240234","0.38115596771240234","0.38115596771240234","0.4387769401073456","0.4387769401073456","0.4387769401073456","0.6865813136100769","0.6865813136100769","0.6865813136100769","0.6837848424911499","0.6837848424911499","0.6837848424911499","0.6696917414665222","0.6696917414665222","0.6696917414665222","0.6459232568740845","0.6459232568740845","0.6459232568740845","0.6596431136131287","0.6596431136131287","0.6596431136131287","0.6153830289840698","0.6153830289840698","0.6153830289840698"
"218","0.44045576453208923","0.44045576453208923","0.44045576453208923","0.4213981330394745","0.4213981330394745","0.4213981330394745","0.6926325559616089","0.6926325559616089","0.6926325559616089","0.6924076080322266","0.6924076080322266","0.6924076080322266","0.3949669301509857","0.3949669301509857","0.3949669301509857","0.4498990476131439","0.4498990476131439","0.4498990476131439","0.6858689785003662","0.6858689785003662","0.6858689785003662","0.6870726346969604","0.6870726346969604","0.6870726346969604","0.669279932975769","0.669279932975769","0.669279932975769","0.6594454646110535","0.6594454646110535","0.6594454646110535","0.6612976789474487","0.6612976789474487","0.6612976789474487","0.6445156931877136","0.6445156931877136","0.6445156931877136"
"220","0.4420440196990967","0.4420440196990967","0.4420440196990967","0.42261743545532227","0.42261743545532227","0.42261743545532227","0.6925875544548035","0.6925875544548035","0.6925875544548035","0.6924017667770386","0.6924017667770386","0.6924017667770386","0.3941928744316101","0.3941928744316101","0.3941928744316101","0.445340633392334","0.445340633392334","0.445340633392334","0.6915512084960938","0.6915512084960938","0.6915512084960938","0.6906375885009766","0.6906375885009766","0.6906375885009766","0.669363260269165","0.669363260269165","0.669363260269165","0.6635743379592896","0.6635743379592896","0.6635743379592896","0.6613460779190063","0.6613460779190063","0.6613460779190063","0.6625075340270996","0.6625075340270996","0.6625075340270996"
"222","0.4463498294353485","0.4463498294353485","0.4463498294353485","0.4262046217918396","0.4262046217918396","0.4262046217918396","0.6925427317619324","0.6925427317619324","0.6925427317619324","0.6923651695251465","0.6923651695251465","0.6923651695251465","0.37482261657714844","0.37482261657714844","0.37482261657714844","0.4564051628112793","0.4564051628112793","0.4564051628112793","0.6926895380020142","0.6926895380020142","0.6926895380020142","0.6818298697471619","0.6818298697471619","0.6818298697471619","0.6733474135398865","0.6733474135398865","0.6733474135398865","0.6351447701454163","0.6351447701454163","0.6351447701454163","0.6598973870277405","0.6598973870277405","0.6598973870277405","0.6225376129150391","0.6225376129150391","0.6225376129150391"
