"Step","VOWELS_VMD_b10_DUAL_bs16 - divergence_positive_s","VOWELS_VMD_b10_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_VMD_b10_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_EMD_b10_DUAL_bs16 - divergence_positive_s","VOWELS_EMD_b10_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_EMD_b10_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_EMD_b0_DUAL_bs16 - divergence_positive_s","VOWELS_EMD_b0_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_EMD_b0_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_VMD_b0_DUAL_bs16 - divergence_positive_s","VOWELS_VMD_b0_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_VMD_b0_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - divergence_positive_s","VOWELS_FILTER_b10_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_EWT_b10_DUAL_bs16 - divergence_positive_s","VOWELS_EWT_b10_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_EWT_b10_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_EWT_b0_DUAL_bs16 - divergence_positive_s","VOWELS_EWT_b0_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_EWT_b0_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - divergence_positive_s","VOWELS_FILTER_b0_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_EWT_b1_DUAL_bs16 - divergence_positive_s","VOWELS_EWT_b1_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_EWT_b1_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_EMD_b1_DUAL_bs16 - divergence_positive_s","VOWELS_EMD_b1_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_EMD_b1_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_VMD_b1_DUAL_bs16 - divergence_positive_s","VOWELS_VMD_b1_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_VMD_b1_DUAL_bs16 - divergence_positive_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - divergence_positive_s","VOWELS_FILTER_b1_DUAL_bs16 - divergence_positive_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - divergence_positive_s__MAX"
"146","0.17943409085273743","0.17943409085273743","0.17943409085273743","0.15214888751506805","0.15214888751506805","0.15214888751506805","0.3178067207336426","0.3178067207336426","0.3178067207336426","0.31790027022361755","0.31790027022361755","0.31790027022361755","0.1374203860759735","0.1374203860759735","0.1374203860759735","0.16472971439361572","0.16472971439361572","0.16472971439361572","0.3179524540901184","0.3179524540901184","0.3179524540901184","0.32806599140167236","0.32806599140167236","0.32806599140167236","0.28888019919395447","0.28888019919395447","0.28888019919395447","0.2854023575782776","0.2854023575782776","0.2854023575782776","0.2806047201156616","0.2806047201156616","0.2806047201156616","0.27775734663009644","0.27775734663009644","0.27775734663009644"
"148","0.17677371203899384","0.17677371203899384","0.17677371203899384","0.15700148046016693","0.15700148046016693","0.15700148046016693","0.3177950382232666","0.3177950382232666","0.3177950382232666","0.3179626762866974","0.3179626762866974","0.3179626762866974","0.13351735472679138","0.13351735472679138","0.13351735472679138","0.1645994931459427","0.1645994931459427","0.1645994931459427","0.32075804471969604","0.32075804471969604","0.32075804471969604","0.3206132650375366","0.3206132650375366","0.3206132650375366","0.2889435291290283","0.2889435291290283","0.2889435291290283","0.28910601139068604","0.28910601139068604","0.28910601139068604","0.2790432870388031","0.2790432870388031","0.2790432870388031","0.2684118151664734","0.2684118151664734","0.2684118151664734"
"150","0.17401115596294403","0.17401115596294403","0.17401115596294403","0.1473156213760376","0.1473156213760376","0.1473156213760376","0.317820280790329","0.317820280790329","0.317820280790329","0.3176886737346649","0.3176886737346649","0.3176886737346649","0.13505125045776367","0.13505125045776367","0.13505125045776367","0.16220322251319885","0.16220322251319885","0.16220322251319885","0.31849905848503113","0.31849905848503113","0.31849905848503113","0.3296841084957123","0.3296841084957123","0.3296841084957123","0.2876133322715759","0.2876133322715759","0.2876133322715759","0.29523134231567383","0.29523134231567383","0.29523134231567383","0.2835407853126526","0.2835407853126526","0.2835407853126526","0.2765997648239136","0.2765997648239136","0.2765997648239136"
"152","0.1781824678182602","0.1781824678182602","0.1781824678182602","0.15734413266181946","0.15734413266181946","0.15734413266181946","0.3178105056285858","0.3178105056285858","0.3178105056285858","0.3181155025959015","0.3181155025959015","0.3181155025959015","0.14110751450061798","0.14110751450061798","0.14110751450061798","0.16857236623764038","0.16857236623764038","0.16857236623764038","0.3176393508911133","0.3176393508911133","0.3176393508911133","0.3212476968765259","0.3212476968765259","0.3212476968765259","0.28987473249435425","0.28987473249435425","0.28987473249435425","0.2847357988357544","0.2847357988357544","0.2847357988357544","0.2841554284095764","0.2841554284095764","0.2841554284095764","0.2808547616004944","0.2808547616004944","0.2808547616004944"
"154","0.16966870427131653","0.16966870427131653","0.16966870427131653","0.1558140218257904","0.1558140218257904","0.1558140218257904","0.3178486227989197","0.3178486227989197","0.3178486227989197","0.3176253139972687","0.3176253139972687","0.3176253139972687","0.13960249722003937","0.13960249722003937","0.13960249722003937","0.1676339954137802","0.1676339954137802","0.1676339954137802","0.3181217312812805","0.3181217312812805","0.3181217312812805","0.31984421610832214","0.31984421610832214","0.31984421610832214","0.2931302785873413","0.2931302785873413","0.2931302785873413","0.2976337671279907","0.2976337671279907","0.2976337671279907","0.2752184271812439","0.2752184271812439","0.2752184271812439","0.2648650109767914","0.2648650109767914","0.2648650109767914"
"156","0.17194616794586182","0.17194616794586182","0.17194616794586182","0.15908154845237732","0.15908154845237732","0.15908154845237732","0.3178880214691162","0.3178880214691162","0.3178880214691162","0.3170233368873596","0.3170233368873596","0.3170233368873596","0.13375332951545715","0.13375332951545715","0.13375332951545715","0.17032337188720703","0.17032337188720703","0.17032337188720703","0.31761905550956726","0.31761905550956726","0.31761905550956726","0.3252367675304413","0.3252367675304413","0.3252367675304413","0.2881280481815338","0.2881280481815338","0.2881280481815338","0.2941068112850189","0.2941068112850189","0.2941068112850189","0.28151294589042664","0.28151294589042664","0.28151294589042664","0.2731574773788452","0.2731574773788452","0.2731574773788452"
"158","0.18031561374664307","0.18031561374664307","0.18031561374664307","0.1605750322341919","0.1605750322341919","0.1605750322341919","0.3178367018699646","0.3178367018699646","0.3178367018699646","0.31788942217826843","0.31788942217826843","0.31788942217826843","0.13669222593307495","0.13669222593307495","0.13669222593307495","0.1670556366443634","0.1670556366443634","0.1670556366443634","0.31735050678253174","0.31735050678253174","0.31735050678253174","0.3195289671421051","0.3195289671421051","0.3195289671421051","0.2904832661151886","0.2904832661151886","0.2904832661151886","0.2858918011188507","0.2858918011188507","0.2858918011188507","0.28457528352737427","0.28457528352737427","0.28457528352737427","0.2744715213775635","0.2744715213775635","0.2744715213775635"
"160","0.17622654139995575","0.17622654139995575","0.17622654139995575","0.16127268970012665","0.16127268970012665","0.16127268970012665","0.3178555369377136","0.3178555369377136","0.3178555369377136","0.3179953694343567","0.3179953694343567","0.3179953694343567","0.13847361505031586","0.13847361505031586","0.13847361505031586","0.1765301674604416","0.1765301674604416","0.1765301674604416","0.31332916021347046","0.31332916021347046","0.31332916021347046","0.31929004192352295","0.31929004192352295","0.31929004192352295","0.29413899779319763","0.29413899779319763","0.29413899779319763","0.2837545573711395","0.2837545573711395","0.2837545573711395","0.2793669104576111","0.2793669104576111","0.2793669104576111","0.2813534736633301","0.2813534736633301","0.2813534736633301"
"162","0.18409453332424164","0.18409453332424164","0.18409453332424164","0.162251278758049","0.162251278758049","0.162251278758049","0.3178810179233551","0.3178810179233551","0.3178810179233551","0.3180731534957886","0.3180731534957886","0.3180731534957886","0.14139613509178162","0.14139613509178162","0.14139613509178162","0.17322465777397156","0.17322465777397156","0.17322465777397156","0.318134069442749","0.318134069442749","0.318134069442749","0.3233621120452881","0.3233621120452881","0.3233621120452881","0.2904781699180603","0.2904781699180603","0.2904781699180603","0.2816121578216553","0.2816121578216553","0.2816121578216553","0.28732964396476746","0.28732964396476746","0.28732964396476746","0.28718602657318115","0.28718602657318115","0.28718602657318115"
"164","0.18249598145484924","0.18249598145484924","0.18249598145484924","0.1592300981283188","0.1592300981283188","0.1592300981283188","0.3177989721298218","0.3177989721298218","0.3177989721298218","0.3167903423309326","0.3167903423309326","0.3167903423309326","0.14246851205825806","0.14246851205825806","0.14246851205825806","0.17807839810848236","0.17807839810848236","0.17807839810848236","0.3153751492500305","0.3153751492500305","0.3153751492500305","0.3201506733894348","0.3201506733894348","0.3201506733894348","0.29201245307922363","0.29201245307922363","0.29201245307922363","0.28324806690216064","0.28324806690216064","0.28324806690216064","0.2828795313835144","0.2828795313835144","0.2828795313835144","0.2823775112628937","0.2823775112628937","0.2823775112628937"
"166","0.1853111982345581","0.1853111982345581","0.1853111982345581","0.1595974862575531","0.1595974862575531","0.1595974862575531","0.3178080916404724","0.3178080916404724","0.3178080916404724","0.31803470849990845","0.31803470849990845","0.31803470849990845","0.14715354144573212","0.14715354144573212","0.14715354144573212","0.184482142329216","0.184482142329216","0.184482142329216","0.3178786635398865","0.3178786635398865","0.3178786635398865","0.32198697328567505","0.32198697328567505","0.32198697328567505","0.29659008979797363","0.29659008979797363","0.29659008979797363","0.29289594292640686","0.29289594292640686","0.29289594292640686","0.28845712542533875","0.28845712542533875","0.28845712542533875","0.2838518023490906","0.2838518023490906","0.2838518023490906"
"168","0.19476601481437683","0.19476601481437683","0.19476601481437683","0.16183623671531677","0.16183623671531677","0.16183623671531677","0.31777480244636536","0.31777480244636536","0.31777480244636536","0.3183423578739166","0.3183423578739166","0.3183423578739166","0.14316336810588837","0.14316336810588837","0.14316336810588837","0.17876985669136047","0.17876985669136047","0.17876985669136047","0.31799787282943726","0.31799787282943726","0.31799787282943726","0.3226301670074463","0.3226301670074463","0.3226301670074463","0.2967873513698578","0.2967873513698578","0.2967873513698578","0.28889694809913635","0.28889694809913635","0.28889694809913635","0.2883431613445282","0.2883431613445282","0.2883431613445282","0.2875247895717621","0.2875247895717621","0.2875247895717621"
"170","0.18685203790664673","0.18685203790664673","0.18685203790664673","0.1671510636806488","0.1671510636806488","0.1671510636806488","0.31790733337402344","0.31790733337402344","0.31790733337402344","0.31815704703330994","0.31815704703330994","0.31815704703330994","0.14650103449821472","0.14650103449821472","0.14650103449821472","0.17837898433208466","0.17837898433208466","0.17837898433208466","0.31840941309928894","0.31840941309928894","0.31840941309928894","0.3182717561721802","0.3182717561721802","0.3182717561721802","0.2971046566963196","0.2971046566963196","0.2971046566963196","0.29591894149780273","0.29591894149780273","0.29591894149780273","0.2908778190612793","0.2908778190612793","0.2908778190612793","0.29033413529396057","0.29033413529396057","0.29033413529396057"
"172","0.18708942830562592","0.18708942830562592","0.18708942830562592","0.16641241312026978","0.16641241312026978","0.16641241312026978","0.3179194927215576","0.3179194927215576","0.3179194927215576","0.31795990467071533","0.31795990467071533","0.31795990467071533","0.1517394334077835","0.1517394334077835","0.1517394334077835","0.17918017506599426","0.17918017506599426","0.17918017506599426","0.3143698573112488","0.3143698573112488","0.3143698573112488","0.3202565014362335","0.3202565014362335","0.3202565014362335","0.2962353825569153","0.2962353825569153","0.2962353825569153","0.2979109287261963","0.2979109287261963","0.2979109287261963","0.2838055491447449","0.2838055491447449","0.2838055491447449","0.28626298904418945","0.28626298904418945","0.28626298904418945"
"174","0.189520925283432","0.189520925283432","0.189520925283432","0.16776029765605927","0.16776029765605927","0.16776029765605927","0.31781005859375","0.31781005859375","0.31781005859375","0.31729480624198914","0.31729480624198914","0.31729480624198914","0.14781540632247925","0.14781540632247925","0.14781540632247925","0.1859428733587265","0.1859428733587265","0.1859428733587265","0.3180273771286011","0.3180273771286011","0.3180273771286011","0.3192516267299652","0.3192516267299652","0.3192516267299652","0.2949697971343994","0.2949697971343994","0.2949697971343994","0.30246084928512573","0.30246084928512573","0.30246084928512573","0.2878124713897705","0.2878124713897705","0.2878124713897705","0.28917598724365234","0.28917598724365234","0.28917598724365234"
"176","0.1869746446609497","0.1869746446609497","0.1869746446609497","0.16719955205917358","0.16719955205917358","0.16719955205917358","0.3178674578666687","0.3178674578666687","0.3178674578666687","0.31688830256462097","0.31688830256462097","0.31688830256462097","0.15225563943386078","0.15225563943386078","0.15225563943386078","0.18700408935546875","0.18700408935546875","0.18700408935546875","0.3178669214248657","0.3178669214248657","0.3178669214248657","0.32425805926322937","0.32425805926322937","0.32425805926322937","0.29697492718696594","0.29697492718696594","0.29697492718696594","0.3012242913246155","0.3012242913246155","0.3012242913246155","0.28397291898727417","0.28397291898727417","0.28397291898727417","0.2766616940498352","0.2766616940498352","0.2766616940498352"
"178","0.1818927526473999","0.1818927526473999","0.1818927526473999","0.1634541153907776","0.1634541153907776","0.1634541153907776","0.3179227411746979","0.3179227411746979","0.3179227411746979","0.31756067276000977","0.31756067276000977","0.31756067276000977","0.15469159185886383","0.15469159185886383","0.15469159185886383","0.18999986350536346","0.18999986350536346","0.18999986350536346","0.3161897659301758","0.3161897659301758","0.3161897659301758","0.32515889406204224","0.32515889406204224","0.32515889406204224","0.29876184463500977","0.29876184463500977","0.29876184463500977","0.29973167181015015","0.29973167181015015","0.29973167181015015","0.2886347472667694","0.2886347472667694","0.2886347472667694","0.2844116687774658","0.2844116687774658","0.2844116687774658"
"180","0.1873895823955536","0.1873895823955536","0.1873895823955536","0.17075127363204956","0.17075127363204956","0.17075127363204956","0.3178434669971466","0.3178434669971466","0.3178434669971466","0.3178523778915405","0.3178523778915405","0.3178523778915405","0.15129128098487854","0.15129128098487854","0.15129128098487854","0.1866699755191803","0.1866699755191803","0.1866699755191803","0.3147529363632202","0.3147529363632202","0.3147529363632202","0.3235868513584137","0.3235868513584137","0.3235868513584137","0.2933722734451294","0.2933722734451294","0.2933722734451294","0.28437310457229614","0.28437310457229614","0.28437310457229614","0.2883901596069336","0.2883901596069336","0.2883901596069336","0.285280704498291","0.285280704498291","0.285280704498291"
"182","0.1948704719543457","0.1948704719543457","0.1948704719543457","0.17111915349960327","0.17111915349960327","0.17111915349960327","0.3178485631942749","0.3178485631942749","0.3178485631942749","0.31802600622177124","0.31802600622177124","0.31802600622177124","0.1526009887456894","0.1526009887456894","0.1526009887456894","0.1885610669851303","0.1885610669851303","0.1885610669851303","0.3177284002304077","0.3177284002304077","0.3177284002304077","0.3222866654396057","0.3222866654396057","0.3222866654396057","0.29909276962280273","0.29909276962280273","0.29909276962280273","0.28966033458709717","0.28966033458709717","0.28966033458709717","0.2928987443447113","0.2928987443447113","0.2928987443447113","0.2863331139087677","0.2863331139087677","0.2863331139087677"
"184","0.19453030824661255","0.19453030824661255","0.19453030824661255","0.16989044845104218","0.16989044845104218","0.16989044845104218","0.3179163634777069","0.3179163634777069","0.3179163634777069","0.31795766949653625","0.31795766949653625","0.31795766949653625","0.14997515082359314","0.14997515082359314","0.14997515082359314","0.18988531827926636","0.18988531827926636","0.18988531827926636","0.31793975830078125","0.31793975830078125","0.31793975830078125","0.3236674964427948","0.3236674964427948","0.3236674964427948","0.3002011775970459","0.3002011775970459","0.3002011775970459","0.293312132358551","0.293312132358551","0.293312132358551","0.2948237657546997","0.2948237657546997","0.2948237657546997","0.2819424867630005","0.2819424867630005","0.2819424867630005"
"186","0.1879873126745224","0.1879873126745224","0.1879873126745224","0.1748666763305664","0.1748666763305664","0.1748666763305664","0.3178468346595764","0.3178468346595764","0.3178468346595764","0.317885160446167","0.317885160446167","0.317885160446167","0.15268230438232422","0.15268230438232422","0.15268230438232422","0.18836931884288788","0.18836931884288788","0.18836931884288788","0.31635603308677673","0.31635603308677673","0.31635603308677673","0.3207945227622986","0.3207945227622986","0.3207945227622986","0.2996523976325989","0.2996523976325989","0.2996523976325989","0.2999260425567627","0.2999260425567627","0.2999260425567627","0.2933368980884552","0.2933368980884552","0.2933368980884552","0.28283625841140747","0.28283625841140747","0.28283625841140747"
"188","0.19075743854045868","0.19075743854045868","0.19075743854045868","0.17714059352874756","0.17714059352874756","0.17714059352874756","0.3177437484264374","0.3177437484264374","0.3177437484264374","0.3177001476287842","0.3177001476287842","0.3177001476287842","0.15217718482017517","0.15217718482017517","0.15217718482017517","0.19817493855953217","0.19817493855953217","0.19817493855953217","0.31840336322784424","0.31840336322784424","0.31840336322784424","0.32493460178375244","0.32493460178375244","0.32493460178375244","0.30067044496536255","0.30067044496536255","0.30067044496536255","0.29282379150390625","0.29282379150390625","0.29282379150390625","0.2906298041343689","0.2906298041343689","0.2906298041343689","0.2901279926300049","0.2901279926300049","0.2901279926300049"
"190","0.20683744549751282","0.20683744549751282","0.20683744549751282","0.1745600402355194","0.1745600402355194","0.1745600402355194","0.31785911321640015","0.31785911321640015","0.31785911321640015","0.31814488768577576","0.31814488768577576","0.31814488768577576","0.16352516412734985","0.16352516412734985","0.16352516412734985","0.19751587510108948","0.19751587510108948","0.19751587510108948","0.3179818391799927","0.3179818391799927","0.3179818391799927","0.3225735127925873","0.3225735127925873","0.3225735127925873","0.30104851722717285","0.30104851722717285","0.30104851722717285","0.2860278785228729","0.2860278785228729","0.2860278785228729","0.2979280650615692","0.2979280650615692","0.2979280650615692","0.28323543071746826","0.28323543071746826","0.28323543071746826"
"192","0.188772052526474","0.188772052526474","0.188772052526474","0.1775798797607422","0.1775798797607422","0.1775798797607422","0.31788188219070435","0.31788188219070435","0.31788188219070435","0.3151072859764099","0.3151072859764099","0.3151072859764099","0.1502399891614914","0.1502399891614914","0.1502399891614914","0.19646798074245453","0.19646798074245453","0.19646798074245453","0.3181278705596924","0.3181278705596924","0.3181278705596924","0.331198126077652","0.331198126077652","0.331198126077652","0.3017432987689972","0.3017432987689972","0.3017432987689972","0.29681074619293213","0.29681074619293213","0.29681074619293213","0.28388887643814087","0.28388887643814087","0.28388887643814087","0.2787306606769562","0.2787306606769562","0.2787306606769562"
"194","0.1989227831363678","0.1989227831363678","0.1989227831363678","0.17977426946163177","0.17977426946163177","0.17977426946163177","0.31793972849845886","0.31793972849845886","0.31793972849845886","0.31741461157798767","0.31741461157798767","0.31741461157798767","0.1606646478176117","0.1606646478176117","0.1606646478176117","0.19771933555603027","0.19771933555603027","0.19771933555603027","0.3182498812675476","0.3182498812675476","0.3182498812675476","0.3243734836578369","0.3243734836578369","0.3243734836578369","0.30058997869491577","0.30058997869491577","0.30058997869491577","0.29529869556427","0.29529869556427","0.29529869556427","0.2916760742664337","0.2916760742664337","0.2916760742664337","0.29633408784866333","0.29633408784866333","0.29633408784866333"
"196","0.19013506174087524","0.19013506174087524","0.19013506174087524","0.18023395538330078","0.18023395538330078","0.18023395538330078","0.31780022382736206","0.31780022382736206","0.31780022382736206","0.3175114095211029","0.3175114095211029","0.3175114095211029","0.15139850974082947","0.15139850974082947","0.15139850974082947","0.19875966012477875","0.19875966012477875","0.19875966012477875","0.31788626313209534","0.31788626313209534","0.31788626313209534","0.32168495655059814","0.32168495655059814","0.32168495655059814","0.30187976360321045","0.30187976360321045","0.30187976360321045","0.3040510416030884","0.3040510416030884","0.3040510416030884","0.2877962589263916","0.2877962589263916","0.2877962589263916","0.2813257575035095","0.2813257575035095","0.2813257575035095"
"198","0.19786106050014496","0.19786106050014496","0.19786106050014496","0.17745324969291687","0.17745324969291687","0.17745324969291687","0.3178461790084839","0.3178461790084839","0.3178461790084839","0.3169387876987457","0.3169387876987457","0.3169387876987457","0.15522867441177368","0.15522867441177368","0.15522867441177368","0.19808804988861084","0.19808804988861084","0.19808804988861084","0.31819313764572144","0.31819313764572144","0.31819313764572144","0.33140018582344055","0.33140018582344055","0.33140018582344055","0.30019232630729675","0.30019232630729675","0.30019232630729675","0.2880769371986389","0.2880769371986389","0.2880769371986389","0.2855687737464905","0.2855687737464905","0.2855687737464905","0.2738606929779053","0.2738606929779053","0.2738606929779053"
"200","0.2039927840232849","0.2039927840232849","0.2039927840232849","0.1799900382757187","0.1799900382757187","0.1799900382757187","0.31785649061203003","0.31785649061203003","0.31785649061203003","0.3179861903190613","0.3179861903190613","0.3179861903190613","0.16802972555160522","0.16802972555160522","0.16802972555160522","0.19854949414730072","0.19854949414730072","0.19854949414730072","0.3185868263244629","0.3185868263244629","0.3185868263244629","0.31913700699806213","0.31913700699806213","0.31913700699806213","0.30165159702301025","0.30165159702301025","0.30165159702301025","0.2960372567176819","0.2960372567176819","0.2960372567176819","0.2955974340438843","0.2955974340438843","0.2955974340438843","0.291454553604126","0.291454553604126","0.291454553604126"
"202","0.21040932834148407","0.21040932834148407","0.21040932834148407","0.1846000850200653","0.1846000850200653","0.1846000850200653","0.31796571612358093","0.31796571612358093","0.31796571612358093","0.3180462121963501","0.3180462121963501","0.3180462121963501","0.1669527292251587","0.1669527292251587","0.1669527292251587","0.20205876231193542","0.20205876231193542","0.20205876231193542","0.3180926442146301","0.3180926442146301","0.3180926442146301","0.32085320353507996","0.32085320353507996","0.32085320353507996","0.30172765254974365","0.30172765254974365","0.30172765254974365","0.2972213625907898","0.2972213625907898","0.2972213625907898","0.2978587746620178","0.2978587746620178","0.2978587746620178","0.29380473494529724","0.29380473494529724","0.29380473494529724"
"204","0.21177464723587036","0.21177464723587036","0.21177464723587036","0.185861274600029","0.185861274600029","0.185861274600029","0.3178825080394745","0.3178825080394745","0.3178825080394745","0.317963182926178","0.317963182926178","0.317963182926178","0.16115039587020874","0.16115039587020874","0.16115039587020874","0.20310929417610168","0.20310929417610168","0.20310929417610168","0.31700941920280457","0.31700941920280457","0.31700941920280457","0.3226088881492615","0.3226088881492615","0.3226088881492615","0.3020246624946594","0.3020246624946594","0.3020246624946594","0.2951532006263733","0.2951532006263733","0.2951532006263733","0.2971762418746948","0.2971762418746948","0.2971762418746948","0.284925639629364","0.284925639629364","0.284925639629364"
"206","0.2004639208316803","0.2004639208316803","0.2004639208316803","0.1870829164981842","0.1870829164981842","0.1870829164981842","0.31794530153274536","0.31794530153274536","0.31794530153274536","0.31755363941192627","0.31755363941192627","0.31755363941192627","0.156799778342247","0.156799778342247","0.156799778342247","0.20608578622341156","0.20608578622341156","0.20608578622341156","0.3182298541069031","0.3182298541069031","0.3182298541069031","0.3222781717777252","0.3222781717777252","0.3222781717777252","0.30411040782928467","0.30411040782928467","0.30411040782928467","0.29781374335289","0.29781374335289","0.29781374335289","0.2918514609336853","0.2918514609336853","0.2918514609336853","0.2922593057155609","0.2922593057155609","0.2922593057155609"
"208","0.21896731853485107","0.21896731853485107","0.21896731853485107","0.18749722838401794","0.18749722838401794","0.18749722838401794","0.31790247559547424","0.31790247559547424","0.31790247559547424","0.3182431757450104","0.3182431757450104","0.3182431757450104","0.15790000557899475","0.15790000557899475","0.15790000557899475","0.20771625638008118","0.20771625638008118","0.20771625638008118","0.3168361783027649","0.3168361783027649","0.3168361783027649","0.3322184383869171","0.3322184383869171","0.3322184383869171","0.30186188220977783","0.30186188220977783","0.30186188220977783","0.295767605304718","0.295767605304718","0.295767605304718","0.30034497380256653","0.30034497380256653","0.30034497380256653","0.2934778928756714","0.2934778928756714","0.2934778928756714"
"210","0.21241025626659393","0.21241025626659393","0.21241025626659393","0.18897244334220886","0.18897244334220886","0.18897244334220886","0.3178783655166626","0.3178783655166626","0.3178783655166626","0.31815916299819946","0.31815916299819946","0.31815916299819946","0.16803398728370667","0.16803398728370667","0.16803398728370667","0.21064284443855286","0.21064284443855286","0.21064284443855286","0.3181842565536499","0.3181842565536499","0.3181842565536499","0.32470375299453735","0.32470375299453735","0.32470375299453735","0.30509838461875916","0.30509838461875916","0.30509838461875916","0.2949606776237488","0.2949606776237488","0.2949606776237488","0.29545289278030396","0.29545289278030396","0.29545289278030396","0.300304114818573","0.300304114818573","0.300304114818573"
"212","0.21501600742340088","0.21501600742340088","0.21501600742340088","0.19041261076927185","0.19041261076927185","0.19041261076927185","0.3179371953010559","0.3179371953010559","0.3179371953010559","0.3178035616874695","0.3178035616874695","0.3178035616874695","0.177459716796875","0.177459716796875","0.177459716796875","0.20978283882141113","0.20978283882141113","0.20978283882141113","0.31736427545547485","0.31736427545547485","0.31736427545547485","0.3235969543457031","0.3235969543457031","0.3235969543457031","0.3024080991744995","0.3024080991744995","0.3024080991744995","0.3037136197090149","0.3037136197090149","0.3037136197090149","0.29518601298332214","0.29518601298332214","0.29518601298332214","0.29187366366386414","0.29187366366386414","0.29187366366386414"
"214","0.2097533792257309","0.2097533792257309","0.2097533792257309","0.19247767329216003","0.19247767329216003","0.19247767329216003","0.3179323077201843","0.3179323077201843","0.3179323077201843","0.3179933726787567","0.3179933726787567","0.3179933726787567","0.15991567075252533","0.15991567075252533","0.15991567075252533","0.2107377052307129","0.2107377052307129","0.2107377052307129","0.3181288242340088","0.3181288242340088","0.3181288242340088","0.32190197706222534","0.32190197706222534","0.32190197706222534","0.3051217198371887","0.3051217198371887","0.3051217198371887","0.30130892992019653","0.30130892992019653","0.30130892992019653","0.2968147397041321","0.2968147397041321","0.2968147397041321","0.2943493127822876","0.2943493127822876","0.2943493127822876"
"216","0.21898303925991058","0.21898303925991058","0.21898303925991058","0.19426491856575012","0.19426491856575012","0.19426491856575012","0.31797295808792114","0.31797295808792114","0.31797295808792114","0.31782734394073486","0.31782734394073486","0.31782734394073486","0.16548851132392883","0.16548851132392883","0.16548851132392883","0.21382759511470795","0.21382759511470795","0.21382759511470795","0.31771647930145264","0.31771647930145264","0.31771647930145264","0.3269879221916199","0.3269879221916199","0.3269879221916199","0.30390772223472595","0.30390772223472595","0.30390772223472595","0.29764434695243835","0.29764434695243835","0.29764434695243835","0.29849791526794434","0.29849791526794434","0.29849791526794434","0.2861430048942566","0.2861430048942566","0.2861430048942566"
"218","0.21845827996730804","0.21845827996730804","0.21845827996730804","0.19431361556053162","0.19431361556053162","0.19431361556053162","0.31789630651474","0.31789630651474","0.31789630651474","0.31794077157974243","0.31794077157974243","0.31794077157974243","0.17359352111816406","0.17359352111816406","0.17359352111816406","0.21643762290477753","0.21643762290477753","0.21643762290477753","0.3160858154296875","0.3160858154296875","0.3160858154296875","0.32313939929008484","0.32313939929008484","0.32313939929008484","0.3041713833808899","0.3041713833808899","0.3041713833808899","0.30069077014923096","0.30069077014923096","0.30069077014923096","0.2992308437824249","0.2992308437824249","0.2992308437824249","0.296524316072464","0.296524316072464","0.296524316072464"
"220","0.21752813458442688","0.21752813458442688","0.21752813458442688","0.19682936370372772","0.19682936370372772","0.19682936370372772","0.31787171959877014","0.31787171959877014","0.31787171959877014","0.31801480054855347","0.31801480054855347","0.31801480054855347","0.1717897653579712","0.1717897653579712","0.1717897653579712","0.21238398551940918","0.21238398551940918","0.21238398551940918","0.31763795018196106","0.31763795018196106","0.31763795018196106","0.3209187686443329","0.3209187686443329","0.3209187686443329","0.3036068081855774","0.3036068081855774","0.3036068081855774","0.3026091754436493","0.3026091754436493","0.3026091754436493","0.2988905906677246","0.2988905906677246","0.2988905906677246","0.30051302909851074","0.30051302909851074","0.30051302909851074"
"222","0.22207657992839813","0.22207657992839813","0.22207657992839813","0.19702181220054626","0.19702181220054626","0.19702181220054626","0.31783875823020935","0.31783875823020935","0.31783875823020935","0.3179410696029663","0.3179410696029663","0.3179410696029663","0.16347405314445496","0.16347405314445496","0.16347405314445496","0.21834419667720795","0.21834419667720795","0.21834419667720795","0.318414568901062","0.318414568901062","0.318414568901062","0.32225409150123596","0.32225409150123596","0.32225409150123596","0.30690041184425354","0.30690041184425354","0.30690041184425354","0.2902824878692627","0.2902824878692627","0.2902824878692627","0.29919910430908203","0.29919910430908203","0.29919910430908203","0.29213643074035645","0.29213643074035645","0.29213643074035645"
