"Step","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_positive_s","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_positive_s","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_positive_s","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_positive_s","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_positive_s","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_positive_s","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_positive_s","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_positive_s","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_positive_s","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_positive_s","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_positive_s","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_positive_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_positive_s","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_positive_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_positive_s__MAX"
"146","0.6340690851211548","0.6340690851211548","0.6340690851211548","0.5191528797149658","0.5191528797149658","0.5191528797149658","1.1474812030792236","1.1474812030792236","1.1474812030792236","1.1480975151062012","1.1480975151062012","1.1480975151062012","0.4634617269039154","0.4634617269039154","0.4634617269039154","0.5665450692176819","0.5665450692176819","0.5665450692176819","1.1487541198730469","1.1487541198730469","1.1487541198730469","1.2034862041473389","1.2034862041473389","1.2034862041473389","1.0256235599517822","1.0256235599517822","1.0256235599517822","1.0165642499923706","1.0165642499923706","1.0165642499923706","1.0019779205322266","1.0019779205322266","1.0019779205322266","0.9846850037574768","0.9846850037574768","0.9846850037574768"
"148","0.6213091611862183","0.6213091611862183","0.6213091611862183","0.5384302139282227","0.5384302139282227","0.5384302139282227","1.1474422216415405","1.1474422216415405","1.1474422216415405","1.1488442420959473","1.1488442420959473","1.1488442420959473","0.44714289903640747","0.44714289903640747","0.44714289903640747","0.5646584033966064","0.5646584033966064","0.5646584033966064","1.1657299995422363","1.1657299995422363","1.1657299995422363","1.1688594818115234","1.1688594818115234","1.1688594818115234","1.028782606124878","1.028782606124878","1.028782606124878","1.0377273559570312","1.0377273559570312","1.0377273559570312","0.9933339953422546","0.9933339953422546","0.9933339953422546","0.9478345513343811","0.9478345513343811","0.9478345513343811"
"150","0.6115649342536926","0.6115649342536926","0.6115649342536926","0.4986487925052643","0.4986487925052643","0.4986487925052643","1.1474933624267578","1.1474933624267578","1.1474933624267578","1.1471648216247559","1.1471648216247559","1.1471648216247559","0.45245227217674255","0.45245227217674255","0.45245227217674255","0.5566215515136719","0.5566215515136719","0.5566215515136719","1.1516735553741455","1.1516735553741455","1.1516735553741455","1.2162388563156128","1.2162388563156128","1.2162388563156128","1.0204846858978271","1.0204846858978271","1.0204846858978271","1.0716652870178223","1.0716652870178223","1.0716652870178223","1.0108352899551392","1.0108352899551392","1.0108352899551392","0.9768006801605225","0.9768006801605225","0.9768006801605225"
"152","0.6202516555786133","0.6202516555786133","0.6202516555786133","0.5389705896377563","0.5389705896377563","0.5389705896377563","1.1474623680114746","1.1474623680114746","1.1474623680114746","1.14934241771698","1.14934241771698","1.14934241771698","0.4753611981868744","0.4753611981868744","0.4753611981868744","0.5845001935958862","0.5845001935958862","0.5845001935958862","1.1472322940826416","1.1472322940826416","1.1472322940826416","1.17249596118927","1.17249596118927","1.17249596118927","1.03432035446167","1.03432035446167","1.03432035446167","1.013782024383545","1.013782024383545","1.013782024383545","1.0084929466247559","1.0084929466247559","1.0084929466247559","0.9942923784255981","0.9942923784255981","0.9942923784255981"
"154","0.5910844802856445","0.5910844802856445","0.5910844802856445","0.5338722467422485","0.5338722467422485","0.5338722467422485","1.1476237773895264","1.1476237773895264","1.1476237773895264","1.1469204425811768","1.1469204425811768","1.1469204425811768","0.4672706127166748","0.4672706127166748","0.4672706127166748","0.5827962756156921","0.5827962756156921","0.5827962756156921","1.1499295234680176","1.1499295234680176","1.1499295234680176","1.1609917879104614","1.1609917879104614","1.1609917879104614","1.0438284873962402","1.0438284873962402","1.0438284873962402","1.065760850906372","1.065760850906372","1.065760850906372","0.9730566740036011","0.9730566740036011","0.9730566740036011","0.9298390746116638","0.9298390746116638","0.9298390746116638"
"156","0.5972917079925537","0.5972917079925537","0.5972917079925537","0.5465641617774963","0.5465641617774963","0.5465641617774963","1.1478068828582764","1.1478068828582764","1.1478068828582764","1.1442514657974243","1.1442514657974243","1.1442514657974243","0.44709017872810364","0.44709017872810364","0.44709017872810364","0.5909401178359985","0.5909401178359985","0.5909401178359985","1.1476521492004395","1.1476521492004395","1.1476521492004395","1.186320424079895","1.186320424079895","1.186320424079895","1.024308443069458","1.024308443069458","1.024308443069458","1.0497329235076904","1.0497329235076904","1.0497329235076904","1.0030226707458496","1.0030226707458496","1.0030226707458496","0.9633118510246277","0.9633118510246277","0.9633118510246277"
"158","0.634655237197876","0.634655237197876","0.634655237197876","0.5525076985359192","0.5525076985359192","0.5525076985359192","1.147611141204834","1.147611141204834","1.147611141204834","1.148065447807312","1.148065447807312","1.148065447807312","0.45791953802108765","0.45791953802108765","0.45791953802108765","0.5793821811676025","0.5793821811676025","0.5793821811676025","1.1467032432556152","1.1467032432556152","1.1467032432556152","1.1564018726348877","1.1564018726348877","1.1564018726348877","1.0340032577514648","1.0340032577514648","1.0340032577514648","1.0199581384658813","1.0199581384658813","1.0199581384658813","1.0105993747711182","1.0105993747711182","1.0105993747711182","0.9745001792907715","0.9745001792907715","0.9745001792907715"
"160","0.6181252002716064","0.6181252002716064","0.6181252002716064","0.5550048351287842","0.5550048351287842","0.5550048351287842","1.147760033607483","1.147760033607483","1.147760033607483","1.148962140083313","1.148962140083313","1.148962140083313","0.4647807776927948","0.4647807776927948","0.4647807776927948","0.620525598526001","0.620525598526001","0.620525598526001","1.1316927671432495","1.1316927671432495","1.1316927671432495","1.1564106941223145","1.1564106941223145","1.1564106941223145","1.0506032705307007","1.0506032705307007","1.0506032705307007","1.0128304958343506","1.0128304958343506","1.0128304958343506","0.9914442300796509","0.9914442300796509","0.9914442300796509","0.9972683191299438","0.9972683191299438","0.9972683191299438"
"162","0.6503930687904358","0.6503930687904358","0.6503930687904358","0.5595459342002869","0.5595459342002869","0.5595459342002869","1.147796392440796","1.147796392440796","1.147796392440796","1.1489319801330566","1.1489319801330566","1.1489319801330566","0.4772928059101105","0.4772928059101105","0.4772928059101105","0.6011766791343689","0.6011766791343689","0.6011766791343689","1.1494200229644775","1.1494200229644775","1.1494200229644775","1.1796815395355225","1.1796815395355225","1.1796815395355225","1.0328755378723145","1.0328755378723145","1.0328755378723145","1.0102328062057495","1.0102328062057495","1.0102328062057495","1.0191062688827515","1.0191062688827515","1.0191062688827515","1.0269370079040527","1.0269370079040527","1.0269370079040527"
"164","0.6411842703819275","0.6411842703819275","0.6411842703819275","0.5461618900299072","0.5461618900299072","0.5461618900299072","1.1474016904830933","1.1474016904830933","1.1474016904830933","1.1435787677764893","1.1435787677764893","1.1435787677764893","0.48236966133117676","0.48236966133117676","0.48236966133117676","0.6257688999176025","0.6257688999176025","0.6257688999176025","1.1405065059661865","1.1405065059661865","1.1405065059661865","1.1607874631881714","1.1607874631881714","1.1607874631881714","1.0386195182800293","1.0386195182800293","1.0386195182800293","1.0087292194366455","1.0087292194366455","1.0087292194366455","1.0047402381896973","1.0047402381896973","1.0047402381896973","1.0028212070465088","1.0028212070465088","1.0028212070465088"
"166","0.654632031917572","0.654632031917572","0.654632031917572","0.5490877628326416","0.5490877628326416","0.5490877628326416","1.147523283958435","1.147523283958435","1.147523283958435","1.1487784385681152","1.1487784385681152","1.1487784385681152","0.4975048899650574","0.4975048899650574","0.4975048899650574","0.6586775779724121","0.6586775779724121","0.6586775779724121","1.1486046314239502","1.1486046314239502","1.1486046314239502","1.1677374839782715","1.1677374839782715","1.1677374839782715","1.0587886571884155","1.0587886571884155","1.0587886571884155","1.0460789203643799","1.0460789203643799","1.0460789203643799","1.0278223752975464","1.0278223752975464","1.0278223752975464","1.011479377746582","1.011479377746582","1.011479377746582"
"168","0.6883230805397034","0.6883230805397034","0.6883230805397034","0.5564694404602051","0.5564694404602051","0.5564694404602051","1.1473188400268555","1.1473188400268555","1.1473188400268555","1.150001049041748","1.150001049041748","1.150001049041748","0.48409536480903625","0.48409536480903625","0.48409536480903625","0.6299632787704468","0.6299632787704468","0.6299632787704468","1.1487709283828735","1.1487709283828735","1.1487709283828735","1.175767183303833","1.175767183303833","1.175767183303833","1.0588136911392212","1.0588136911392212","1.0588136911392212","1.0296047925949097","1.0296047925949097","1.0296047925949097","1.0242679119110107","1.0242679119110107","1.0242679119110107","1.0201666355133057","1.0201666355133057","1.0201666355133057"
"170","0.6618539690971375","0.6618539690971375","0.6618539690971375","0.578538715839386","0.578538715839386","0.578538715839386","1.1479228734970093","1.1479228734970093","1.1479228734970093","1.14949631690979","1.14949631690979","1.14949631690979","0.4984728991985321","0.4984728991985321","0.4984728991985321","0.632980465888977","0.632980465888977","0.632980465888977","1.1562740802764893","1.1562740802764893","1.1562740802764893","1.1524710655212402","1.1524710655212402","1.1524710655212402","1.0603485107421875","1.0603485107421875","1.0603485107421875","1.0587716102600098","1.0587716102600098","1.0587716102600098","1.0362188816070557","1.0362188816070557","1.0362188816070557","1.0343239307403564","1.0343239307403564","1.0343239307403564"
"172","0.6617465019226074","0.6617465019226074","0.6617465019226074","0.5751588940620422","0.5751588940620422","0.5751588940620422","1.1479358673095703","1.1479358673095703","1.1479358673095703","1.148195743560791","1.148195743560791","1.148195743560791","0.5162293314933777","0.5162293314933777","0.5162293314933777","0.6353716850280762","0.6353716850280762","0.6353716850280762","1.1339962482452393","1.1339962482452393","1.1339962482452393","1.1610422134399414","1.1610422134399414","1.1610422134399414","1.0582189559936523","1.0582189559936523","1.0582189559936523","1.0690577030181885","1.0690577030181885","1.0690577030181885","1.004518985748291","1.004518985748291","1.004518985748291","1.0194802284240723","1.0194802284240723","1.0194802284240723"
"174","0.6687770485877991","0.6687770485877991","0.6687770485877991","0.5810312032699585","0.5810312032699585","0.5810312032699585","1.147489309310913","1.147489309310913","1.147489309310913","1.1455152034759521","1.1455152034759521","1.1455152034759521","0.49990764260292053","0.49990764260292053","0.49990764260292053","0.6521888375282288","0.6521888375282288","0.6521888375282288","1.148828387260437","1.148828387260437","1.148828387260437","1.1548391580581665","1.1548391580581665","1.1548391580581665","1.0515462160110474","1.0515462160110474","1.0515462160110474","1.0851235389709473","1.0851235389709473","1.0851235389709473","1.0214351415634155","1.0214351415634155","1.0214351415634155","1.0359200239181519","1.0359200239181519","1.0359200239181519"
"176","0.6623531579971313","0.6623531579971313","0.6623531579971313","0.5784664154052734","0.5784664154052734","0.5784664154052734","1.1477184295654297","1.1477184295654297","1.1477184295654297","1.1435576677322388","1.1435576677322388","1.1435576677322388","0.5171216726303101","0.5171216726303101","0.5171216726303101","0.6636123657226562","0.6636123657226562","0.6636123657226562","1.1491450071334839","1.1491450071334839","1.1491450071334839","1.1860615015029907","1.1860615015029907","1.1860615015029907","1.059581995010376","1.059581995010376","1.059581995010376","1.0832598209381104","1.0832598209381104","1.0832598209381104","1.0074509382247925","1.0074509382247925","1.0074509382247925","0.9786574840545654","0.9786574840545654","0.9786574840545654"
"178","0.6359302997589111","0.6359302997589111","0.6359302997589111","0.5629302859306335","0.5629302859306335","0.5629302859306335","1.1479805707931519","1.1479805707931519","1.1479805707931519","1.1465709209442139","1.1465709209442139","1.1465709209442139","0.527183473110199","0.527183473110199","0.527183473110199","0.6828603148460388","0.6828603148460388","0.6828603148460388","1.141143798828125","1.141143798828125","1.141143798828125","1.187803864479065","1.187803864479065","1.187803864479065","1.0701996088027954","1.0701996088027954","1.0701996088027954","1.0732922554016113","1.0732922554016113","1.0732922554016113","1.0255295038223267","1.0255295038223267","1.0255295038223267","1.0103034973144531","1.0103034973144531","1.0103034973144531"
"180","0.661608099937439","0.661608099937439","0.661608099937439","0.5922031998634338","0.5922031998634338","0.5922031998634338","1.1476099491119385","1.1476099491119385","1.1476099491119385","1.147937297821045","1.147937297821045","1.147937297821045","0.5124905109405518","0.5124905109405518","0.5124905109405518","0.6580517888069153","0.6580517888069153","0.6580517888069153","1.1356788873672485","1.1356788873672485","1.1356788873672485","1.1762781143188477","1.1762781143188477","1.1762781143188477","1.0456141233444214","1.0456141233444214","1.0456141233444214","1.0146205425262451","1.0146205425262451","1.0146205425262451","1.023842215538025","1.023842215538025","1.023842215538025","1.0123238563537598","1.0123238563537598","1.0123238563537598"
"182","0.6951906681060791","0.6951906681060791","0.6951906681060791","0.5948486328125","0.5948486328125","0.5948486328125","1.1477330923080444","1.1477330923080444","1.1477330923080444","1.1486597061157227","1.1486597061157227","1.1486597061157227","0.5245756506919861","0.5245756506919861","0.5245756506919861","0.6695485711097717","0.6695485711097717","0.6695485711097717","1.1481033563613892","1.1481033563613892","1.1481033563613892","1.17733633518219","1.17733633518219","1.17733633518219","1.0705187320709229","1.0705187320709229","1.0705187320709229","1.0329160690307617","1.0329160690307617","1.0329160690307617","1.0425031185150146","1.0425031185150146","1.0425031185150146","1.01618230342865","1.01618230342865","1.01618230342865"
"184","0.690986156463623","0.690986156463623","0.690986156463623","0.5890606045722961","0.5890606045722961","0.5890606045722961","1.1479936838150024","1.1479936838150024","1.1479936838150024","1.148437738418579","1.148437738418579","1.148437738418579","0.5089536905288696","0.5089536905288696","0.5089536905288696","0.6757485866546631","0.6757485866546631","0.6757485866546631","1.1484813690185547","1.1484813690185547","1.1484813690185547","1.1785988807678223","1.1785988807678223","1.1785988807678223","1.074187159538269","1.074187159538269","1.074187159538269","1.052565574645996","1.052565574645996","1.052565574645996","1.050761103630066","1.050761103630066","1.050761103630066","0.9975387454032898","0.9975387454032898","0.9975387454032898"
"186","0.6751304268836975","0.6751304268836975","0.6751304268836975","0.6102428436279297","0.6102428436279297","0.6102428436279297","1.1476733684539795","1.1476733684539795","1.1476733684539795","1.1481163501739502","1.1481163501739502","1.1481163501739502","0.51617431640625","0.51617431640625","0.51617431640625","0.6699948906898499","0.6699948906898499","0.6699948906898499","1.141634225845337","1.141634225845337","1.141634225845337","1.1636073589324951","1.1636073589324951","1.1636073589324951","1.0701558589935303","1.0701558589935303","1.0701558589935303","1.0734615325927734","1.0734615325927734","1.0734615325927734","1.0460422039031982","1.0460422039031982","1.0460422039031982","1.003202199935913","1.003202199935913","1.003202199935913"
"188","0.6781501770019531","0.6781501770019531","0.6781501770019531","0.6207315921783447","0.6207315921783447","0.6207315921783447","1.147176742553711","1.147176742553711","1.147176742553711","1.147244930267334","1.147244930267334","1.147244930267334","0.5185921788215637","0.5185921788215637","0.5185921788215637","0.7050414681434631","0.7050414681434631","0.7050414681434631","1.1507834196090698","1.1507834196090698","1.1507834196090698","1.1822361946105957","1.1822361946105957","1.1822361946105957","1.0752589702606201","1.0752589702606201","1.0752589702606201","1.0490463972091675","1.0490463972091675","1.0490463972091675","1.0339386463165283","1.0339386463165283","1.0339386463165283","1.0334408283233643","1.0334408283233643","1.0334408283233643"
"190","0.7460013628005981","0.7460013628005981","0.7460013628005981","0.6084243655204773","0.6084243655204773","0.6084243655204773","1.1476746797561646","1.1476746797561646","1.1476746797561646","1.149195671081543","1.149195671081543","1.149195671081543","0.5572546720504761","0.5572546720504761","0.5572546720504761","0.7119520902633667","0.7119520902633667","0.7119520902633667","1.1488021612167358","1.1488021612167358","1.1488021612167358","1.171839714050293","1.171839714050293","1.171839714050293","1.0780794620513916","1.0780794620513916","1.0780794620513916","1.0204654932022095","1.0204654932022095","1.0204654932022095","1.064129114151001","1.064129114151001","1.064129114151001","1.0058573484420776","1.0058573484420776","1.0058573484420776"
"192","0.6709499955177307","0.6709499955177307","0.6709499955177307","0.6205155253410339","0.6205155253410339","0.6205155253410339","1.147794246673584","1.147794246673584","1.147794246673584","1.136228322982788","1.136228322982788","1.136228322982788","0.5107417106628418","0.5107417106628418","0.5107417106628418","0.7062450051307678","0.7062450051307678","0.7062450051307678","1.1496204137802124","1.1496204137802124","1.1496204137802124","1.2163769006729126","1.2163769006729126","1.2163769006729126","1.0805094242095947","1.0805094242095947","1.0805094242095947","1.063270092010498","1.063270092010498","1.063270092010498","1.0075011253356934","1.0075011253356934","1.0075011253356934","0.9866418838500977","0.9866418838500977","0.9866418838500977"
"194","0.7140684127807617","0.7140684127807617","0.7140684127807617","0.6294088959693909","0.6294088959693909","0.6294088959693909","1.1480821371078491","1.1480821371078491","1.1480821371078491","1.145991563796997","1.145991563796997","1.145991563796997","0.5503905415534973","0.5503905415534973","0.5503905415534973","0.7035204768180847","0.7035204768180847","0.7035204768180847","1.1500414609909058","1.1500414609909058","1.1500414609909058","1.18423593044281","1.18423593044281","1.18423593044281","1.074402928352356","1.074402928352356","1.074402928352356","1.056278944015503","1.056278944015503","1.056278944015503","1.0391814708709717","1.0391814708709717","1.0391814708709717","1.057349681854248","1.057349681854248","1.057349681854248"
"196","0.6745174527168274","0.6745174527168274","0.6745174527168274","0.6298089027404785","0.6298089027404785","0.6298089027404785","1.1474359035491943","1.1474359035491943","1.1474359035491943","1.146367073059082","1.146367073059082","1.146367073059082","0.5167762041091919","0.5167762041091919","0.5167762041091919","0.7116029262542725","0.7116029262542725","0.7116029262542725","1.1480200290679932","1.1480200290679932","1.1480200290679932","1.1665263175964355","1.1665263175964355","1.1665263175964355","1.0793812274932861","1.0793812274932861","1.0793812274932861","1.0895733833312988","1.0895733833312988","1.0895733833312988","1.0225197076797485","1.0225197076797485","1.0225197076797485","0.998504638671875","0.998504638671875","0.998504638671875"
"198","0.7095400094985962","0.7095400094985962","0.7095400094985962","0.6202318668365479","0.6202318668365479","0.6202318668365479","1.147669792175293","1.147669792175293","1.147669792175293","1.1439067125320435","1.1439067125320435","1.1439067125320435","0.5346959829330444","0.5346959829330444","0.5346959829330444","0.7118545174598694","0.7118545174598694","0.7118545174598694","1.1496859788894653","1.1496859788894653","1.1496859788894653","1.2258551120758057","1.2258551120758057","1.2258551120758057","1.0743989944458008","1.0743989944458008","1.0743989944458008","1.0281908512115479","1.0281908512115479","1.0281908512115479","1.0145559310913086","1.0145559310913086","1.0145559310913086","0.9705820679664612","0.9705820679664612","0.9705820679664612"
"200","0.7326867580413818","0.7326867580413818","0.7326867580413818","0.6299648284912109","0.6299648284912109","0.6299648284912109","1.1476387977600098","1.1476387977600098","1.1476387977600098","1.1484062671661377","1.1484062671661377","1.1484062671661377","0.5756464004516602","0.5756464004516602","0.5756464004516602","0.7114418148994446","0.7114418148994446","0.7114418148994446","1.1536422967910767","1.1536422967910767","1.1536422967910767","1.1558703184127808","1.1558703184127808","1.1558703184127808","1.0779473781585693","1.0779473781585693","1.0779473781585693","1.0583510398864746","1.0583510398864746","1.0583510398864746","1.0537679195404053","1.0537679195404053","1.0537679195404053","1.038191556930542","1.038191556930542","1.038191556930542"
"202","0.7606484293937683","0.7606484293937683","0.7606484293937683","0.649890124797821","0.649890124797821","0.649890124797821","1.148226261138916","1.148226261138916","1.148226261138916","1.1488492488861084","1.1488492488861084","1.1488492488861084","0.5748043656349182","0.5748043656349182","0.5748043656349182","0.7271102666854858","0.7271102666854858","0.7271102666854858","1.1495442390441895","1.1495442390441895","1.1495442390441895","1.1625285148620605","1.1625285148620605","1.1625285148620605","1.0791630744934082","1.0791630744934082","1.0791630744934082","1.063297986984253","1.063297986984253","1.063297986984253","1.0624935626983643","1.0624935626983643","1.0624935626983643","1.0489420890808105","1.0489420890808105","1.0489420890808105"
"204","0.7715728878974915","0.7715728878974915","0.7715728878974915","0.654134213924408","0.654134213924408","0.654134213924408","1.147754192352295","1.147754192352295","1.147754192352295","1.1483957767486572","1.1483957767486572","1.1483957767486572","0.5527430772781372","0.5527430772781372","0.5527430772781372","0.7310625314712524","0.7310625314712524","0.7310625314712524","1.1443424224853516","1.1443424224853516","1.1443424224853516","1.171512246131897","1.171512246131897","1.171512246131897","1.0805814266204834","1.0805814266204834","1.0805814266204834","1.0557407140731812","1.0557407140731812","1.0557407140731812","1.0610853433609009","1.0610853433609009","1.0610853433609009","1.0139576196670532","1.0139576196670532","1.0139576196670532"
"206","0.7216870784759521","0.7216870784759521","0.7216870784759521","0.6589434146881104","0.6589434146881104","0.6589434146881104","1.1481057405471802","1.1481057405471802","1.1481057405471802","1.146665096282959","1.146665096282959","1.146665096282959","0.5393528938293457","0.5393528938293457","0.5393528938293457","0.7426949143409729","0.7426949143409729","0.7426949143409729","1.1499377489089966","1.1499377489089966","1.1499377489089966","1.1739636659622192","1.1739636659622192","1.1739636659622192","1.0898840427398682","1.0898840427398682","1.0898840427398682","1.064620018005371","1.064620018005371","1.064620018005371","1.0391747951507568","1.0391747951507568","1.0391747951507568","1.041479229927063","1.041479229927063","1.041479229927063"
"208","0.7989218235015869","0.7989218235015869","0.7989218235015869","0.6627299189567566","0.6627299189567566","0.6627299189567566","1.1478855609893799","1.1478855609893799","1.1478855609893799","1.1496773958206177","1.1496773958206177","1.1496773958206177","0.5439355969429016","0.5439355969429016","0.5439355969429016","0.7504234313964844","0.7504234313964844","0.7504234313964844","1.1437907218933105","1.1437907218933105","1.1437907218933105","1.2283413410186768","1.2283413410186768","1.2283413410186768","1.0795985460281372","1.0795985460281372","1.0795985460281372","1.0589208602905273","1.0589208602905273","1.0589208602905273","1.0727776288986206","1.0727776288986206","1.0727776288986206","1.0468401908874512","1.0468401908874512","1.0468401908874512"
"210","0.7698522806167603","0.7698522806167603","0.7698522806167603","0.6674366593360901","0.6674366593360901","0.6674366593360901","1.1477479934692383","1.1477479934692383","1.1477479934692383","1.1495208740234375","1.1495208740234375","1.1495208740234375","0.58192378282547","0.58192378282547","0.58192378282547","0.7637065052986145","0.7637065052986145","0.7637065052986145","1.149852991104126","1.149852991104126","1.149852991104126","1.1862455606460571","1.1862455606460571","1.1862455606460571","1.0948500633239746","1.0948500633239746","1.0948500633239746","1.0526840686798096","1.0526840686798096","1.0526840686798096","1.0526982545852661","1.0526982545852661","1.0526982545852661","1.0750532150268555","1.0750532150268555","1.0750532150268555"
"212","0.7818682193756104","0.7818682193756104","0.7818682193756104","0.6729366779327393","0.6729366779327393","0.6729366779327393","1.148034691810608","1.148034691810608","1.148034691810608","1.147660255432129","1.147660255432129","1.147660255432129","0.6168120503425598","0.6168120503425598","0.6168120503425598","0.7611498832702637","0.7611498832702637","0.7611498832702637","1.145959734916687","1.145959734916687","1.145959734916687","1.1759568452835083","1.1759568452835083","1.1759568452835083","1.082045078277588","1.082045078277588","1.082045078277588","1.0892971754074097","1.0892971754074097","1.0892971754074097","1.0537482500076294","1.0537482500076294","1.0537482500076294","1.0407283306121826","1.0407283306121826","1.0407283306121826"
"214","0.7596759796142578","0.7596759796142578","0.7596759796142578","0.6834559440612793","0.6834559440612793","0.6834559440612793","1.1480450630187988","1.1480450630187988","1.1480450630187988","1.148535132408142","1.148535132408142","1.148535132408142","0.5516365170478821","0.5516365170478821","0.5516365170478821","0.7662404775619507","0.7662404775619507","0.7662404775619507","1.1495741605758667","1.1495741605758667","1.1495741605758667","1.1686718463897705","1.1686718463897705","1.1686718463897705","1.0944514274597168","1.0944514274597168","1.0944514274597168","1.0781091451644897","1.0781091451644897","1.0781091451644897","1.0592615604400635","1.0592615604400635","1.0592615604400635","1.0487953424453735","1.0487953424453735","1.0487953424453735"
"216","0.7988770008087158","0.7988770008087158","0.7988770008087158","0.68971848487854","0.68971848487854","0.68971848487854","1.1483064889907837","1.1483064889907837","1.1483064889907837","1.1477301120758057","1.1477301120758057","1.1477301120758057","0.573337197303772","0.573337197303772","0.573337197303772","0.7736895084381104","0.7736895084381104","0.7736895084381104","1.1498996019363403","1.1498996019363403","1.1498996019363403","1.2028822898864746","1.2028822898864746","1.2028822898864746","1.088529109954834","1.088529109954834","1.088529109954834","1.0672805309295654","1.0672805309295654","1.0672805309295654","1.0667872428894043","1.0667872428894043","1.0667872428894043","1.018287181854248","1.018287181854248","1.018287181854248"
"218","0.7971545457839966","0.7971545457839966","0.7971545457839966","0.6888552308082581","0.6888552308082581","0.6888552308082581","1.1478297710418701","1.1478297710418701","1.1478297710418701","1.1484146118164062","1.1484146118164062","1.1484146118164062","0.5990122556686401","0.5990122556686401","0.5990122556686401","0.7877832651138306","0.7877832651138306","0.7877832651138306","1.1432526111602783","1.1432526111602783","1.1432526111602783","1.1786396503448486","1.1786396503448486","1.1786396503448486","1.0907206535339355","1.0907206535339355","1.0907206535339355","1.0766866207122803","1.0766866207122803","1.0766866207122803","1.068507432937622","1.068507432937622","1.068507432937622","1.0594589710235596","1.0594589710235596","1.0594589710235596"
"220","0.7919073700904846","0.7919073700904846","0.7919073700904846","0.7016764283180237","0.7016764283180237","0.7016764283180237","1.1477513313293457","1.1477513313293457","1.1477513313293457","1.1486437320709229","1.1486437320709229","1.1486437320709229","0.5936936140060425","0.5936936140060425","0.5936936140060425","0.7680759429931641","0.7680759429931641","0.7680759429931641","1.1471253633499146","1.1471253633499146","1.1471253633499146","1.1666830778121948","1.1666830778121948","1.1666830778121948","1.0873240232467651","1.0873240232467651","1.0873240232467651","1.0848950147628784","1.0848950147628784","1.0848950147628784","1.0669381618499756","1.0669381618499756","1.0669381618499756","1.0750913619995117","1.0750913619995117","1.0750913619995117"
"222","0.8166030645370483","0.8166030645370483","0.8166030645370483","0.6995416283607483","0.6995416283607483","0.6995416283607483","1.147600769996643","1.147600769996643","1.147600769996643","1.1483466625213623","1.1483466625213623","1.1483466625213623","0.5657840371131897","0.5657840371131897","0.5657840371131897","0.7932103276252747","0.7932103276252747","0.7932103276252747","1.150854229927063","1.150854229927063","1.150854229927063","1.1741819381713867","1.1741819381713867","1.1741819381713867","1.1028656959533691","1.1028656959533691","1.1028656959533691","1.0398437976837158","1.0398437976837158","1.0398437976837158","1.0690741539001465","1.0690741539001465","1.0690741539001465","1.0420864820480347","1.0420864820480347","1.0420864820480347"
