"Step","VOWELS_VMD_b10_DUAL_bs16 - divergence_negative_z","VOWELS_VMD_b10_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_VMD_b10_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_EMD_b10_DUAL_bs16 - divergence_negative_z","VOWELS_EMD_b10_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_EMD_b10_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_EMD_b0_DUAL_bs16 - divergence_negative_z","VOWELS_EMD_b0_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_EMD_b0_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_VMD_b0_DUAL_bs16 - divergence_negative_z","VOWELS_VMD_b0_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_VMD_b0_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - divergence_negative_z","VOWELS_FILTER_b10_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_EWT_b10_DUAL_bs16 - divergence_negative_z","VOWELS_EWT_b10_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_EWT_b10_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_EWT_b0_DUAL_bs16 - divergence_negative_z","VOWELS_EWT_b0_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_EWT_b0_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - divergence_negative_z","VOWELS_FILTER_b0_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_EWT_b1_DUAL_bs16 - divergence_negative_z","VOWELS_EWT_b1_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_EWT_b1_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_EMD_b1_DUAL_bs16 - divergence_negative_z","VOWELS_EMD_b1_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_EMD_b1_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_VMD_b1_DUAL_bs16 - divergence_negative_z","VOWELS_VMD_b1_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_VMD_b1_DUAL_bs16 - divergence_negative_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - divergence_negative_z","VOWELS_FILTER_b1_DUAL_bs16 - divergence_negative_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - divergence_negative_z__MAX"
"148","0.8056906461715698","0.8056906461715698","0.8056906461715698","0.6011179685592651","0.6011179685592651","0.6011179685592651","0.9461755752563477","0.9461755752563477","0.9461755752563477","0.9209975004196167","0.9209975004196167","0.9209975004196167","0.7088629603385925","0.7088629603385925","0.7088629603385925","0.3014509081840515","0.3014509081840515","0.3014509081840515","0.9661597013473511","0.9661597013473511","0.9661597013473511","0.9530724883079529","0.9530724883079529","0.9530724883079529","0.8802913427352905","0.8802913427352905","0.8802913427352905","0.8567659258842468","0.8567659258842468","0.8567659258842468","0.8760372996330261","0.8760372996330261","0.8760372996330261","0.8694785833358765","0.8694785833358765","0.8694785833358765"
"150","0.7894854545593262","0.7894854545593262","0.7894854545593262","0.6911875009536743","0.6911875009536743","0.6911875009536743","0.9560786485671997","0.9560786485671997","0.9560786485671997","0.9618152379989624","0.9618152379989624","0.9618152379989624","0.6947051286697388","0.6947051286697388","0.6947051286697388","0.31735602021217346","0.31735602021217346","0.31735602021217346","0.9862589836120605","0.9862589836120605","0.9862589836120605","0.9706191420555115","0.9706191420555115","0.9706191420555115","0.9120683670043945","0.9120683670043945","0.9120683670043945","0.8557909727096558","0.8557909727096558","0.8557909727096558","0.868425726890564","0.868425726890564","0.868425726890564","0.8466612100601196","0.8466612100601196","0.8466612100601196"
"152","0.849234938621521","0.849234938621521","0.849234938621521","0.7081827521324158","0.7081827521324158","0.7081827521324158","0.8980389833450317","0.8980389833450317","0.8980389833450317","0.9373451471328735","0.9373451471328735","0.9373451471328735","0.7233614921569824","0.7233614921569824","0.7233614921569824","0.42214322090148926","0.42214322090148926","0.42214322090148926","0.9005378484725952","0.9005378484725952","0.9005378484725952","0.902963399887085","0.902963399887085","0.902963399887085","0.820715606212616","0.820715606212616","0.820715606212616","0.8247852325439453","0.8247852325439453","0.8247852325439453","0.7859575748443604","0.7859575748443604","0.7859575748443604","0.8267714977264404","0.8267714977264404","0.8267714977264404"
"154","0.8085699081420898","0.8085699081420898","0.8085699081420898","0.7437151670455933","0.7437151670455933","0.7437151670455933","0.9209906458854675","0.9209906458854675","0.9209906458854675","0.9048503637313843","0.9048503637313843","0.9048503637313843","0.709902286529541","0.709902286529541","0.709902286529541","0.5101019144058228","0.5101019144058228","0.5101019144058228","0.9442558288574219","0.9442558288574219","0.9442558288574219","0.9083654284477234","0.9083654284477234","0.9083654284477234","0.8482509851455688","0.8482509851455688","0.8482509851455688","0.8365710973739624","0.8365710973739624","0.8365710973739624","0.915064811706543","0.915064811706543","0.915064811706543","0.8041755557060242","0.8041755557060242","0.8041755557060242"
"156","0.7608579397201538","0.7608579397201538","0.7608579397201538","0.6638456583023071","0.6638456583023071","0.6638456583023071","0.9563018679618835","0.9563018679618835","0.9563018679618835","0.9591455459594727","0.9591455459594727","0.9591455459594727","0.7289975881576538","0.7289975881576538","0.7289975881576538","0.5959253311157227","0.5959253311157227","0.5959253311157227","0.9557526111602783","0.9557526111602783","0.9557526111602783","0.9165489077568054","0.9165489077568054","0.9165489077568054","0.8280854225158691","0.8280854225158691","0.8280854225158691","0.825951099395752","0.825951099395752","0.825951099395752","0.8521707057952881","0.8521707057952881","0.8521707057952881","0.866599440574646","0.866599440574646","0.866599440574646"
"158","0.8323731422424316","0.8323731422424316","0.8323731422424316","0.7131167650222778","0.7131167650222778","0.7131167650222778","0.8495407104492188","0.8495407104492188","0.8495407104492188","0.9122738242149353","0.9122738242149353","0.9122738242149353","0.6929974555969238","0.6929974555969238","0.6929974555969238","0.6245590448379517","0.6245590448379517","0.6245590448379517","0.8931884765625","0.8931884765625","0.8931884765625","0.9007827639579773","0.9007827639579773","0.9007827639579773","0.8397342562675476","0.8397342562675476","0.8397342562675476","0.8772174715995789","0.8772174715995789","0.8772174715995789","0.8533161878585815","0.8533161878585815","0.8533161878585815","0.7945655584335327","0.7945655584335327","0.7945655584335327"
"160","0.8257485628128052","0.8257485628128052","0.8257485628128052","0.6976878643035889","0.6976878643035889","0.6976878643035889","0.9522503614425659","0.9522503614425659","0.9522503614425659","0.9565166234970093","0.9565166234970093","0.9565166234970093","0.7208415269851685","0.7208415269851685","0.7208415269851685","0.582560122013092","0.582560122013092","0.582560122013092","0.9500309824943542","0.9500309824943542","0.9500309824943542","0.9193935394287109","0.9193935394287109","0.9193935394287109","0.8565590381622314","0.8565590381622314","0.8565590381622314","0.8678382635116577","0.8678382635116577","0.8678382635116577","0.572916567325592","0.572916567325592","0.572916567325592","0.8439716100692749","0.8439716100692749","0.8439716100692749"
"162","0.6619714498519897","0.6619714498519897","0.6619714498519897","0.6999249458312988","0.6999249458312988","0.6999249458312988","0.9135627746582031","0.9135627746582031","0.9135627746582031","0.9608472585678101","0.9608472585678101","0.9608472585678101","0.6700603365898132","0.6700603365898132","0.6700603365898132","0.673582911491394","0.673582911491394","0.673582911491394","0.900222659111023","0.900222659111023","0.900222659111023","0.9169497489929199","0.9169497489929199","0.9169497489929199","0.8901423215866089","0.8901423215866089","0.8901423215866089","0.8500983119010925","0.8500983119010925","0.8500983119010925","0.7646614909172058","0.7646614909172058","0.7646614909172058","0.7950387001037598","0.7950387001037598","0.7950387001037598"
"164","0.7821771502494812","0.7821771502494812","0.7821771502494812","0.7299599647521973","0.7299599647521973","0.7299599647521973","0.8948689699172974","0.8948689699172974","0.8948689699172974","0.9582435488700867","0.9582435488700867","0.9582435488700867","0.7254198789596558","0.7254198789596558","0.7254198789596558","0.6218833923339844","0.6218833923339844","0.6218833923339844","0.8871642351150513","0.8871642351150513","0.8871642351150513","0.8932940363883972","0.8932940363883972","0.8932940363883972","0.8678488731384277","0.8678488731384277","0.8678488731384277","0.8368144035339355","0.8368144035339355","0.8368144035339355","0.8411446809768677","0.8411446809768677","0.8411446809768677","0.7833434343338013","0.7833434343338013","0.7833434343338013"
"166","0.8014286756515503","0.8014286756515503","0.8014286756515503","0.6826867461204529","0.6826867461204529","0.6826867461204529","0.925251841545105","0.925251841545105","0.925251841545105","0.9489390254020691","0.9489390254020691","0.9489390254020691","0.6901696920394897","0.6901696920394897","0.6901696920394897","0.6572379469871521","0.6572379469871521","0.6572379469871521","0.9622772932052612","0.9622772932052612","0.9622772932052612","0.9617123603820801","0.9617123603820801","0.9617123603820801","0.9030838012695312","0.9030838012695312","0.9030838012695312","0.883757472038269","0.883757472038269","0.883757472038269","0.8589709997177124","0.8589709997177124","0.8589709997177124","0.8187915086746216","0.8187915086746216","0.8187915086746216"
"168","0.8234278559684753","0.8234278559684753","0.8234278559684753","0.73163241147995","0.73163241147995","0.73163241147995","0.9261418581008911","0.9261418581008911","0.9261418581008911","0.9527664184570312","0.9527664184570312","0.9527664184570312","0.7128790616989136","0.7128790616989136","0.7128790616989136","0.659784197807312","0.659784197807312","0.659784197807312","0.9405999183654785","0.9405999183654785","0.9405999183654785","0.9884363412857056","0.9884363412857056","0.9884363412857056","0.8781756162643433","0.8781756162643433","0.8781756162643433","0.8739643096923828","0.8739643096923828","0.8739643096923828","0.8291327357292175","0.8291327357292175","0.8291327357292175","0.9462389349937439","0.9462389349937439","0.9462389349937439"
"170","0.7706615924835205","0.7706615924835205","0.7706615924835205","0.6282874345779419","0.6282874345779419","0.6282874345779419","0.9039074778556824","0.9039074778556824","0.9039074778556824","0.954882800579071","0.954882800579071","0.954882800579071","0.5993546843528748","0.5993546843528748","0.5993546843528748","0.733752965927124","0.733752965927124","0.733752965927124","0.9732745885848999","0.9732745885848999","0.9732745885848999","0.986890435218811","0.986890435218811","0.986890435218811","0.8638218641281128","0.8638218641281128","0.8638218641281128","0.8426158428192139","0.8426158428192139","0.8426158428192139","0.8323456645011902","0.8323456645011902","0.8323456645011902","0.8378052711486816","0.8378052711486816","0.8378052711486816"
"172","0.7416809797286987","0.7416809797286987","0.7416809797286987","0.4462885856628418","0.4462885856628418","0.4462885856628418","0.9191293716430664","0.9191293716430664","0.9191293716430664","0.9344650506973267","0.9344650506973267","0.9344650506973267","0.7220810651779175","0.7220810651779175","0.7220810651779175","0.709183394908905","0.709183394908905","0.709183394908905","0.9084038138389587","0.9084038138389587","0.9084038138389587","0.9462229609489441","0.9462229609489441","0.9462229609489441","0.8783416748046875","0.8783416748046875","0.8783416748046875","0.8579612970352173","0.8579612970352173","0.8579612970352173","0.8696759939193726","0.8696759939193726","0.8696759939193726","0.8762754797935486","0.8762754797935486","0.8762754797935486"
"174","0.8017690181732178","0.8017690181732178","0.8017690181732178","0.48928236961364746","0.48928236961364746","0.48928236961364746","0.870795726776123","0.870795726776123","0.870795726776123","0.9416190981864929","0.9416190981864929","0.9416190981864929","0.8267471194267273","0.8267471194267273","0.8267471194267273","0.804090678691864","0.804090678691864","0.804090678691864","0.964915931224823","0.964915931224823","0.964915931224823","0.9406630992889404","0.9406630992889404","0.9406630992889404","0.7928726077079773","0.7928726077079773","0.7928726077079773","0.8667311668395996","0.8667311668395996","0.8667311668395996","0.6791404485702515","0.6791404485702515","0.6791404485702515","0.8586430549621582","0.8586430549621582","0.8586430549621582"
"176","0.7832898497581482","0.7832898497581482","0.7832898497581482","0.49231475591659546","0.49231475591659546","0.49231475591659546","0.9429261088371277","0.9429261088371277","0.9429261088371277","0.978266716003418","0.978266716003418","0.978266716003418","0.7651242017745972","0.7651242017745972","0.7651242017745972","0.6942205429077148","0.6942205429077148","0.6942205429077148","0.96351158618927","0.96351158618927","0.96351158618927","0.9461774230003357","0.9461774230003357","0.9461774230003357","0.8488194346427917","0.8488194346427917","0.8488194346427917","0.8602182269096375","0.8602182269096375","0.8602182269096375","0.9325059652328491","0.9325059652328491","0.9325059652328491","0.8781956434249878","0.8781956434249878","0.8781956434249878"
"178","0.8035528063774109","0.8035528063774109","0.8035528063774109","0.58617103099823","0.58617103099823","0.58617103099823","0.9343372583389282","0.9343372583389282","0.9343372583389282","0.9055797457695007","0.9055797457695007","0.9055797457695007","0.7541179060935974","0.7541179060935974","0.7541179060935974","0.7159785032272339","0.7159785032272339","0.7159785032272339","0.9782001376152039","0.9782001376152039","0.9782001376152039","0.9710831046104431","0.9710831046104431","0.9710831046104431","0.8828334212303162","0.8828334212303162","0.8828334212303162","0.904072642326355","0.904072642326355","0.904072642326355","0.9037060737609863","0.9037060737609863","0.9037060737609863","0.9182319045066833","0.9182319045066833","0.9182319045066833"
"180","0.8247847557067871","0.8247847557067871","0.8247847557067871","0.5707664489746094","0.5707664489746094","0.5707664489746094","0.884076714515686","0.884076714515686","0.884076714515686","0.9594117999076843","0.9594117999076843","0.9594117999076843","0.7373099327087402","0.7373099327087402","0.7373099327087402","0.7440996170043945","0.7440996170043945","0.7440996170043945","0.9152921438217163","0.9152921438217163","0.9152921438217163","0.9428150653839111","0.9428150653839111","0.9428150653839111","0.9263207316398621","0.9263207316398621","0.9263207316398621","0.8728827834129333","0.8728827834129333","0.8728827834129333","0.5901075601577759","0.5901075601577759","0.5901075601577759","0.8647782802581787","0.8647782802581787","0.8647782802581787"
"182","0.8071475028991699","0.8071475028991699","0.8071475028991699","0.6245793700218201","0.6245793700218201","0.6245793700218201","0.9343650341033936","0.9343650341033936","0.9343650341033936","0.9871540069580078","0.9871540069580078","0.9871540069580078","0.7602109909057617","0.7602109909057617","0.7602109909057617","0.7099076509475708","0.7099076509475708","0.7099076509475708","0.9690631628036499","0.9690631628036499","0.9690631628036499","0.9567708373069763","0.9567708373069763","0.9567708373069763","0.8668121099472046","0.8668121099472046","0.8668121099472046","0.8275427222251892","0.8275427222251892","0.8275427222251892","0.8770763874053955","0.8770763874053955","0.8770763874053955","0.8972923159599304","0.8972923159599304","0.8972923159599304"
"184","0.8422716856002808","0.8422716856002808","0.8422716856002808","0.5948063135147095","0.5948063135147095","0.5948063135147095","0.9354423880577087","0.9354423880577087","0.9354423880577087","0.9060109853744507","0.9060109853744507","0.9060109853744507","0.710494875907898","0.710494875907898","0.710494875907898","0.7594785690307617","0.7594785690307617","0.7594785690307617","0.8998145461082458","0.8998145461082458","0.8998145461082458","0.9299668073654175","0.9299668073654175","0.9299668073654175","0.8736052513122559","0.8736052513122559","0.8736052513122559","0.803591251373291","0.803591251373291","0.803591251373291","0.9173879027366638","0.9173879027366638","0.9173879027366638","0.8077346682548523","0.8077346682548523","0.8077346682548523"
"186","0.7932125926017761","0.7932125926017761","0.7932125926017761","0.6509183645248413","0.6509183645248413","0.6509183645248413","0.9047759771347046","0.9047759771347046","0.9047759771347046","0.9471542239189148","0.9471542239189148","0.9471542239189148","0.8038468360900879","0.8038468360900879","0.8038468360900879","0.7849633097648621","0.7849633097648621","0.7849633097648621","0.9624649882316589","0.9624649882316589","0.9624649882316589","0.957009494304657","0.957009494304657","0.957009494304657","0.9178100824356079","0.9178100824356079","0.9178100824356079","0.8491727113723755","0.8491727113723755","0.8491727113723755","0.8517014980316162","0.8517014980316162","0.8517014980316162","0.8943753242492676","0.8943753242492676","0.8943753242492676"
"188","0.7983043193817139","0.7983043193817139","0.7983043193817139","0.6198581457138062","0.6198581457138062","0.6198581457138062","0.9456689357757568","0.9456689357757568","0.9456689357757568","0.9716839790344238","0.9716839790344238","0.9716839790344238","0.8115792274475098","0.8115792274475098","0.8115792274475098","0.7204495668411255","0.7204495668411255","0.7204495668411255","0.954529881477356","0.954529881477356","0.954529881477356","0.923923671245575","0.923923671245575","0.923923671245575","0.9259678721427917","0.9259678721427917","0.9259678721427917","0.8625540137290955","0.8625540137290955","0.8625540137290955","0.8192963600158691","0.8192963600158691","0.8192963600158691","0.886497437953949","0.886497437953949","0.886497437953949"
"190","0.7715073823928833","0.7715073823928833","0.7715073823928833","0.6728734374046326","0.6728734374046326","0.6728734374046326","0.9614589214324951","0.9614589214324951","0.9614589214324951","0.9477540254592896","0.9477540254592896","0.9477540254592896","0.7515925765037537","0.7515925765037537","0.7515925765037537","0.7179098129272461","0.7179098129272461","0.7179098129272461","0.9637689590454102","0.9637689590454102","0.9637689590454102","0.9542179107666016","0.9542179107666016","0.9542179107666016","0.808025062084198","0.808025062084198","0.808025062084198","0.8480040431022644","0.8480040431022644","0.8480040431022644","0.8259028792381287","0.8259028792381287","0.8259028792381287","0.8325095176696777","0.8325095176696777","0.8325095176696777"
"192","0.7283768057823181","0.7283768057823181","0.7283768057823181","0.6277581453323364","0.6277581453323364","0.6277581453323364","0.9344512820243835","0.9344512820243835","0.9344512820243835","0.9407418966293335","0.9407418966293335","0.9407418966293335","0.7612618207931519","0.7612618207931519","0.7612618207931519","0.7184832096099854","0.7184832096099854","0.7184832096099854","0.9367207884788513","0.9367207884788513","0.9367207884788513","0.9260958433151245","0.9260958433151245","0.9260958433151245","0.925674319267273","0.925674319267273","0.925674319267273","0.8506307601928711","0.8506307601928711","0.8506307601928711","0.8696081638336182","0.8696081638336182","0.8696081638336182","0.8268194198608398","0.8268194198608398","0.8268194198608398"
"194","0.8131186366081238","0.8131186366081238","0.8131186366081238","0.6980880498886108","0.6980880498886108","0.6980880498886108","0.949927806854248","0.949927806854248","0.949927806854248","0.9830290675163269","0.9830290675163269","0.9830290675163269","0.7616333365440369","0.7616333365440369","0.7616333365440369","0.7515705823898315","0.7515705823898315","0.7515705823898315","0.9311727285385132","0.9311727285385132","0.9311727285385132","0.9666492342948914","0.9666492342948914","0.9666492342948914","0.8515164256095886","0.8515164256095886","0.8515164256095886","0.8562244176864624","0.8562244176864624","0.8562244176864624","0.7672736644744873","0.7672736644744873","0.7672736644744873","0.931272029876709","0.931272029876709","0.931272029876709"
"196","0.7345205545425415","0.7345205545425415","0.7345205545425415","0.6172164678573608","0.6172164678573608","0.6172164678573608","0.867902934551239","0.867902934551239","0.867902934551239","0.9414619207382202","0.9414619207382202","0.9414619207382202","0.7941455841064453","0.7941455841064453","0.7941455841064453","0.6119844913482666","0.6119844913482666","0.6119844913482666","0.8070212602615356","0.8070212602615356","0.8070212602615356","0.8004714846611023","0.8004714846611023","0.8004714846611023","0.8252053260803223","0.8252053260803223","0.8252053260803223","0.6980070471763611","0.6980070471763611","0.6980070471763611","0.9207366704940796","0.9207366704940796","0.9207366704940796","0.7489217519760132","0.7489217519760132","0.7489217519760132"
"198","0.7759527564048767","0.7759527564048767","0.7759527564048767","0.5098846554756165","0.5098846554756165","0.5098846554756165","0.9364833235740662","0.9364833235740662","0.9364833235740662","0.987307071685791","0.987307071685791","0.987307071685791","0.7222491502761841","0.7222491502761841","0.7222491502761841","0.7995817065238953","0.7995817065238953","0.7995817065238953","0.974498450756073","0.974498450756073","0.974498450756073","0.9959537982940674","0.9959537982940674","0.9959537982940674","0.8766549825668335","0.8766549825668335","0.8766549825668335","0.8813647031784058","0.8813647031784058","0.8813647031784058","0.8470430374145508","0.8470430374145508","0.8470430374145508","0.8812750577926636","0.8812750577926636","0.8812750577926636"
"200","0.7995833158493042","0.7995833158493042","0.7995833158493042","0.7644774317741394","0.7644774317741394","0.7644774317741394","0.9678729772567749","0.9678729772567749","0.9678729772567749","0.9833234548568726","0.9833234548568726","0.9833234548568726","0.6873055696487427","0.6873055696487427","0.6873055696487427","0.728042721748352","0.728042721748352","0.728042721748352","0.9827911853790283","0.9827911853790283","0.9827911853790283","0.9745221138000488","0.9745221138000488","0.9745221138000488","0.859111487865448","0.859111487865448","0.859111487865448","0.8421272039413452","0.8421272039413452","0.8421272039413452","0.7994658946990967","0.7994658946990967","0.7994658946990967","0.8123083114624023","0.8123083114624023","0.8123083114624023"
"202","0.8129919767379761","0.8129919767379761","0.8129919767379761","0.715215802192688","0.715215802192688","0.715215802192688","0.9656180739402771","0.9656180739402771","0.9656180739402771","0.973767876625061","0.973767876625061","0.973767876625061","0.8509806990623474","0.8509806990623474","0.8509806990623474","0.785603940486908","0.785603940486908","0.785603940486908","0.9185790419578552","0.9185790419578552","0.9185790419578552","0.9717655181884766","0.9717655181884766","0.9717655181884766","0.8308866024017334","0.8308866024017334","0.8308866024017334","0.8786054849624634","0.8786054849624634","0.8786054849624634","0.8713393211364746","0.8713393211364746","0.8713393211364746","0.8452844619750977","0.8452844619750977","0.8452844619750977"
"204","0.7518101930618286","0.7518101930618286","0.7518101930618286","0.574111819267273","0.574111819267273","0.574111819267273","0.9426504969596863","0.9426504969596863","0.9426504969596863","0.9785474538803101","0.9785474538803101","0.9785474538803101","0.6899063587188721","0.6899063587188721","0.6899063587188721","0.7367548942565918","0.7367548942565918","0.7367548942565918","0.9671306610107422","0.9671306610107422","0.9671306610107422","0.9387621879577637","0.9387621879577637","0.9387621879577637","0.8956578969955444","0.8956578969955444","0.8956578969955444","0.7808313369750977","0.7808313369750977","0.7808313369750977","0.7897924780845642","0.7897924780845642","0.7897924780845642","0.7468657493591309","0.7468657493591309","0.7468657493591309"
"206","0.4132916331291199","0.4132916331291199","0.4132916331291199","0.6502105593681335","0.6502105593681335","0.6502105593681335","0.8744825720787048","0.8744825720787048","0.8744825720787048","0.9562634229660034","0.9562634229660034","0.9562634229660034","0.8369247317314148","0.8369247317314148","0.8369247317314148","0.8005670309066772","0.8005670309066772","0.8005670309066772","0.8914703726768494","0.8914703726768494","0.8914703726768494","0.963943362236023","0.963943362236023","0.963943362236023","0.842731237411499","0.842731237411499","0.842731237411499","0.8860191702842712","0.8860191702842712","0.8860191702842712","0.8054594397544861","0.8054594397544861","0.8054594397544861","0.8746275901794434","0.8746275901794434","0.8746275901794434"
"208","0.4942806661128998","0.4942806661128998","0.4942806661128998","0.7192981243133545","0.7192981243133545","0.7192981243133545","0.9372095465660095","0.9372095465660095","0.9372095465660095","0.941469669342041","0.941469669342041","0.941469669342041","0.7330077886581421","0.7330077886581421","0.7330077886581421","0.7971911430358887","0.7971911430358887","0.7971911430358887","0.9775786399841309","0.9775786399841309","0.9775786399841309","0.9599494934082031","0.9599494934082031","0.9599494934082031","0.894976019859314","0.894976019859314","0.894976019859314","0.9302818775177002","0.9302818775177002","0.9302818775177002","0.7478768825531006","0.7478768825531006","0.7478768825531006","0.8889484405517578","0.8889484405517578","0.8889484405517578"
"210","0.6629485487937927","0.6629485487937927","0.6629485487937927","0.7227444052696228","0.7227444052696228","0.7227444052696228","0.9084368944168091","0.9084368944168091","0.9084368944168091","0.9839510321617126","0.9839510321617126","0.9839510321617126","0.7196303606033325","0.7196303606033325","0.7196303606033325","0.7874516248703003","0.7874516248703003","0.7874516248703003","0.9473381042480469","0.9473381042480469","0.9473381042480469","0.9794861078262329","0.9794861078262329","0.9794861078262329","0.8656779527664185","0.8656779527664185","0.8656779527664185","0.8597433567047119","0.8597433567047119","0.8597433567047119","0.8046865463256836","0.8046865463256836","0.8046865463256836","0.8496999144554138","0.8496999144554138","0.8496999144554138"
"212","0.6323615312576294","0.6323615312576294","0.6323615312576294","0.5596686601638794","0.5596686601638794","0.5596686601638794","0.9557220339775085","0.9557220339775085","0.9557220339775085","0.897061288356781","0.897061288356781","0.897061288356781","0.7452186346054077","0.7452186346054077","0.7452186346054077","0.7959098219871521","0.7959098219871521","0.7959098219871521","0.9965958595275879","0.9965958595275879","0.9965958595275879","0.9365535974502563","0.9365535974502563","0.9365535974502563","0.8828425407409668","0.8828425407409668","0.8828425407409668","0.8996448516845703","0.8996448516845703","0.8996448516845703","0.9005412459373474","0.9005412459373474","0.9005412459373474","0.8478658199310303","0.8478658199310303","0.8478658199310303"
"214","0.661083996295929","0.661083996295929","0.661083996295929","0.6882826685905457","0.6882826685905457","0.6882826685905457","0.9635545611381531","0.9635545611381531","0.9635545611381531","0.9713748693466187","0.9713748693466187","0.9713748693466187","0.7593817710876465","0.7593817710876465","0.7593817710876465","0.8234061002731323","0.8234061002731323","0.8234061002731323","0.9876677989959717","0.9876677989959717","0.9876677989959717","0.950356125831604","0.950356125831604","0.950356125831604","0.9175450205802917","0.9175450205802917","0.9175450205802917","0.7943881750106812","0.7943881750106812","0.7943881750106812","0.8460497856140137","0.8460497856140137","0.8460497856140137","0.8355004787445068","0.8355004787445068","0.8355004787445068"
"216","0.7102473974227905","0.7102473974227905","0.7102473974227905","0.7734761238098145","0.7734761238098145","0.7734761238098145","0.931924045085907","0.931924045085907","0.931924045085907","0.917385458946228","0.917385458946228","0.917385458946228","0.6810721755027771","0.6810721755027771","0.6810721755027771","0.7520315647125244","0.7520315647125244","0.7520315647125244","0.9776263236999512","0.9776263236999512","0.9776263236999512","0.9869449138641357","0.9869449138641357","0.9869449138641357","0.8322733640670776","0.8322733640670776","0.8322733640670776","0.8808631300926208","0.8808631300926208","0.8808631300926208","0.8733271956443787","0.8733271956443787","0.8733271956443787","0.8709723353385925","0.8709723353385925","0.8709723353385925"
"218","0.6658306121826172","0.6658306121826172","0.6658306121826172","0.7270836234092712","0.7270836234092712","0.7270836234092712","0.8874770998954773","0.8874770998954773","0.8874770998954773","0.9572159647941589","0.9572159647941589","0.9572159647941589","0.6970994472503662","0.6970994472503662","0.6970994472503662","0.7983694076538086","0.7983694076538086","0.7983694076538086","0.9534541964530945","0.9534541964530945","0.9534541964530945","0.9358325004577637","0.9358325004577637","0.9358325004577637","0.8577909469604492","0.8577909469604492","0.8577909469604492","0.8670689463615417","0.8670689463615417","0.8670689463615417","0.8643231391906738","0.8643231391906738","0.8643231391906738","0.8954035043716431","0.8954035043716431","0.8954035043716431"
"220","0.6877169013023376","0.6877169013023376","0.6877169013023376","0.6042252779006958","0.6042252779006958","0.6042252779006958","0.9272720217704773","0.9272720217704773","0.9272720217704773","0.9617122411727905","0.9617122411727905","0.9617122411727905","0.8087859153747559","0.8087859153747559","0.8087859153747559","0.7822802066802979","0.7822802066802979","0.7822802066802979","0.9560632109642029","0.9560632109642029","0.9560632109642029","0.9295980334281921","0.9295980334281921","0.9295980334281921","0.8091637492179871","0.8091637492179871","0.8091637492179871","0.8280433416366577","0.8280433416366577","0.8280433416366577","0.842378556728363","0.842378556728363","0.842378556728363","0.8800653219223022","0.8800653219223022","0.8800653219223022"
"222","0.6896677017211914","0.6896677017211914","0.6896677017211914","0.7091832160949707","0.7091832160949707","0.7091832160949707","0.9051457643508911","0.9051457643508911","0.9051457643508911","0.9425339698791504","0.9425339698791504","0.9425339698791504","0.829984188079834","0.829984188079834","0.829984188079834","0.8001806139945984","0.8001806139945984","0.8001806139945984","0.9939378499984741","0.9939378499984741","0.9939378499984741","0.9619694948196411","0.9619694948196411","0.9619694948196411","0.8913135528564453","0.8913135528564453","0.8913135528564453","0.8751648664474487","0.8751648664474487","0.8751648664474487","0.7870378494262695","0.7870378494262695","0.7870378494262695","0.8988900184631348","0.8988900184631348","0.8988900184631348"
"224","0.7198958396911621","0.7198958396911621","0.7198958396911621","0.7857111692428589","0.7857111692428589","0.7857111692428589","0.9548836946487427","0.9548836946487427","0.9548836946487427","0.9789270162582397","0.9789270162582397","0.9789270162582397","0.7722153067588806","0.7722153067588806","0.7722153067588806","0.7846285700798035","0.7846285700798035","0.7846285700798035","0.9902042746543884","0.9902042746543884","0.9902042746543884","0.9704468250274658","0.9704468250274658","0.9704468250274658","0.905325174331665","0.905325174331665","0.905325174331665","0.8807411193847656","0.8807411193847656","0.8807411193847656","0.9030367136001587","0.9030367136001587","0.9030367136001587","0.8549247980117798","0.8549247980117798","0.8549247980117798"
