"Step","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_positive_z","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_positive_z","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_positive_z","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_positive_z","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_positive_z","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_positive_z","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_positive_z","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_positive_z","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_positive_z","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_positive_z","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_positive_z","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_positive_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_positive_z","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_positive_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_positive_z__MAX"
"148","1.7589576244354248","1.7589576244354248","1.7589576244354248","1.2937750816345215","1.2937750816345215","1.2937750816345215","1.5773861408233643","1.5773861408233643","1.5773861408233643","1.3434875011444092","1.3434875011444092","1.3434875011444092","1.5161577463150024","1.5161577463150024","1.5161577463150024","1.5951951742172241","1.5951951742172241","1.5951951742172241","1.4101414680480957","1.4101414680480957","1.4101414680480957","1.512671947479248","1.512671947479248","1.512671947479248","1.6042330265045166","1.6042330265045166","1.6042330265045166","1.5485681295394897","1.5485681295394897","1.5485681295394897","1.8076045513153076","1.8076045513153076","1.8076045513153076","1.702174186706543","1.702174186706543","1.702174186706543"
"150","1.597659945487976","1.597659945487976","1.597659945487976","1.5543646812438965","1.5543646812438965","1.5543646812438965","1.6231404542922974","1.6231404542922974","1.6231404542922974","1.4299981594085693","1.4299981594085693","1.4299981594085693","1.532924771308899","1.532924771308899","1.532924771308899","1.4648574590682983","1.4648574590682983","1.4648574590682983","1.489187479019165","1.489187479019165","1.489187479019165","1.4232254028320312","1.4232254028320312","1.4232254028320312","1.6688228845596313","1.6688228845596313","1.6688228845596313","1.5724893808364868","1.5724893808364868","1.5724893808364868","1.6497267484664917","1.6497267484664917","1.6497267484664917","1.50813889503479","1.50813889503479","1.50813889503479"
"152","1.8014124631881714","1.8014124631881714","1.8014124631881714","1.8015614748001099","1.8015614748001099","1.8015614748001099","1.4262155294418335","1.4262155294418335","1.4262155294418335","1.3745203018188477","1.3745203018188477","1.3745203018188477","1.6242610216140747","1.6242610216140747","1.6242610216140747","1.838045597076416","1.838045597076416","1.838045597076416","1.3035870790481567","1.3035870790481567","1.3035870790481567","1.392293095588684","1.392293095588684","1.392293095588684","1.5028200149536133","1.5028200149536133","1.5028200149536133","1.5799853801727295","1.5799853801727295","1.5799853801727295","1.4885485172271729","1.4885485172271729","1.4885485172271729","1.584531307220459","1.584531307220459","1.584531307220459"
"154","1.6912862062454224","1.6912862062454224","1.6912862062454224","1.6640360355377197","1.6640360355377197","1.6640360355377197","1.4745880365371704","1.4745880365371704","1.4745880365371704","1.2630306482315063","1.2630306482315063","1.2630306482315063","1.6192817687988281","1.6192817687988281","1.6192817687988281","1.3970414400100708","1.3970414400100708","1.3970414400100708","1.407547950744629","1.407547950744629","1.407547950744629","1.3864191770553589","1.3864191770553589","1.3864191770553589","1.5468745231628418","1.5468745231628418","1.5468745231628418","1.584247350692749","1.584247350692749","1.584247350692749","2.044894218444824","2.044894218444824","2.044894218444824","1.5364066362380981","1.5364066362380981","1.5364066362380981"
"156","1.5594733953475952","1.5594733953475952","1.5594733953475952","1.4138259887695312","1.4138259887695312","1.4138259887695312","1.6141753196716309","1.6141753196716309","1.6141753196716309","1.3635735511779785","1.3635735511779785","1.3635735511779785","1.5735359191894531","1.5735359191894531","1.5735359191894531","1.4543993473052979","1.4543993473052979","1.4543993473052979","1.464231252670288","1.464231252670288","1.464231252670288","1.4426981210708618","1.4426981210708618","1.4426981210708618","1.5007456541061401","1.5007456541061401","1.5007456541061401","1.5883867740631104","1.5883867740631104","1.5883867740631104","1.6471468210220337","1.6471468210220337","1.6471468210220337","1.7553277015686035","1.7553277015686035","1.7553277015686035"
"158","1.7873793840408325","1.7873793840408325","1.7873793840408325","1.6558640003204346","1.6558640003204346","1.6558640003204346","1.3136653900146484","1.3136653900146484","1.3136653900146484","1.3216726779937744","1.3216726779937744","1.3216726779937744","1.474220871925354","1.474220871925354","1.474220871925354","1.512812852859497","1.512812852859497","1.512812852859497","1.3503127098083496","1.3503127098083496","1.3503127098083496","1.3697036504745483","1.3697036504745483","1.3697036504745483","1.5888155698776245","1.5888155698776245","1.5888155698776245","1.7589401006698608","1.7589401006698608","1.7589401006698608","1.7022204399108887","1.7022204399108887","1.7022204399108887","1.472622275352478","1.472622275352478","1.472622275352478"
"160","1.7989890575408936","1.7989890575408936","1.7989890575408936","1.5353264808654785","1.5353264808654785","1.5353264808654785","1.6739732027053833","1.6739732027053833","1.6739732027053833","1.4153385162353516","1.4153385162353516","1.4153385162353516","1.5715962648391724","1.5715962648391724","1.5715962648391724","1.35238778591156","1.35238778591156","1.35238778591156","1.4523653984069824","1.4523653984069824","1.4523653984069824","1.4079022407531738","1.4079022407531738","1.4079022407531738","1.5403451919555664","1.5403451919555664","1.5403451919555664","1.693834900856018","1.693834900856018","1.693834900856018","1.0045247077941895","1.0045247077941895","1.0045247077941895","1.6616780757904053","1.6616780757904053","1.6616780757904053"
"162","1.2939876317977905","1.2939876317977905","1.2939876317977905","1.572687029838562","1.572687029838562","1.572687029838562","1.4727061986923218","1.4727061986923218","1.4727061986923218","1.426254391670227","1.426254391670227","1.426254391670227","1.3761777877807617","1.3761777877807617","1.3761777877807617","1.5747566223144531","1.5747566223144531","1.5747566223144531","1.3707010746002197","1.3707010746002197","1.3707010746002197","1.3904716968536377","1.3904716968536377","1.3904716968536377","1.7390034198760986","1.7390034198760986","1.7390034198760986","1.6191704273223877","1.6191704273223877","1.6191704273223877","1.493559718132019","1.493559718132019","1.493559718132019","1.532459020614624","1.532459020614624","1.532459020614624"
"164","1.6115504503250122","1.6115504503250122","1.6115504503250122","1.6876006126403809","1.6876006126403809","1.6876006126403809","1.4492402076721191","1.4492402076721191","1.4492402076721191","1.430672526359558","1.430672526359558","1.430672526359558","1.5494542121887207","1.5494542121887207","1.5494542121887207","1.3645201921463013","1.3645201921463013","1.3645201921463013","1.3055049180984497","1.3055049180984497","1.3055049180984497","1.363686442375183","1.363686442375183","1.363686442375183","1.7347204685211182","1.7347204685211182","1.7347204685211182","1.631368637084961","1.631368637084961","1.631368637084961","1.6990586519241333","1.6990586519241333","1.6990586519241333","1.499000906944275","1.499000906944275","1.499000906944275"
"166","1.6703336238861084","1.6703336238861084","1.6703336238861084","1.4596331119537354","1.4596331119537354","1.4596331119537354","1.50885808467865","1.50885808467865","1.50885808467865","1.4102752208709717","1.4102752208709717","1.4102752208709717","1.454270601272583","1.454270601272583","1.454270601272583","1.443382978439331","1.443382978439331","1.443382978439331","1.4884803295135498","1.4884803295135498","1.4884803295135498","1.5278581380844116","1.5278581380844116","1.5278581380844116","1.7353785037994385","1.7353785037994385","1.7353785037994385","1.640372633934021","1.640372633934021","1.640372633934021","1.7573139667510986","1.7573139667510986","1.7573139667510986","1.6247979402542114","1.6247979402542114","1.6247979402542114"
"168","1.7020034790039062","1.7020034790039062","1.7020034790039062","1.5756709575653076","1.5756709575653076","1.5756709575653076","1.4876950979232788","1.4876950979232788","1.4876950979232788","1.4013028144836426","1.4013028144836426","1.4013028144836426","1.5025925636291504","1.5025925636291504","1.5025925636291504","1.3797210454940796","1.3797210454940796","1.3797210454940796","1.3324114084243774","1.3324114084243774","1.3324114084243774","1.527787208557129","1.527787208557129","1.527787208557129","1.5476958751678467","1.5476958751678467","1.5476958751678467","1.5462005138397217","1.5462005138397217","1.5462005138397217","1.6645562648773193","1.6645562648773193","1.6645562648773193","1.89191734790802","1.89191734790802","1.89191734790802"
"170","1.6056827306747437","1.6056827306747437","1.6056827306747437","1.276746153831482","1.276746153831482","1.276746153831482","1.4256442785263062","1.4256442785263062","1.4256442785263062","1.4133648872375488","1.4133648872375488","1.4133648872375488","1.2118251323699951","1.2118251323699951","1.2118251323699951","1.5939154624938965","1.5939154624938965","1.5939154624938965","1.4793719053268433","1.4793719053268433","1.4793719053268433","1.4920614957809448","1.4920614957809448","1.4920614957809448","1.5393872261047363","1.5393872261047363","1.5393872261047363","1.5145344734191895","1.5145344734191895","1.5145344734191895","1.6012704372406006","1.6012704372406006","1.6012704372406006","1.544731855392456","1.544731855392456","1.544731855392456"
"172","1.4942326545715332","1.4942326545715332","1.4942326545715332","0.8740043640136719","0.8740043640136719","0.8740043640136719","1.4483026266098022","1.4483026266098022","1.4483026266098022","1.4281737804412842","1.4281737804412842","1.4281737804412842","1.5740020275115967","1.5740020275115967","1.5740020275115967","1.4908428192138672","1.4908428192138672","1.4908428192138672","1.3795559406280518","1.3795559406280518","1.3795559406280518","1.4937362670898438","1.4937362670898438","1.4937362670898438","1.732936143875122","1.732936143875122","1.732936143875122","1.653398036956787","1.653398036956787","1.653398036956787","1.7227433919906616","1.7227433919906616","1.7227433919906616","1.7230398654937744","1.7230398654937744","1.7230398654937744"
"174","1.6771578788757324","1.6771578788757324","1.6771578788757324","1.1177659034729004","1.1177659034729004","1.1177659034729004","1.3759572505950928","1.3759572505950928","1.3759572505950928","1.3598791360855103","1.3598791360855103","1.3598791360855103","1.999415397644043","1.999415397644043","1.999415397644043","1.6722567081451416","1.6722567081451416","1.6722567081451416","1.459780216217041","1.459780216217041","1.459780216217041","1.4524282217025757","1.4524282217025757","1.4524282217025757","1.4330956935882568","1.4330956935882568","1.4330956935882568","1.568985104560852","1.568985104560852","1.568985104560852","1.244701862335205","1.244701862335205","1.244701862335205","1.5597903728485107","1.5597903728485107","1.5597903728485107"
"176","1.7483750581741333","1.7483750581741333","1.7483750581741333","1.5443087816238403","1.5443087816238403","1.5443087816238403","1.5757392644882202","1.5757392644882202","1.5757392644882202","1.5043286085128784","1.5043286085128784","1.5043286085128784","1.6709495782852173","1.6709495782852173","1.6709495782852173","1.411463737487793","1.411463737487793","1.411463737487793","1.5432826280593872","1.5432826280593872","1.5432826280593872","1.4609302282333374","1.4609302282333374","1.4609302282333374","1.672349214553833","1.672349214553833","1.672349214553833","1.6345758438110352","1.6345758438110352","1.6345758438110352","2.4524502754211426","2.4524502754211426","2.4524502754211426","1.7946140766143799","1.7946140766143799","1.7946140766143799"
"178","1.6323699951171875","1.6323699951171875","1.6323699951171875","1.8610095977783203","1.8610095977783203","1.8610095977783203","1.4869489669799805","1.4869489669799805","1.4869489669799805","1.3060510158538818","1.3060510158538818","1.3060510158538818","1.6238665580749512","1.6238665580749512","1.6238665580749512","1.5444623231887817","1.5444623231887817","1.5444623231887817","1.4776990413665771","1.4776990413665771","1.4776990413665771","1.5370028018951416","1.5370028018951416","1.5370028018951416","1.6352354288101196","1.6352354288101196","1.6352354288101196","1.6725581884384155","1.6725581884384155","1.6725581884384155","1.998829960823059","1.998829960823059","1.998829960823059","1.8142461776733398","1.8142461776733398","1.8142461776733398"
"180","1.742525339126587","1.742525339126587","1.742525339126587","1.7357683181762695","1.7357683181762695","1.7357683181762695","1.3463672399520874","1.3463672399520874","1.3463672399520874","1.4354376792907715","1.4354376792907715","1.4354376792907715","1.6718491315841675","1.6718491315841675","1.6718491315841675","1.542905330657959","1.542905330657959","1.542905330657959","1.262223720550537","1.262223720550537","1.262223720550537","1.4115369319915771","1.4115369319915771","1.4115369319915771","1.6382280588150024","1.6382280588150024","1.6382280588150024","1.5844144821166992","1.5844144821166992","1.5844144821166992","1.033313512802124","1.033313512802124","1.033313512802124","1.5517902374267578","1.5517902374267578","1.5517902374267578"
"182","1.7284016609191895","1.7284016609191895","1.7284016609191895","1.8155300617218018","1.8155300617218018","1.8155300617218018","1.5408083200454712","1.5408083200454712","1.5408083200454712","1.5936022996902466","1.5936022996902466","1.5936022996902466","1.7378566265106201","1.7378566265106201","1.7378566265106201","1.4514844417572021","1.4514844417572021","1.4514844417572021","1.4533891677856445","1.4533891677856445","1.4533891677856445","1.4756064414978027","1.4756064414978027","1.4756064414978027","1.6281424760818481","1.6281424760818481","1.6281424760818481","1.4325551986694336","1.4325551986694336","1.4325551986694336","1.824912667274475","1.824912667274475","1.824912667274475","1.6851012706756592","1.6851012706756592","1.6851012706756592"
"184","1.8803811073303223","1.8803811073303223","1.8803811073303223","7.923224449157715","7.923224449157715","7.923224449157715","1.5321705341339111","1.5321705341339111","1.5321705341339111","1.2980313301086426","1.2980313301086426","1.2980313301086426","1.5876893997192383","1.5876893997192383","1.5876893997192383","1.646173357963562","1.646173357963562","1.646173357963562","1.3481017351150513","1.3481017351150513","1.3481017351150513","1.428154706954956","1.428154706954956","1.428154706954956","1.6569652557373047","1.6569652557373047","1.6569652557373047","1.4183034896850586","1.4183034896850586","1.4183034896850586","2.2874131202697754","2.2874131202697754","2.2874131202697754","1.5118176937103271","1.5118176937103271","1.5118176937103271"
"186","1.6652946472167969","1.6652946472167969","1.6652946472167969","1.6950732469558716","1.6950732469558716","1.6950732469558716","1.4559893608093262","1.4559893608093262","1.4559893608093262","1.3611598014831543","1.3611598014831543","1.3611598014831543","1.7399975061416626","1.7399975061416626","1.7399975061416626","1.6388944387435913","1.6388944387435913","1.6388944387435913","1.4063892364501953","1.4063892364501953","1.4063892364501953","1.480441689491272","1.480441689491272","1.480441689491272","1.759760856628418","1.759760856628418","1.759760856628418","1.4895631074905396","1.4895631074905396","1.4895631074905396","1.7891883850097656","1.7891883850097656","1.7891883850097656","1.6773505210876465","1.6773505210876465","1.6773505210876465"
"188","1.659899353981018","1.659899353981018","1.659899353981018","1.55753755569458","1.55753755569458","1.55753755569458","1.5140528678894043","1.5140528678894043","1.5140528678894043","1.4466009140014648","1.4466009140014648","1.4466009140014648","1.7807031869888306","1.7807031869888306","1.7807031869888306","1.4566059112548828","1.4566059112548828","1.4566059112548828","1.3709380626678467","1.3709380626678467","1.3709380626678467","1.3886265754699707","1.3886265754699707","1.3886265754699707","1.701732873916626","1.701732873916626","1.701732873916626","1.4718945026397705","1.4718945026397705","1.4718945026397705","1.5843901634216309","1.5843901634216309","1.5843901634216309","1.7445387840270996","1.7445387840270996","1.7445387840270996"
"190","1.597354531288147","1.597354531288147","1.597354531288147","1.7088040113449097","1.7088040113449097","1.7088040113449097","1.6348614692687988","1.6348614692687988","1.6348614692687988","1.378408670425415","1.378408670425415","1.378408670425415","1.6116023063659668","1.6116023063659668","1.6116023063659668","1.4381606578826904","1.4381606578826904","1.4381606578826904","1.4308784008026123","1.4308784008026123","1.4308784008026123","1.554015874862671","1.554015874862671","1.554015874862671","1.3933072090148926","1.3933072090148926","1.3933072090148926","1.4717531204223633","1.4717531204223633","1.4717531204223633","1.596612811088562","1.596612811088562","1.596612811088562","1.5108709335327148","1.5108709335327148","1.5108709335327148"
"192","1.4771904945373535","1.4771904945373535","1.4771904945373535","1.4138109683990479","1.4138109683990479","1.4138109683990479","1.5355186462402344","1.5355186462402344","1.5355186462402344","1.327439785003662","1.327439785003662","1.327439785003662","1.6798466444015503","1.6798466444015503","1.6798466444015503","1.4683586359024048","1.4683586359024048","1.4683586359024048","1.3935693502426147","1.3935693502426147","1.3935693502426147","1.4534356594085693","1.4534356594085693","1.4534356594085693","1.7913670539855957","1.7913670539855957","1.7913670539855957","1.5400803089141846","1.5400803089141846","1.5400803089141846","1.7794723510742188","1.7794723510742188","1.7794723510742188","1.5709364414215088","1.5709364414215088","1.5709364414215088"
"194","1.6976675987243652","1.6976675987243652","1.6976675987243652","1.5749542713165283","1.5749542713165283","1.5749542713165283","1.6123032569885254","1.6123032569885254","1.6123032569885254","1.484985589981079","1.484985589981079","1.484985589981079","1.6203720569610596","1.6203720569610596","1.6203720569610596","1.5232954025268555","1.5232954025268555","1.5232954025268555","1.325226068496704","1.325226068496704","1.325226068496704","1.4274743795394897","1.4274743795394897","1.4274743795394897","1.5375224351882935","1.5375224351882935","1.5375224351882935","1.479628324508667","1.479628324508667","1.479628324508667","1.458235740661621","1.458235740661621","1.458235740661621","1.6850508451461792","1.6850508451461792","1.6850508451461792"
"196","1.4895076751708984","1.4895076751708984","1.4895076751708984","1.3538920879364014","1.3538920879364014","1.3538920879364014","1.3789645433425903","1.3789645433425903","1.3789645433425903","1.437996506690979","1.437996506690979","1.437996506690979","1.8517863750457764","1.8517863750457764","1.8517863750457764","1.218120813369751","1.218120813369751","1.218120813369751","1.2776678800582886","1.2776678800582886","1.2776678800582886","1.2284739017486572","1.2284739017486572","1.2284739017486572","2.0168447494506836","2.0168447494506836","2.0168447494506836","1.3074369430541992","1.3074369430541992","1.3074369430541992","2.126795530319214","2.126795530319214","2.126795530319214","1.6078689098358154","1.6078689098358154","1.6078689098358154"
"198","1.6088865995407104","1.6088865995407104","1.6088865995407104","0.9953162670135498","0.9953162670135498","0.9953162670135498","1.5379804372787476","1.5379804372787476","1.5379804372787476","1.5542125701904297","1.5542125701904297","1.5542125701904297","1.6031930446624756","1.6031930446624756","1.6031930446624756","1.5745905637741089","1.5745905637741089","1.5745905637741089","1.4441684484481812","1.4441684484481812","1.4441684484481812","1.5873640775680542","1.5873640775680542","1.5873640775680542","1.515394926071167","1.515394926071167","1.515394926071167","1.519486665725708","1.519486665725708","1.519486665725708","1.7521214485168457","1.7521214485168457","1.7521214485168457","1.6021333932876587","1.6021333932876587","1.6021333932876587"
"200","1.7712442874908447","1.7712442874908447","1.7712442874908447","1.6621071100234985","1.6621071100234985","1.6621071100234985","1.6364970207214355","1.6364970207214355","1.6364970207214355","1.4606881141662598","1.4606881141662598","1.4606881141662598","1.444135069847107","1.444135069847107","1.444135069847107","1.4036624431610107","1.4036624431610107","1.4036624431610107","1.4199016094207764","1.4199016094207764","1.4199016094207764","1.5091102123260498","1.5091102123260498","1.5091102123260498","1.522608995437622","1.522608995437622","1.522608995437622","1.4259405136108398","1.4259405136108398","1.4259405136108398","1.5367257595062256","1.5367257595062256","1.5367257595062256","1.4544605016708374","1.4544605016708374","1.4544605016708374"
"202","1.7339842319488525","1.7339842319488525","1.7339842319488525","1.50930917263031","1.50930917263031","1.50930917263031","1.5679175853729248","1.5679175853729248","1.5679175853729248","1.4829940795898438","1.4829940795898438","1.4829940795898438","2.1594464778900146","2.1594464778900146","2.1594464778900146","1.589416742324829","1.589416742324829","1.589416742324829","1.4489474296569824","1.4489474296569824","1.4489474296569824","1.5889105796813965","1.5889105796813965","1.5889105796813965","1.562126636505127","1.562126636505127","1.562126636505127","1.660193920135498","1.660193920135498","1.660193920135498","1.8840031623840332","1.8840031623840332","1.8840031623840332","1.5607762336730957","1.5607762336730957","1.5607762336730957"
"204","1.5238585472106934","1.5238585472106934","1.5238585472106934","1.5487737655639648","1.5487737655639648","1.5487737655639648","1.551039695739746","1.551039695739746","1.551039695739746","1.479640245437622","1.479640245437622","1.479640245437622","1.4696640968322754","1.4696640968322754","1.4696640968322754","1.5259437561035156","1.5259437561035156","1.5259437561035156","1.439835786819458","1.439835786819458","1.439835786819458","1.4379167556762695","1.4379167556762695","1.4379167556762695","1.6834005117416382","1.6834005117416382","1.6834005117416382","1.2901389598846436","1.2901389598846436","1.2901389598846436","1.5798542499542236","1.5798542499542236","1.5798542499542236","1.2757776975631714","1.2757776975631714","1.2757776975631714"
"206","1.6644923686981201","1.6644923686981201","1.6644923686981201","1.6235681772232056","1.6235681772232056","1.6235681772232056","1.2952091693878174","1.2952091693878174","1.2952091693878174","1.394754409790039","1.394754409790039","1.394754409790039","1.9400763511657715","1.9400763511657715","1.9400763511657715","1.717172622680664","1.717172622680664","1.717172622680664","1.2796622514724731","1.2796622514724731","1.2796622514724731","1.456634283065796","1.456634283065796","1.456634283065796","1.5119168758392334","1.5119168758392334","1.5119168758392334","1.5953893661499023","1.5953893661499023","1.5953893661499023","1.6078627109527588","1.6078627109527588","1.6078627109527588","1.5653159618377686","1.5653159618377686","1.5653159618377686"
"208","1.6629197597503662","1.6629197597503662","1.6629197597503662","1.7606821060180664","1.7606821060180664","1.7606821060180664","1.4553213119506836","1.4553213119506836","1.4553213119506836","1.3289806842803955","1.3289806842803955","1.3289806842803955","1.5920829772949219","1.5920829772949219","1.5920829772949219","1.8536043167114258","1.8536043167114258","1.8536043167114258","1.4199975728988647","1.4199975728988647","1.4199975728988647","1.4275747537612915","1.4275747537612915","1.4275747537612915","1.6046618223190308","1.6046618223190308","1.6046618223190308","1.7019819021224976","1.7019819021224976","1.7019819021224976","1.4922157526016235","1.4922157526016235","1.4922157526016235","1.715895175933838","1.715895175933838","1.715895175933838"
"210","1.5855525732040405","1.5855525732040405","1.5855525732040405","1.6924952268600464","1.6924952268600464","1.6924952268600464","1.4357267618179321","1.4357267618179321","1.4357267618179321","1.5810608863830566","1.5810608863830566","1.5810608863830566","1.557155728340149","1.557155728340149","1.557155728340149","1.7273129224777222","1.7273129224777222","1.7273129224777222","1.4613356590270996","1.4613356590270996","1.4613356590270996","1.6200124025344849","1.6200124025344849","1.6200124025344849","1.6509156227111816","1.6509156227111816","1.6509156227111816","1.7033395767211914","1.7033395767211914","1.7033395767211914","1.556150197982788","1.556150197982788","1.556150197982788","1.6232273578643799","1.6232273578643799","1.6232273578643799"
"212","1.3293238878250122","1.3293238878250122","1.3293238878250122","1.0893908739089966","1.0893908739089966","1.0893908739089966","1.5855447053909302","1.5855447053909302","1.5855447053909302","1.2599365711212158","1.2599365711212158","1.2599365711212158","1.6198699474334717","1.6198699474334717","1.6198699474334717","1.7159950733184814","1.7159950733184814","1.7159950733184814","1.5743895769119263","1.5743895769119263","1.5743895769119263","1.462144374847412","1.462144374847412","1.462144374847412","1.5828639268875122","1.5828639268875122","1.5828639268875122","1.6146296262741089","1.6146296262741089","1.6146296262741089","1.9014313220977783","1.9014313220977783","1.9014313220977783","1.6176677942276","1.6176677942276","1.6176677942276"
"214","1.4719245433807373","1.4719245433807373","1.4719245433807373","1.378488540649414","1.378488540649414","1.378488540649414","1.573824167251587","1.573824167251587","1.573824167251587","1.4619808197021484","1.4619808197021484","1.4619808197021484","1.6338059902191162","1.6338059902191162","1.6338059902191162","1.8824623823165894","1.8824623823165894","1.8824623823165894","1.4481117725372314","1.4481117725372314","1.4481117725372314","1.4268434047698975","1.4268434047698975","1.4268434047698975","1.6972124576568604","1.6972124576568604","1.6972124576568604","1.390503168106079","1.390503168106079","1.390503168106079","1.670678734779358","1.670678734779358","1.670678734779358","1.512366533279419","1.512366533279419","1.512366533279419"
"216","1.6464736461639404","1.6464736461639404","1.6464736461639404","1.7213140726089478","1.7213140726089478","1.7213140726089478","1.444493055343628","1.444493055343628","1.444493055343628","1.316351294517517","1.316351294517517","1.316351294517517","1.4461076259613037","1.4461076259613037","1.4461076259613037","1.4674263000488281","1.4674263000488281","1.4674263000488281","1.50005042552948","1.50005042552948","1.50005042552948","1.500369906425476","1.500369906425476","1.500369906425476","1.5069472789764404","1.5069472789764404","1.5069472789764404","1.6001777648925781","1.6001777648925781","1.6001777648925781","1.7393509149551392","1.7393509149551392","1.7393509149551392","1.5756542682647705","1.5756542682647705","1.5756542682647705"
"218","1.3802704811096191","1.3802704811096191","1.3802704811096191","1.5692541599273682","1.5692541599273682","1.5692541599273682","1.32393479347229","1.32393479347229","1.32393479347229","1.4207556247711182","1.4207556247711182","1.4207556247711182","1.5331141948699951","1.5331141948699951","1.5331141948699951","1.7870368957519531","1.7870368957519531","1.7870368957519531","1.3540711402893066","1.3540711402893066","1.3540711402893066","1.4041972160339355","1.4041972160339355","1.4041972160339355","1.536693811416626","1.536693811416626","1.536693811416626","1.461158275604248","1.461158275604248","1.461158275604248","1.6842551231384277","1.6842551231384277","1.6842551231384277","1.7237505912780762","1.7237505912780762","1.7237505912780762"
"220","1.4366601705551147","1.4366601705551147","1.4366601705551147","1.1880137920379639","1.1880137920379639","1.1880137920379639","1.4623929262161255","1.4623929262161255","1.4623929262161255","1.433896541595459","1.433896541595459","1.433896541595459","1.8668394088745117","1.8668394088745117","1.8668394088745117","1.6147321462631226","1.6147321462631226","1.6147321462631226","1.3857624530792236","1.3857624530792236","1.3857624530792236","1.3808162212371826","1.3808162212371826","1.3808162212371826","1.393372893333435","1.393372893333435","1.393372893333435","1.5052632093429565","1.5052632093429565","1.5052632093429565","1.635738492012024","1.635738492012024","1.635738492012024","1.7240252494812012","1.7240252494812012","1.7240252494812012"
"222","1.4592299461364746","1.4592299461364746","1.4592299461364746","1.4433245658874512","1.4433245658874512","1.4433245658874512","1.395684003829956","1.395684003829956","1.395684003829956","1.3673462867736816","1.3673462867736816","1.3673462867736816","1.8480920791625977","1.8480920791625977","1.8480920791625977","1.6207929849624634","1.6207929849624634","1.6207929849624634","1.4600648880004883","1.4600648880004883","1.4600648880004883","1.4892690181732178","1.4892690181732178","1.4892690181732178","1.5378684997558594","1.5378684997558594","1.5378684997558594","1.505187749862671","1.505187749862671","1.505187749862671","1.449573278427124","1.449573278427124","1.449573278427124","1.6389427185058594","1.6389427185058594","1.6389427185058594"
"224","1.508457064628601","1.508457064628601","1.508457064628601","1.7124011516571045","1.7124011516571045","1.7124011516571045","1.5209388732910156","1.5209388732910156","1.5209388732910156","1.495460867881775","1.495460867881775","1.495460867881775","1.702957034111023","1.702957034111023","1.702957034111023","1.4950242042541504","1.4950242042541504","1.4950242042541504","1.4440064430236816","1.4440064430236816","1.4440064430236816","1.4355828762054443","1.4355828762054443","1.4355828762054443","1.6361877918243408","1.6361877918243408","1.6361877918243408","1.4813907146453857","1.4813907146453857","1.4813907146453857","1.9004898071289062","1.9004898071289062","1.9004898071289062","1.4896163940429688","1.4896163940429688","1.4896163940429688"
