"Step","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_s","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_s","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_s","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_s","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_s","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_s","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_s","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_s","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_s","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_s","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_s","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_s","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_s__MAX"
"154","3.3722312450408936","3.3722312450408936","3.3722312450408936","3.3735556602478027","3.3735556602478027","3.3735556602478027","1.1020853519439697","1.1020853519439697","1.1020853519439697","1.1051430702209473","1.1051430702209473","1.1051430702209473","3.9980428218841553","3.9980428218841553","3.9980428218841553","3.3480348587036133","3.3480348587036133","3.3480348587036133","1.1041539907455444","1.1041539907455444","1.1041539907455444","1.1322362422943115","1.1322362422943115","1.1322362422943115","1.2886524200439453","1.2886524200439453","1.2886524200439453","1.5954937934875488","1.5954937934875488","1.5954937934875488","1.47776460647583","1.47776460647583","1.47776460647583","1.6322717666625977","1.6322717666625977","1.6322717666625977"
"156","3.3204259872436523","3.3204259872436523","3.3204259872436523","3.3208494186401367","3.3208494186401367","3.3208494186401367","1.1018781661987305","1.1018781661987305","1.1018781661987305","1.1085050106048584","1.1085050106048584","1.1085050106048584","3.9777116775512695","3.9777116775512695","3.9777116775512695","3.325021743774414","3.325021743774414","3.325021743774414","1.1066919565200806","1.1066919565200806","1.1066919565200806","1.1344307661056519","1.1344307661056519","1.1344307661056519","1.3683509826660156","1.3683509826660156","1.3683509826660156","1.3233891725540161","1.3233891725540161","1.3233891725540161","1.4110734462738037","1.4110734462738037","1.4110734462738037","1.7109673023223877","1.7109673023223877","1.7109673023223877"
"158","3.2317557334899902","3.2317557334899902","3.2317557334899902","3.3077545166015625","3.3077545166015625","3.3077545166015625","1.1022109985351562","1.1022109985351562","1.1022109985351562","1.1035209894180298","1.1035209894180298","1.1035209894180298","4.25526762008667","4.25526762008667","4.25526762008667","3.3091790676116943","3.3091790676116943","3.3091790676116943","1.1246461868286133","1.1246461868286133","1.1246461868286133","1.1737983226776123","1.1737983226776123","1.1737983226776123","1.3151707649230957","1.3151707649230957","1.3151707649230957","1.5324556827545166","1.5324556827545166","1.5324556827545166","1.364260196685791","1.364260196685791","1.364260196685791","1.908380150794983","1.908380150794983","1.908380150794983"
"160","3.257474660873413","3.257474660873413","3.257474660873413","3.2989559173583984","3.2989559173583984","3.2989559173583984","1.1022672653198242","1.1022672653198242","1.1022672653198242","1.1036322116851807","1.1036322116851807","1.1036322116851807","3.807966470718384","3.807966470718384","3.807966470718384","3.2648167610168457","3.2648167610168457","3.2648167610168457","1.270526647567749","1.270526647567749","1.270526647567749","1.116043210029602","1.116043210029602","1.116043210029602","1.2893383502960205","1.2893383502960205","1.2893383502960205","1.5398383140563965","1.5398383140563965","1.5398383140563965","1.4331269264221191","1.4331269264221191","1.4331269264221191","1.434006929397583","1.434006929397583","1.434006929397583"
"162","3.058586597442627","3.058586597442627","3.058586597442627","3.265843152999878","3.265843152999878","3.265843152999878","1.101928472518921","1.101928472518921","1.101928472518921","1.1026105880737305","1.1026105880737305","1.1026105880737305","3.731069803237915","3.731069803237915","3.731069803237915","3.327789306640625","3.327789306640625","3.327789306640625","1.1056718826293945","1.1056718826293945","1.1056718826293945","1.1270477771759033","1.1270477771759033","1.1270477771759033","1.3612334728240967","1.3612334728240967","1.3612334728240967","1.6879587173461914","1.6879587173461914","1.6879587173461914","1.3314282894134521","1.3314282894134521","1.3314282894134521","1.3981982469558716","1.3981982469558716","1.3981982469558716"
"164","3.486298084259033","3.486298084259033","3.486298084259033","3.315309762954712","3.315309762954712","3.315309762954712","1.1023694276809692","1.1023694276809692","1.1023694276809692","1.1111736297607422","1.1111736297607422","1.1111736297607422","3.692462682723999","3.692462682723999","3.692462682723999","3.2101407051086426","3.2101407051086426","3.2101407051086426","1.1308749914169312","1.1308749914169312","1.1308749914169312","1.118990421295166","1.118990421295166","1.118990421295166","1.2967643737792969","1.2967643737792969","1.2967643737792969","1.6162480115890503","1.6162480115890503","1.6162480115890503","1.5510430335998535","1.5510430335998535","1.5510430335998535","1.5424458980560303","1.5424458980560303","1.5424458980560303"
"166","3.0551366806030273","3.0551366806030273","3.0551366806030273","3.3328800201416016","3.3328800201416016","3.3328800201416016","1.1024352312088013","1.1024352312088013","1.1024352312088013","1.1028157472610474","1.1028157472610474","1.1028157472610474","3.6867122650146484","3.6867122650146484","3.6867122650146484","3.133810043334961","3.133810043334961","3.133810043334961","1.1064040660858154","1.1064040660858154","1.1064040660858154","1.1149189472198486","1.1149189472198486","1.1149189472198486","1.2620534896850586","1.2620534896850586","1.2620534896850586","1.339726448059082","1.339726448059082","1.339726448059082","1.3373346328735352","1.3373346328735352","1.3373346328735352","1.4272003173828125","1.4272003173828125","1.4272003173828125"
"168","3.0929152965545654","3.0929152965545654","3.0929152965545654","3.271846294403076","3.271846294403076","3.271846294403076","1.1024956703186035","1.1024956703186035","1.1024956703186035","1.1028261184692383","1.1028261184692383","1.1028261184692383","3.6441640853881836","3.6441640853881836","3.6441640853881836","3.1675562858581543","3.1675562858581543","3.1675562858581543","1.1054260730743408","1.1054260730743408","1.1054260730743408","1.124304175376892","1.124304175376892","1.124304175376892","1.2586498260498047","1.2586498260498047","1.2586498260498047","1.4306122064590454","1.4306122064590454","1.4306122064590454","1.3283110857009888","1.3283110857009888","1.3283110857009888","1.3399076461791992","1.3399076461791992","1.3399076461791992"
"170","2.995450735092163","2.995450735092163","2.995450735092163","3.2054734230041504","3.2054734230041504","3.2054734230041504","1.101901650428772","1.101901650428772","1.101901650428772","1.1026064157485962","1.1026064157485962","1.1026064157485962","3.579226016998291","3.579226016998291","3.579226016998291","3.1575260162353516","3.1575260162353516","3.1575260162353516","1.1213841438293457","1.1213841438293457","1.1213841438293457","1.113189935684204","1.113189935684204","1.113189935684204","1.2563166618347168","1.2563166618347168","1.2563166618347168","1.506136178970337","1.506136178970337","1.506136178970337","1.312720775604248","1.312720775604248","1.312720775604248","1.3216547966003418","1.3216547966003418","1.3216547966003418"
"172","3.1147849559783936","3.1147849559783936","3.1147849559783936","3.227478504180908","3.227478504180908","3.227478504180908","1.1017217636108398","1.1017217636108398","1.1017217636108398","1.1030499935150146","1.1030499935150146","1.1030499935150146","3.6434388160705566","3.6434388160705566","3.6434388160705566","3.141141414642334","3.141141414642334","3.141141414642334","1.2260918617248535","1.2260918617248535","1.2260918617248535","1.1176153421401978","1.1176153421401978","1.1176153421401978","1.2669155597686768","1.2669155597686768","1.2669155597686768","1.3636645078659058","1.3636645078659058","1.3636645078659058","1.3829976320266724","1.3829976320266724","1.3829976320266724","1.5081748962402344","1.5081748962402344","1.5081748962402344"
"174","3.025906562805176","3.025906562805176","3.025906562805176","3.190873146057129","3.190873146057129","3.190873146057129","1.10232675075531","1.10232675075531","1.10232675075531","1.10686457157135","1.10686457157135","1.10686457157135","3.6457786560058594","3.6457786560058594","3.6457786560058594","3.1651077270507812","3.1651077270507812","3.1651077270507812","1.1034331321716309","1.1034331321716309","1.1034331321716309","1.112116813659668","1.112116813659668","1.112116813659668","1.289503574371338","1.289503574371338","1.289503574371338","1.523634910583496","1.523634910583496","1.523634910583496","1.325882077217102","1.325882077217102","1.325882077217102","1.359405279159546","1.359405279159546","1.359405279159546"
"176","3.094726324081421","3.094726324081421","3.094726324081421","3.198193073272705","3.198193073272705","3.198193073272705","1.1019909381866455","1.1019909381866455","1.1019909381866455","1.1090995073318481","1.1090995073318481","1.1090995073318481","3.7633042335510254","3.7633042335510254","3.7633042335510254","3.0549919605255127","3.0549919605255127","3.0549919605255127","1.106383204460144","1.106383204460144","1.106383204460144","1.1352570056915283","1.1352570056915283","1.1352570056915283","1.2558685541152954","1.2558685541152954","1.2558685541152954","1.4793975353240967","1.4793975353240967","1.4793975353240967","1.3720800876617432","1.3720800876617432","1.3720800876617432","1.6362897157669067","1.6362897157669067","1.6362897157669067"
"178","3.1198601722717285","3.1198601722717285","3.1198601722717285","3.2467098236083984","3.2467098236083984","3.2467098236083984","1.1017510890960693","1.1017510890960693","1.1017510890960693","1.104686975479126","1.104686975479126","1.104686975479126","3.566166400909424","3.566166400909424","3.566166400909424","3.038095712661743","3.038095712661743","3.038095712661743","1.1267435550689697","1.1267435550689697","1.1267435550689697","1.131603479385376","1.131603479385376","1.131603479385376","1.2526555061340332","1.2526555061340332","1.2526555061340332","1.2558320760726929","1.2558320760726929","1.2558320760726929","1.3242616653442383","1.3242616653442383","1.3242616653442383","1.5366650819778442","1.5366650819778442","1.5366650819778442"
"180","3.0557515621185303","3.0557515621185303","3.0557515621185303","3.1452465057373047","3.1452465057373047","3.1452465057373047","1.102104902267456","1.102104902267456","1.102104902267456","1.1038856506347656","1.1038856506347656","1.1038856506347656","3.610445261001587","3.610445261001587","3.610445261001587","3.1383981704711914","3.1383981704711914","3.1383981704711914","1.1267435550689697","1.1267435550689697","1.1267435550689697","1.1193944215774536","1.1193944215774536","1.1193944215774536","1.2929786443710327","1.2929786443710327","1.2929786443710327","1.5382270812988281","1.5382270812988281","1.5382270812988281","1.3256863355636597","1.3256863355636597","1.3256863355636597","1.4855585098266602","1.4855585098266602","1.4855585098266602"
"182","2.949486255645752","2.949486255645752","2.949486255645752","3.1441006660461426","3.1441006660461426","3.1441006660461426","1.1022942066192627","1.1022942066192627","1.1022942066192627","1.1029554605484009","1.1029554605484009","1.1029554605484009","3.9078426361083984","3.9078426361083984","3.9078426361083984","2.9834189414978027","2.9834189414978027","2.9834189414978027","1.105493426322937","1.105493426322937","1.105493426322937","1.1281129121780396","1.1281129121780396","1.1281129121780396","1.2461882829666138","1.2461882829666138","1.2461882829666138","1.496931552886963","1.496931552886963","1.496931552886963","1.2881962060928345","1.2881962060928345","1.2881962060928345","1.3530848026275635","1.3530848026275635","1.3530848026275635"
"184","2.9325780868530273","2.9325780868530273","2.9325780868530273","3.1734187602996826","3.1734187602996826","3.1734187602996826","1.1018328666687012","1.1018328666687012","1.1018328666687012","1.102759838104248","1.102759838104248","1.102759838104248","3.8290791511535645","3.8290791511535645","3.8290791511535645","2.967106342315674","2.967106342315674","2.967106342315674","1.103433609008789","1.103433609008789","1.103433609008789","1.1780500411987305","1.1780500411987305","1.1780500411987305","1.2342745065689087","1.2342745065689087","1.2342745065689087","1.4331071376800537","1.4331071376800537","1.4331071376800537","1.2760082483291626","1.2760082483291626","1.2760082483291626","1.8162808418273926","1.8162808418273926","1.8162808418273926"
"186","3.0334014892578125","3.0334014892578125","3.0334014892578125","3.1021292209625244","3.1021292209625244","3.1021292209625244","1.102171540260315","1.102171540260315","1.102171540260315","1.1032741069793701","1.1032741069793701","1.1032741069793701","3.785903215408325","3.785903215408325","3.785903215408325","2.9669461250305176","2.9669461250305176","2.9669461250305176","1.143003225326538","1.143003225326538","1.143003225326538","1.1293013095855713","1.1293013095855713","1.1293013095855713","1.2338974475860596","1.2338974475860596","1.2338974475860596","1.4188761711120605","1.4188761711120605","1.4188761711120605","1.2960463762283325","1.2960463762283325","1.2960463762283325","1.541238784790039","1.541238784790039","1.541238784790039"
"188","2.9727704524993896","2.9727704524993896","2.9727704524993896","3.0786056518554688","3.0786056518554688","3.0786056518554688","1.102719783782959","1.102719783782959","1.102719783782959","1.1040358543395996","1.1040358543395996","1.1040358543395996","3.5694427490234375","3.5694427490234375","3.5694427490234375","2.932204484939575","2.932204484939575","2.932204484939575","1.1029272079467773","1.1029272079467773","1.1029272079467773","1.1112360954284668","1.1112360954284668","1.1112360954284668","1.2298434972763062","1.2298434972763062","1.2298434972763062","1.4563171863555908","1.4563171863555908","1.4563171863555908","1.314520239830017","1.314520239830017","1.314520239830017","1.4150350093841553","1.4150350093841553","1.4150350093841553"
"190","2.8096747398376465","2.8096747398376465","2.8096747398376465","3.1014420986175537","3.1014420986175537","3.1014420986175537","1.1020413637161255","1.1020413637161255","1.1020413637161255","1.101546049118042","1.101546049118042","1.101546049118042","3.7905097007751465","3.7905097007751465","3.7905097007751465","2.8827126026153564","2.8827126026153564","2.8827126026153564","1.1045422554016113","1.1045422554016113","1.1045422554016113","1.1395792961120605","1.1395792961120605","1.1395792961120605","1.2291003465652466","1.2291003465652466","1.2291003465652466","1.5087250471115112","1.5087250471115112","1.5087250471115112","1.255901575088501","1.255901575088501","1.255901575088501","1.6098617315292358","1.6098617315292358","1.6098617315292358"
"192","3.0234732627868652","3.0234732627868652","3.0234732627868652","3.0540754795074463","3.0540754795074463","3.0540754795074463","1.101871371269226","1.101871371269226","1.101871371269226","1.1217937469482422","1.1217937469482422","1.1217937469482422","3.727785110473633","3.727785110473633","3.727785110473633","2.8727169036865234","2.8727169036865234","2.8727169036865234","1.1029231548309326","1.1029231548309326","1.1029231548309326","1.1445789337158203","1.1445789337158203","1.1445789337158203","1.2219650745391846","1.2219650745391846","1.2219650745391846","1.4019854068756104","1.4019854068756104","1.4019854068756104","1.3993663787841797","1.3993663787841797","1.3993663787841797","1.773056983947754","1.773056983947754","1.773056983947754"
"194","2.9511380195617676","2.9511380195617676","2.9511380195617676","3.041055917739868","3.041055917739868","3.041055917739868","1.1016976833343506","1.1016976833343506","1.1016976833343506","1.1060245037078857","1.1060245037078857","1.1060245037078857","3.493260145187378","3.493260145187378","3.493260145187378","3.0282535552978516","3.0282535552978516","3.0282535552978516","1.1024314165115356","1.1024314165115356","1.1024314165115356","1.1087079048156738","1.1087079048156738","1.1087079048156738","1.2288782596588135","1.2288782596588135","1.2288782596588135","1.3465240001678467","1.3465240001678467","1.3465240001678467","1.309219241142273","1.309219241142273","1.309219241142273","1.7632508277893066","1.7632508277893066","1.7632508277893066"
"196","3.0638375282287598","3.0638375282287598","3.0638375282287598","3.0254578590393066","3.0254578590393066","3.0254578590393066","1.1023935079574585","1.1023935079574585","1.1023935079574585","1.1055039167404175","1.1055039167404175","1.1055039167404175","3.7635574340820312","3.7635574340820312","3.7635574340820312","2.858879566192627","2.858879566192627","2.858879566192627","1.1033744812011719","1.1033744812011719","1.1033744812011719","1.1732678413391113","1.1732678413391113","1.1732678413391113","1.2173681259155273","1.2173681259155273","1.2173681259155273","1.3712451457977295","1.3712451457977295","1.3712451457977295","1.3342212438583374","1.3342212438583374","1.3342212438583374","1.7707016468048096","1.7707016468048096","1.7707016468048096"
"198","3.039703369140625","3.039703369140625","3.039703369140625","3.059051990509033","3.059051990509033","3.059051990509033","1.1021926403045654","1.1021926403045654","1.1021926403045654","1.108676552772522","1.108676552772522","1.108676552772522","3.6054790019989014","3.6054790019989014","3.6054790019989014","2.87070369720459","2.87070369720459","2.87070369720459","1.1023223400115967","1.1023223400115967","1.1023223400115967","1.1699061393737793","1.1699061393737793","1.1699061393737793","1.2408177852630615","1.2408177852630615","1.2408177852630615","1.5040359497070312","1.5040359497070312","1.5040359497070312","1.3593833446502686","1.3593833446502686","1.3593833446502686","1.9975876808166504","1.9975876808166504","1.9975876808166504"
"200","2.8356099128723145","2.8356099128723145","2.8356099128723145","3.0208675861358643","3.0208675861358643","3.0208675861358643","1.1019891500473022","1.1019891500473022","1.1019891500473022","1.1028006076812744","1.1028006076812744","1.1028006076812744","3.5319926738739014","3.5319926738739014","3.5319926738739014","2.826601028442383","2.826601028442383","2.826601028442383","1.1046109199523926","1.1046109199523926","1.1046109199523926","1.1487877368927002","1.1487877368927002","1.1487877368927002","1.2170836925506592","1.2170836925506592","1.2170836925506592","1.3309004306793213","1.3309004306793213","1.3309004306793213","1.2699778079986572","1.2699778079986572","1.2699778079986572","1.499467134475708","1.499467134475708","1.499467134475708"
"202","2.752297878265381","2.752297878265381","2.752297878265381","2.961646556854248","2.961646556854248","2.961646556854248","1.1016205549240112","1.1016205549240112","1.1016205549240112","1.1026179790496826","1.1026179790496826","1.1026179790496826","3.428941249847412","3.428941249847412","3.428941249847412","2.8109867572784424","2.8109867572784424","2.8109867572784424","1.1239776611328125","1.1239776611328125","1.1239776611328125","1.1114861965179443","1.1114861965179443","1.1114861965179443","1.2198262214660645","1.2198262214660645","1.2198262214660645","1.4030524492263794","1.4030524492263794","1.4030524492263794","1.2498738765716553","1.2498738765716553","1.2498738765716553","1.3152488470077515","1.3152488470077515","1.3152488470077515"
"204","2.767660617828369","2.767660617828369","2.767660617828369","2.9415273666381836","2.9415273666381836","2.9415273666381836","1.1017943620681763","1.1017943620681763","1.1017943620681763","1.1026352643966675","1.1026352643966675","1.1026352643966675","3.5416221618652344","3.5416221618652344","3.5416221618652344","2.782580614089966","2.782580614089966","2.782580614089966","1.1088688373565674","1.1088688373565674","1.1088688373565674","1.1357693672180176","1.1357693672180176","1.1357693672180176","1.2177865505218506","1.2177865505218506","1.2177865505218506","1.8031306266784668","1.8031306266784668","1.8031306266784668","1.2585352659225464","1.2585352659225464","1.2585352659225464","1.4675827026367188","1.4675827026367188","1.4675827026367188"
"206","2.8756253719329834","2.8756253719329834","2.8756253719329834","2.92930269241333","2.92930269241333","2.92930269241333","1.1017587184906006","1.1017587184906006","1.1017587184906006","1.1048752069473267","1.1048752069473267","1.1048752069473267","3.4118196964263916","3.4118196964263916","3.4118196964263916","2.7360007762908936","2.7360007762908936","2.7360007762908936","1.102302074432373","1.102302074432373","1.102302074432373","1.1216562986373901","1.1216562986373901","1.1216562986373901","1.2046821117401123","1.2046821117401123","1.2046821117401123","1.2748864889144897","1.2748864889144897","1.2748864889144897","1.3051841259002686","1.3051841259002686","1.3051841259002686","1.402449131011963","1.402449131011963","1.402449131011963"
"208","2.6873621940612793","2.6873621940612793","2.6873621940612793","2.928539514541626","2.928539514541626","2.928539514541626","1.1018130779266357","1.1018130779266357","1.1018130779266357","1.1017922163009644","1.1017922163009644","1.1017922163009644","3.8263797760009766","3.8263797760009766","3.8263797760009766","2.807523727416992","2.807523727416992","2.807523727416992","1.110030174255371","1.110030174255371","1.110030174255371","1.1380122900009155","1.1380122900009155","1.1380122900009155","1.2182812690734863","1.2182812690734863","1.2182812690734863","1.3988556861877441","1.3988556861877441","1.3988556861877441","1.2339303493499756","1.2339303493499756","1.2339303493499756","1.3183832168579102","1.3183832168579102","1.3183832168579102"
"210","2.7616143226623535","2.7616143226623535","2.7616143226623535","2.8962719440460205","2.8962719440460205","2.8962719440460205","1.101850986480713","1.101850986480713","1.101850986480713","1.1020679473876953","1.1020679473876953","1.1020679473876953","3.4850172996520996","3.4850172996520996","3.4850172996520996","2.6804800033569336","2.6804800033569336","2.6804800033569336","1.1035873889923096","1.1035873889923096","1.1035873889923096","1.1277940273284912","1.1277940273284912","1.1277940273284912","1.1986911296844482","1.1986911296844482","1.1986911296844482","1.3869738578796387","1.3869738578796387","1.3869738578796387","1.2685045003890991","1.2685045003890991","1.2685045003890991","1.2459758520126343","1.2459758520126343","1.2459758520126343"
"212","3.028369903564453","3.028369903564453","3.028369903564453","2.872145652770996","2.872145652770996","2.872145652770996","1.1015970706939697","1.1015970706939697","1.1015970706939697","1.1034698486328125","1.1034698486328125","1.1034698486328125","3.5671565532684326","3.5671565532684326","3.5671565532684326","2.701143980026245","2.701143980026245","2.701143980026245","1.1075220108032227","1.1075220108032227","1.1075220108032227","1.1871808767318726","1.1871808767318726","1.1871808767318726","1.2139604091644287","1.2139604091644287","1.2139604091644287","1.356276273727417","1.356276273727417","1.356276273727417","1.3143640756607056","1.3143640756607056","1.3143640756607056","1.8561758995056152","1.8561758995056152","1.8561758995056152"
"214","2.8142786026000977","2.8142786026000977","2.8142786026000977","2.8668789863586426","2.8668789863586426","2.8668789863586426","1.1017072200775146","1.1017072200775146","1.1017072200775146","1.1025789976119995","1.1025789976119995","1.1025789976119995","3.416545867919922","3.416545867919922","3.416545867919922","2.6546106338500977","2.6546106338500977","2.6546106338500977","1.1037179231643677","1.1037179231643677","1.1037179231643677","1.1093050241470337","1.1093050241470337","1.1093050241470337","1.1972129344940186","1.1972129344940186","1.1972129344940186","1.243330478668213","1.243330478668213","1.243330478668213","1.2605781555175781","1.2605781555175781","1.2605781555175781","1.3411290645599365","1.3411290645599365","1.3411290645599365"
"216","2.766406774520874","2.766406774520874","2.766406774520874","2.8272018432617188","2.8272018432617188","2.8272018432617188","1.1016745567321777","1.1016745567321777","1.1016745567321777","1.1032096147537231","1.1032096147537231","1.1032096147537231","3.32133150100708","3.32133150100708","3.32133150100708","2.6852047443389893","2.6852047443389893","2.6852047443389893","1.1314921379089355","1.1314921379089355","1.1314921379089355","1.1420878171920776","1.1420878171920776","1.1420878171920776","1.203806757926941","1.203806757926941","1.203806757926941","1.3938732147216797","1.3938732147216797","1.3938732147216797","1.2519690990447998","1.2519690990447998","1.2519690990447998","1.5853720903396606","1.5853720903396606","1.5853720903396606"
"218","2.6747078895568848","2.6747078895568848","2.6747078895568848","2.826079845428467","2.826079845428467","2.826079845428467","1.1017674207687378","1.1017674207687378","1.1017674207687378","1.1027450561523438","1.1027450561523438","1.1027450561523438","3.2498159408569336","3.2498159408569336","3.2498159408569336","2.580038070678711","2.580038070678711","2.580038070678711","1.1405906677246094","1.1405906677246094","1.1405906677246094","1.1270637512207031","1.1270637512207031","1.1270637512207031","1.206983208656311","1.206983208656311","1.206983208656311","1.2654943466186523","1.2654943466186523","1.2654943466186523","1.24251389503479","1.24251389503479","1.24251389503479","1.4347970485687256","1.4347970485687256","1.4347970485687256"
"220","2.6820011138916016","2.6820011138916016","2.6820011138916016","2.8159403800964355","2.8159403800964355","2.8159403800964355","1.101962685585022","1.101962685585022","1.101962685585022","1.1027686595916748","1.1027686595916748","1.1027686595916748","3.2333028316497803","3.2333028316497803","3.2333028316497803","2.6470212936401367","2.6470212936401367","2.6470212936401367","1.106472373008728","1.106472373008728","1.106472373008728","1.1105270385742188","1.1105270385742188","1.1105270385742188","1.2067301273345947","1.2067301273345947","1.2067301273345947","1.2393242120742798","1.2393242120742798","1.2393242120742798","1.2423529624938965","1.2423529624938965","1.2423529624938965","1.2380955219268799","1.2380955219268799","1.2380955219268799"
"222","2.6276187896728516","2.6276187896728516","2.6276187896728516","2.783135414123535","2.783135414123535","2.783135414123535","1.1021571159362793","1.1021571159362793","1.1021571159362793","1.1029324531555176","1.1029324531555176","1.1029324531555176","3.3925070762634277","3.3925070762634277","3.3925070762634277","2.513777732849121","2.513777732849121","2.513777732849121","1.1015210151672363","1.1015210151672363","1.1015210151672363","1.1539453268051147","1.1539453268051147","1.1539453268051147","1.1870291233062744","1.1870291233062744","1.1870291233062744","1.4245516061782837","1.4245516061782837","1.4245516061782837","1.2518393993377686","1.2518393993377686","1.2518393993377686","1.6002233028411865","1.6002233028411865","1.6002233028411865"
"224","2.61660099029541","2.61660099029541","2.61660099029541","2.7444605827331543","2.7444605827331543","2.7444605827331543","1.1019099950790405","1.1019099950790405","1.1019099950790405","1.10194993019104","1.10194993019104","1.10194993019104","3.217068672180176","3.217068672180176","3.217068672180176","2.5031895637512207","2.5031895637512207","2.5031895637512207","1.1018421649932861","1.1018421649932861","1.1018421649932861","1.1176449060440063","1.1176449060440063","1.1176449060440063","1.1874077320098877","1.1874077320098877","1.1874077320098877","1.497945785522461","1.497945785522461","1.497945785522461","1.2290663719177246","1.2290663719177246","1.2290663719177246","1.2532007694244385","1.2532007694244385","1.2532007694244385"
"226","2.64500093460083","2.64500093460083","2.64500093460083","2.7299001216888428","2.7299001216888428","2.7299001216888428","1.1019043922424316","1.1019043922424316","1.1019043922424316","1.103977918624878","1.103977918624878","1.103977918624878","3.5430872440338135","3.5430872440338135","3.5430872440338135","2.474555492401123","2.474555492401123","2.474555492401123","1.1029834747314453","1.1029834747314453","1.1029834747314453","1.1398868560791016","1.1398868560791016","1.1398868560791016","1.1864097118377686","1.1864097118377686","1.1864097118377686","1.768103837966919","1.768103837966919","1.768103837966919","1.2357856035232544","1.2357856035232544","1.2357856035232544","1.3867731094360352","1.3867731094360352","1.3867731094360352"
"228","2.595881938934326","2.595881938934326","2.595881938934326","2.7054076194763184","2.7054076194763184","2.7054076194763184","1.1014175415039062","1.1014175415039062","1.1014175415039062","1.107740044593811","1.107740044593811","1.107740044593811","3.328106641769409","3.328106641769409","3.328106641769409","2.4505772590637207","2.4505772590637207","2.4505772590637207","1.126573085784912","1.126573085784912","1.126573085784912","1.1397390365600586","1.1397390365600586","1.1397390365600586","1.1865813732147217","1.1865813732147217","1.1865813732147217","1.5412720441818237","1.5412720441818237","1.5412720441818237","1.2454807758331299","1.2454807758331299","1.2454807758331299","1.4030237197875977","1.4030237197875977","1.4030237197875977"
"230","2.5619640350341797","2.5619640350341797","2.5619640350341797","2.6749730110168457","2.6749730110168457","2.6749730110168457","1.1015522480010986","1.1015522480010986","1.1015522480010986","1.1017086505889893","1.1017086505889893","1.1017086505889893","3.1686415672302246","3.1686415672302246","3.1686415672302246","2.4286117553710938","2.4286117553710938","2.4286117553710938","1.104777455329895","1.104777455329895","1.104777455329895","1.1319068670272827","1.1319068670272827","1.1319068670272827","1.1946120262145996","1.1946120262145996","1.1946120262145996","1.4845157861709595","1.4845157861709595","1.4845157861709595","1.2190433740615845","1.2190433740615845","1.2190433740615845","1.504991054534912","1.504991054534912","1.504991054534912"
