"Step","VOWELS_FILTER_b5_dual_waveform_bs16 - prior_loss_z","VOWELS_FILTER_b5_dual_waveform_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b5_dual_waveform_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b1_dual_waveform_bs16 - prior_loss_z","VOWELS_FILTER_b1_dual_waveform_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b1_dual_waveform_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b0.1_dual_waveform_bs16 - prior_loss_z","VOWELS_FILTER_b0.1_dual_waveform_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b0.1_dual_waveform_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b0_dual_waveform_bs16 - prior_loss_z","VOWELS_FILTER_b0_dual_waveform_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b0_dual_waveform_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b0.1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - prior_loss_z__MAX"
"138","0.12958087027072906","0.12958087027072906","0.12958087027072906","0.03515765070915222","0.03515765070915222","0.03515765070915222","0.0029534846544265747","0.0029534846544265747","0.0029534846544265747","0","0","0","0","0","0","0.006207205355167389","0.006207205355167389","0.006207205355167389","0.04911676049232483","0.04911676049232483","0.04911676049232483","0.27634426951408386","0.27634426951408386","0.27634426951408386"
"140","0.14986805617809296","0.14986805617809296","0.14986805617809296","0.03160931169986725","0.03160931169986725","0.03160931169986725","0.001526765525341034","0.001526765525341034","0.001526765525341034","0","0","0","0","0","0","0.014237798750400543","0.014237798750400543","0.014237798750400543","0.04638679325580597","0.04638679325580597","0.04638679325580597","0.08190758526325226","0.08190758526325226","0.08190758526325226"
"142","0.29728859663009644","0.29728859663009644","0.29728859663009644","0.12541666626930237","0.12541666626930237","0.12541666626930237","0.0036749467253684998","0.0036749467253684998","0.0036749467253684998","0","0","0","0","0","0","0.065925233066082","0.065925233066082","0.065925233066082","0.05200423300266266","0.05200423300266266","0.05200423300266266","0.2531450390815735","0.2531450390815735","0.2531450390815735"
"144","0.6289310455322266","0.6289310455322266","0.6289310455322266","0.10081738233566284","0.10081738233566284","0.10081738233566284","0.0014847144484519958","0.0014847144484519958","0.0014847144484519958","0","0","0","0","0","0","0.010321758687496185","0.010321758687496185","0.010321758687496185","0.08709117770195007","0.08709117770195007","0.08709117770195007","0.2593945860862732","0.2593945860862732","0.2593945860862732"
"146","0.10486356914043427","0.10486356914043427","0.10486356914043427","0.12128129601478577","0.12128129601478577","0.12128129601478577","0.004309430718421936","0.004309430718421936","0.004309430718421936","0","0","0","0","0","0","0.012156598269939423","0.012156598269939423","0.012156598269939423","0.03244228661060333","0.03244228661060333","0.03244228661060333","0.23430213332176208","0.23430213332176208","0.23430213332176208"
"148","0.16061216592788696","0.16061216592788696","0.16061216592788696","0.0668703019618988","0.0668703019618988","0.0668703019618988","0.02129872888326645","0.02129872888326645","0.02129872888326645","0","0","0","0","0","0","0.003892242908477783","0.003892242908477783","0.003892242908477783","0.022749975323677063","0.022749975323677063","0.022749975323677063","0.10834299027919769","0.10834299027919769","0.10834299027919769"
"150","0.137430801987648","0.137430801987648","0.137430801987648","0.11302120983600616","0.11302120983600616","0.11302120983600616","0.004866793751716614","0.004866793751716614","0.004866793751716614","0","0","0","0","0","0","0.0050074756145477295","0.0050074756145477295","0.0050074756145477295","0.044369474053382874","0.044369474053382874","0.044369474053382874","0.3402233123779297","0.3402233123779297","0.3402233123779297"
"152","0.1264043152332306","0.1264043152332306","0.1264043152332306","0.03471307456493378","0.03471307456493378","0.03471307456493378","0.0013563930988311768","0.0013563930988311768","0.0013563930988311768","0","0","0","0","0","0","0.008771121501922607","0.008771121501922607","0.008771121501922607","0.09572751820087433","0.09572751820087433","0.09572751820087433","0.16759634017944336","0.16759634017944336","0.16759634017944336"
"154","0.15876218676567078","0.15876218676567078","0.15876218676567078","0.05781874060630798","0.05781874060630798","0.05781874060630798","0.050969719886779785","0.050969719886779785","0.050969719886779785","0","0","0","0","0","0","0.00396391749382019","0.00396391749382019","0.00396391749382019","0.12660041451454163","0.12660041451454163","0.12660041451454163","0.24511776864528656","0.24511776864528656","0.24511776864528656"
"156","0.1496046781539917","0.1496046781539917","0.1496046781539917","0.14396682381629944","0.14396682381629944","0.14396682381629944","0.006452634930610657","0.006452634930610657","0.006452634930610657","0","0","0","0","0","0","0.0054630860686302185","0.0054630860686302185","0.0054630860686302185","0.03336206078529358","0.03336206078529358","0.03336206078529358","0.09674616158008575","0.09674616158008575","0.09674616158008575"
"158","0.18219687044620514","0.18219687044620514","0.18219687044620514","0.06562456488609314","0.06562456488609314","0.06562456488609314","0.004429534077644348","0.004429534077644348","0.004429534077644348","0","0","0","0","0","0","0.007164433598518372","0.007164433598518372","0.007164433598518372","0.07049828767776489","0.07049828767776489","0.07049828767776489","0.2804473042488098","0.2804473042488098","0.2804473042488098"
"160","0.09159930050373077","0.09159930050373077","0.09159930050373077","0.02704709768295288","0.02704709768295288","0.02704709768295288","0.0010689124464988708","0.0010689124464988708","0.0010689124464988708","0","0","0","0","0","0","0.01541842520236969","0.01541842520236969","0.01541842520236969","0.06367288529872894","0.06367288529872894","0.06367288529872894","0.08537657558917999","0.08537657558917999","0.08537657558917999"
"162","0.12676194310188293","0.12676194310188293","0.12676194310188293","0.029770880937576294","0.029770880937576294","0.029770880937576294","0.00453639030456543","0.00453639030456543","0.00453639030456543","0","0","0","0","0","0","0.003640487790107727","0.003640487790107727","0.003640487790107727","0.06078742444515228","0.06078742444515228","0.06078742444515228","0.1913849264383316","0.1913849264383316","0.1913849264383316"
"164","0.07459297776222229","0.07459297776222229","0.07459297776222229","0.05265668034553528","0.05265668034553528","0.05265668034553528","0.0013540610671043396","0.0013540610671043396","0.0013540610671043396","0","0","0","0","0","0","0.0033927783370018005","0.0033927783370018005","0.0033927783370018005","0.036894455552101135","0.036894455552101135","0.036894455552101135","0.07849074900150299","0.07849074900150299","0.07849074900150299"
"166","0.036292895674705505","0.036292895674705505","0.036292895674705505","0.0903107225894928","0.0903107225894928","0.0903107225894928","0.0037382692098617554","0.0037382692098617554","0.0037382692098617554","0","0","0","0","0","0","0.0052961185574531555","0.0052961185574531555","0.0052961185574531555","0.03744244575500488","0.03744244575500488","0.03744244575500488","0.11399015784263611","0.11399015784263611","0.11399015784263611"
"168","0.04804842174053192","0.04804842174053192","0.04804842174053192","0.050989389419555664","0.050989389419555664","0.050989389419555664","0.0017403960227966309","0.0017403960227966309","0.0017403960227966309","0","0","0","0","0","0","0.009632356464862823","0.009632356464862823","0.009632356464862823","0.04113800823688507","0.04113800823688507","0.04113800823688507","0.12747310101985931","0.12747310101985931","0.12747310101985931"
"170","0.048493966460227966","0.048493966460227966","0.048493966460227966","0.15835784375667572","0.15835784375667572","0.15835784375667572","0.0028775259852409363","0.0028775259852409363","0.0028775259852409363","0","0","0","0","0","0","0.016596779227256775","0.016596779227256775","0.016596779227256775","0.04856117069721222","0.04856117069721222","0.04856117069721222","0.2738147974014282","0.2738147974014282","0.2738147974014282"
"172","0.2730928361415863","0.2730928361415863","0.2730928361415863","0.14278456568717957","0.14278456568717957","0.14278456568717957","0.02404654026031494","0.02404654026031494","0.02404654026031494","0","0","0","0","0","0","0.009542517364025116","0.009542517364025116","0.009542517364025116","0.03229483962059021","0.03229483962059021","0.03229483962059021","0.10821260511875153","0.10821260511875153","0.10821260511875153"
"174","0.03603845834732056","0.03603845834732056","0.03603845834732056","0.0609743595123291","0.0609743595123291","0.0609743595123291","0.0012570098042488098","0.0012570098042488098","0.0012570098042488098","0","0","0","0","0","0","0.006907522678375244","0.006907522678375244","0.006907522678375244","0.0610264390707016","0.0610264390707016","0.0610264390707016","0.10077506303787231","0.10077506303787231","0.10077506303787231"
"176","0.2257470041513443","0.2257470041513443","0.2257470041513443","0.04744082689285278","0.04744082689285278","0.04744082689285278","0.001991674304008484","0.001991674304008484","0.001991674304008484","0","0","0","0","0","0","0.009579263627529144","0.009579263627529144","0.009579263627529144","0.06151124835014343","0.06151124835014343","0.06151124835014343","0.1024540513753891","0.1024540513753891","0.1024540513753891"
"178","0.07082857191562653","0.07082857191562653","0.07082857191562653","0.04161059856414795","0.04161059856414795","0.04161059856414795","0.0025978535413742065","0.0025978535413742065","0.0025978535413742065","0","0","0","0","0","0","0.006264016032218933","0.006264016032218933","0.006264016032218933","0.03516145050525665","0.03516145050525665","0.03516145050525665","0.07390491664409637","0.07390491664409637","0.07390491664409637"
"180","0.0565849244594574","0.0565849244594574","0.0565849244594574","0.10802298784255981","0.10802298784255981","0.10802298784255981","0.008246421813964844","0.008246421813964844","0.008246421813964844","0","0","0","0","0","0","0.007429875433444977","0.007429875433444977","0.007429875433444977","0.05677312612533569","0.05677312612533569","0.05677312612533569","0.2354014664888382","0.2354014664888382","0.2354014664888382"
"182","8.49165153503418","8.49165153503418","8.49165153503418","0.033028051257133484","0.033028051257133484","0.033028051257133484","0.000828571617603302","0.000828571617603302","0.000828571617603302","0","0","0","0","0","0","0.00431322306394577","0.00431322306394577","0.00431322306394577","0.02634085714817047","0.02634085714817047","0.02634085714817047","0.08622072637081146","0.08622072637081146","0.08622072637081146"
"184","0.03296099603176117","0.03296099603176117","0.03296099603176117","0.14569751918315887","0.14569751918315887","0.14569751918315887","0.004927478730678558","0.004927478730678558","0.004927478730678558","0","0","0","0","0","0","0.004484057426452637","0.004484057426452637","0.004484057426452637","0.05950331687927246","0.05950331687927246","0.05950331687927246","0.26760250329971313","0.26760250329971313","0.26760250329971313"
"186","0.23989304900169373","0.23989304900169373","0.23989304900169373","0.06272785365581512","0.06272785365581512","0.06272785365581512","0.012942776083946228","0.012942776083946228","0.012942776083946228","0","0","0","0","0","0","0.010793708264827728","0.010793708264827728","0.010793708264827728","0.032090842723846436","0.032090842723846436","0.032090842723846436","0.16039609909057617","0.16039609909057617","0.16039609909057617"
"188","0.39457792043685913","0.39457792043685913","0.39457792043685913","0.03659181296825409","0.03659181296825409","0.03659181296825409","0.022466398775577545","0.022466398775577545","0.022466398775577545","0","0","0","0","0","0","0.02223946899175644","0.02223946899175644","0.02223946899175644","0.06988503038883209","0.06988503038883209","0.06988503038883209","0.16951337456703186","0.16951337456703186","0.16951337456703186"
"190","0.08003748953342438","0.08003748953342438","0.08003748953342438","0.051269009709358215","0.051269009709358215","0.051269009709358215","0.0041846781969070435","0.0041846781969070435","0.0041846781969070435","0","0","0","0","0","0","0.002644658088684082","0.002644658088684082","0.002644658088684082","0.042741745710372925","0.042741745710372925","0.042741745710372925","0.06888620555400848","0.06888620555400848","0.06888620555400848"
"192","0.06683692336082458","0.06683692336082458","0.06683692336082458","0.07865928113460541","0.07865928113460541","0.07865928113460541","0.0032506361603736877","0.0032506361603736877","0.0032506361603736877","0","0","0","0","0","0","0.005740396678447723","0.005740396678447723","0.005740396678447723","0.027280151844024658","0.027280151844024658","0.027280151844024658","0.09808018803596497","0.09808018803596497","0.09808018803596497"
"194","0.09661354124546051","0.09661354124546051","0.09661354124546051","0.0521589070558548","0.0521589070558548","0.0521589070558548","0.0014443472027778625","0.0014443472027778625","0.0014443472027778625","0","0","0","0","0","0","0.006639145314693451","0.006639145314693451","0.006639145314693451","0.07172226905822754","0.07172226905822754","0.07172226905822754","0.2675008177757263","0.2675008177757263","0.2675008177757263"
"196","0.042624399065971375","0.042624399065971375","0.042624399065971375","0.08977524936199188","0.08977524936199188","0.08977524936199188","0.0015761032700538635","0.0015761032700538635","0.0015761032700538635","0","0","0","0","0","0","0.006370216608047485","0.006370216608047485","0.006370216608047485","0.04640154540538788","0.04640154540538788","0.04640154540538788","0.08216910064220428","0.08216910064220428","0.08216910064220428"
"198","0.1143086701631546","0.1143086701631546","0.1143086701631546","0.09018905460834503","0.09018905460834503","0.09018905460834503","0.007582031190395355","0.007582031190395355","0.007582031190395355","0","0","0","0","0","0","0.013241678476333618","0.013241678476333618","0.013241678476333618","0.030864626169204712","0.030864626169204712","0.030864626169204712","0.058040767908096313","0.058040767908096313","0.058040767908096313"
"200","0.11861361563205719","0.11861361563205719","0.11861361563205719","0.030260905623435974","0.030260905623435974","0.030260905623435974","0.00472162663936615","0.00472162663936615","0.00472162663936615","0","0","0","0","0","0","0.004987441003322601","0.004987441003322601","0.004987441003322601","0.06350070238113403","0.06350070238113403","0.06350070238113403","0.10911226272583008","0.10911226272583008","0.10911226272583008"
"202","0.15618130564689636","0.15618130564689636","0.15618130564689636","0.017570555210113525","0.017570555210113525","0.017570555210113525","0.004579856991767883","0.004579856991767883","0.004579856991767883","0","0","0","0","0","0","0.0027268752455711365","0.0027268752455711365","0.0027268752455711365","0.09360507130622864","0.09360507130622864","0.09360507130622864","0.14462172985076904","0.14462172985076904","0.14462172985076904"
"204","0.2486303448677063","0.2486303448677063","0.2486303448677063","0.031877532601356506","0.031877532601356506","0.031877532601356506","0.0038335323333740234","0.0038335323333740234","0.0038335323333740234","0","0","0","0","0","0","0.003510892391204834","0.003510892391204834","0.003510892391204834","0.1679787039756775","0.1679787039756775","0.1679787039756775","0.17917193472385406","0.17917193472385406","0.17917193472385406"
"206","0.1111011952161789","0.1111011952161789","0.1111011952161789","0.040675848722457886","0.040675848722457886","0.040675848722457886","0.007330559194087982","0.007330559194087982","0.007330559194087982","0","0","0","0","0","0","0.004401795566082001","0.004401795566082001","0.004401795566082001","0.1105981320142746","0.1105981320142746","0.1105981320142746","0.08203275501728058","0.08203275501728058","0.08203275501728058"
"208","0.2998512387275696","0.2998512387275696","0.2998512387275696","0.05923442542552948","0.05923442542552948","0.05923442542552948","0.016387075185775757","0.016387075185775757","0.016387075185775757","0","0","0","0","0","0","0.0024605244398117065","0.0024605244398117065","0.0024605244398117065","0.03256291151046753","0.03256291151046753","0.03256291151046753","0.10720714926719666","0.10720714926719666","0.10720714926719666"
"210","0.0920277088880539","0.0920277088880539","0.0920277088880539","0.04516512155532837","0.04516512155532837","0.04516512155532837","0.0033609941601753235","0.0033609941601753235","0.0033609941601753235","0","0","0","0","0","0","0.009344801306724548","0.009344801306724548","0.009344801306724548","0.02144142985343933","0.02144142985343933","0.02144142985343933","0.1311853528022766","0.1311853528022766","0.1311853528022766"
"212","0.05534626543521881","0.05534626543521881","0.05534626543521881","0.06660118699073792","0.06660118699073792","0.06660118699073792","0.022590629756450653","0.022590629756450653","0.022590629756450653","0","0","0","0","0","0","0.005661770701408386","0.005661770701408386","0.005661770701408386","0.028483495116233826","0.028483495116233826","0.028483495116233826","0.14238469302654266","0.14238469302654266","0.14238469302654266"
"214","0.22526495158672333","0.22526495158672333","0.22526495158672333","0.05246467888355255","0.05246467888355255","0.05246467888355255","0.002007991075515747","0.002007991075515747","0.002007991075515747","0","0","0","0","0","0","0.004624567925930023","0.004624567925930023","0.004624567925930023","0.09304285049438477","0.09304285049438477","0.09304285049438477","0.0669185072183609","0.0669185072183609","0.0669185072183609"
"216","0.23123100399971008","0.23123100399971008","0.23123100399971008","0.07692120969295502","0.07692120969295502","0.07692120969295502","0.001548074185848236","0.001548074185848236","0.001548074185848236","0","0","0","0","0","0","0.0052702948451042175","0.0052702948451042175","0.0052702948451042175","0.09645774960517883","0.09645774960517883","0.09645774960517883","0.4687514305114746","0.4687514305114746","0.4687514305114746"
"218","0.23522339761257172","0.23522339761257172","0.23522339761257172","0.16799956560134888","0.16799956560134888","0.16799956560134888","0.049495622515678406","0.049495622515678406","0.049495622515678406","0","0","0","0","0","0","0.02159275859594345","0.02159275859594345","0.02159275859594345","0.02217516303062439","0.02217516303062439","0.02217516303062439","0.1675523817539215","0.1675523817539215","0.1675523817539215"
"220","0.12821145355701447","0.12821145355701447","0.12821145355701447","0.0582161545753479","0.0582161545753479","0.0582161545753479","0.0020485222339630127","0.0020485222339630127","0.0020485222339630127","0","0","0","0","0","0","0.005659841001033783","0.005659841001033783","0.005659841001033783","0.05020894110202789","0.05020894110202789","0.05020894110202789","0.114479660987854","0.114479660987854","0.114479660987854"
"222","0.15922710299491882","0.15922710299491882","0.15922710299491882","0.06834864616394043","0.06834864616394043","0.06834864616394043","0.022732503712177277","0.022732503712177277","0.022732503712177277","0","0","0","0","0","0","0.008335866034030914","0.008335866034030914","0.008335866034030914","0.035267993807792664","0.035267993807792664","0.035267993807792664","0.17956942319869995","0.17956942319869995","0.17956942319869995"
"224","0.044217705726623535","0.044217705726623535","0.044217705726623535","0.025123581290245056","0.025123581290245056","0.025123581290245056","0.0532400906085968","0.0532400906085968","0.0532400906085968","0","0","0","0","0","0","0.012376300990581512","0.012376300990581512","0.012376300990581512","0.036230385303497314","0.036230385303497314","0.036230385303497314","0.1841619610786438","0.1841619610786438","0.1841619610786438"
"226","0.060587748885154724","0.060587748885154724","0.060587748885154724","0.022409260272979736","0.022409260272979736","0.022409260272979736","0.018068641424179077","0.018068641424179077","0.018068641424179077","0","0","0","0","0","0","0.013460919260978699","0.013460919260978699","0.013460919260978699","0.062468498945236206","0.062468498945236206","0.062468498945236206","0.09088963270187378","0.09088963270187378","0.09088963270187378"
"228","0.08220858871936798","0.08220858871936798","0.08220858871936798","0.10165467858314514","0.10165467858314514","0.10165467858314514","0.00680898129940033","0.00680898129940033","0.00680898129940033","0","0","0","0","0","0","0.0051705315709114075","0.0051705315709114075","0.0051705315709114075","0.09308092296123505","0.09308092296123505","0.09308092296123505","0.09921640157699585","0.09921640157699585","0.09921640157699585"
"230","0.09439364075660706","0.09439364075660706","0.09439364075660706","0.06456337869167328","0.06456337869167328","0.06456337869167328","0.002236403524875641","0.002236403524875641","0.002236403524875641","0","0","0","0","0","0","0.0035459473729133606","0.0035459473729133606","0.0035459473729133606","0.042129531502723694","0.042129531502723694","0.042129531502723694","0.09750798344612122","0.09750798344612122","0.09750798344612122"
